,Longitude,Latitude,OM [%]
3210,-1.8833,37.2506,1.3
3211,-1.8333,37.2339,1.3
3212,-2.9167,37.0839,7.5
3213,-2.9,37.0173,3.3
3214,-2.7667,37.1173,1.9
3215,-2.8,37.1506,1.5
3216,-2.7333,37.0006,1.7
3217,-2.5666,37.0339,1.6
3218,-2.4166,37.0339,0.8
3219,-2.35,37.0839,0.9
3220,-2.25,37.1506,1.4
3221,-2.2333,37.0839,1.2
3222,-2.1333,37.1506,1.2
3223,-1.8833,37.0506,1.5
3224,-1.8499,37.1673,1.9
3225,-2.9833,36.9006,1.9
3226,-2.9167,36.9673,0.9
3227,-2.8833,37.0006,6.1
3228,-2.8833,36.8673,11.7
3229,-2.7667,36.9839,4.1
3230,-2.7667,36.8839,4.0
3231,-2.7167,36.8339,5.7
3232,-2.5833,36.9839,2.2
3233,-2.5166,36.8839,1.5
3234,-2.4833,36.9506,3.0
3235,-2.3333,37.0006,4.2
3236,-2.2166,36.9173,2.4
3237,-2.15,36.8673,1.0
3238,-2.0833,36.8506,1.5
3239,-1.9666,37.0006,2.4
3240,-2.0333,36.8839,1.0
3241,-3.1167,36.7673,1.7
3242,-2.95,36.7506,0.7
3243,-2.9333,36.8173,5.2
3244,-2.7333,36.7673,14.5
3245,-2.6833,36.7173,3.4
3246,-2.6333,36.7506,1.4
3247,-2.6166,36.7339,0.9
3248,-2.25,36.8339,1.0
3249,-2.2,36.7673,1.8
3250,-2.2333,36.7839,4.2
3251,-2.0666,36.8173,1.0
3252,-6.9836,43.5175,11.6
3253,-6.6835,43.5341,11.1
3254,-6.5169,43.5341,4.3
3255,-6.1335,43.5341,15.6
3256,-5.7668,43.5675,6.0
3257,-6.9169,43.3841,14.4
3258,-6.8502,43.4508,12.8
3259,-6.5002,43.4175,3.0
3260,-6.2669,43.4508,8.6
3261,-6.1169,43.4841,13.6
3262,-5.8835,43.4175,1.6
3263,-5.4335,43.4341,4.2
3264,-5.2668,43.4508,26.0
3265,-5.0334,43.4175,19.0
3266,-4.7001,43.3675,26.0
3267,-6.9336,43.1841,5.6
3268,-5.7335,43.2174,13.4
3269,-6.6335,43.3174,19.3
3270,-6.6335,43.2508,30.1
3271,-6.3669,43.3008,16.0
3272,-6.2835,43.2174,7.0
3273,-6.1002,43.2341,9.0
3274,-5.9168,43.2341,6.9
3275,-5.7835,43.2008,24.5
3276,-5.6502,43.2341,6.6
3277,-5.5335,43.2841,12.2
3278,-5.4835,43.3174,6.9
3279,-5.3668,43.2341,13.7
3280,-5.1001,43.3174,7.2
3281,-5.0835,43.3008,10.5
3282,-5.0001,43.2841,5.4
3283,-4.8001,43.2508,10.4
3284,-6.7502,43.1008,17.6
3285,-6.6335,43.0341,10.1
3286,-6.4502,43.0674,6.7
3287,-6.0502,43.1341,4.6
3288,-5.9668,43.0841,14.2
3289,-5.6835,43.1174,12.7
3290,-5.4335,43.0674,7.8
3291,-5.1335,43.1508,4.0
3292,-6.7002,42.9341,13.6
3293,-6.5835,42.9508,4.5
3294,-4.8334,41.0674,4.9
3295,-4.9501,41.1007,1.4
3296,-5.0501,40.884,1.6
3297,-4.9668,40.9507,8.0
3298,-4.9668,40.9674,1.2
3299,-5.1835,40.4174,3.1
3300,-5.0168,40.6507,0.7
3301,-5.0168,40.634,2.2
3302,-5.0168,40.6174,4.8
3303,-4.9168,40.634,4.1
3304,-5.0168,40.5174,6.4
3305,-4.8334,40.6007,3.9
3306,-4.7334,40.5174,11.1
3307,-4.5168,40.5507,16.2
3308,-4.4334,40.584,9.6
3309,-4.2167,40.634,4.3
3310,-5.2279,40.3604,10.3
3311,-5.3335,40.3396,10.8
3312,-5.2501,40.4007,4.6
3313,-5.0812,40.3576,12.5
3314,-4.9879,40.394,15.6
3315,-4.7668,40.5007,6.6
3316,-4.6001,40.5674,10.6
3317,-4.4654,40.3882,4.1
3318,-5.6668,40.3007,5.4
3319,-5.2301,40.279,16.8
3320,-5.1501,40.1799,4.0
3321,-5.1665,40.2262,2.7
3322,-5.1626,40.2382,11.1
3323,-5.1209,40.2187,3.0
3324,-5.0932,40.259,2.8
3325,-5.0334,40.284,2.5
3326,-5.0168,40.3007,4.7
3327,-5.0168,40.3174,11.0
3328,-4.8501,40.3007,9.1
3329,-4.8334,40.334,7.7
3330,-4.8001,40.3007,5.4
3331,-5.3321,40.1479,10.1
3332,-5.2501,40.134,2.0
3333,-5.2501,40.1174,0.2
3334,-5.0501,40.184,0.8
3335,-5.1001,40.2507,4.0
3336,-5.1001,40.2007,1.6
3337,-5.1334,40.184,3.7
3338,-5.0112,40.3285,8.4
3339,-4.7668,40.6507,4.6
3340,-4.7668,40.6507,3.3
3341,-4.7584,40.984,1.0
3342,-4.7668,41.1174,0.7
3343,-5.0834,39.3673,4.8
3344,-5.0668,39.2673,3.8
3345,-6.9502,39.084,0.1
3346,-6.9157,39.0507,1.7
3347,-6.853,39.0812,2.4
3348,-6.8669,39.1173,2.0
3349,-6.7169,39.184,4.5
3350,-6.0502,39.0507,0.5
3351,-5.9835,39.0673,0.1
3352,-5.8335,39.084,0.6
3353,-5.8002,39.1173,0.5
3354,-5.7001,39.034,2.7
3355,-5.6501,39.034,1.7
3356,-7.0502,38.8506,3.4
3357,-6.9835,38.9006,3.8
3358,-6.9669,38.8506,3.2
3359,-6.853,38.7912,2.4
3360,-6.8483,38.794,1.5
3361,-6.8463,38.7893,1.4
3362,-6.8424,38.794,2.9
3363,-6.7169,38.9673,1.2
3364,-6.5669,38.934,1.2
3365,-6.6169,38.8673,0.5
3366,-6.5835,38.834,0.7
3367,-6.4669,38.834,1.7
3368,-6.4669,38.8506,2.1
3369,-6.4169,38.884,1.8
3370,-6.3669,38.8673,0.3
3371,-6.3502,38.8506,1.1
3372,-6.1668,38.8506,1.9
3373,-6.0835,38.884,0.7
3374,-6.0668,38.984,1.5
3375,-5.9668,38.9507,0.2
3376,-5.8168,38.984,1.1
3377,-5.8168,38.9673,1.8
3378,-5.7668,38.984,0.3
3379,-5.7001,38.934,1.7
3380,-5.6501,39.0173,1.0
3381,-5.2668,38.984,1.5
3382,-7.0836,38.8173,3.2
3383,-7.0502,38.784,2.5
3384,-7.0335,38.7673,1.8
3385,-6.9669,38.7173,0.9
3386,-6.8335,38.8006,1.1
3387,-6.6835,38.8006,0.7
3388,-6.4335,38.8006,0.4
3389,-6.6835,38.684,0.7
3390,-6.5169,38.7673,0.9
3391,-6.4057,38.7212,1.4
3392,-6.3657,38.7029,2.1
3393,-6.2835,38.684,1.1
3394,-6.1141,38.8312,1.3
3395,-5.8502,38.784,2.2
3396,-5.8502,38.7006,1.0
3397,-5.7501,38.784,1.0
3398,-5.6335,38.734,0.5
3399,-5.5501,38.7506,4.0
3400,-6.9002,38.5506,2.9
3401,-6.8335,38.5465,1.4
3402,-6.8002,38.634,1.5
3403,-6.7002,38.6506,1.2
3404,-6.4835,38.6173,0.4
3405,-6.4169,38.584,1.1
3406,-6.3168,38.584,1.9
3407,-6.2835,38.5506,1.5
3408,-5.8668,38.584,1.5
3409,-5.7835,38.634,1.2
3410,-5.7335,38.6506,0.9
3411,-5.6501,38.634,0.5
3412,-5.6001,38.584,1.9
3413,-5.5168,38.6173,0.7
3414,-6.8169,38.4173,6.1
3415,-6.7669,38.6173,4.9
3416,-6.6002,38.434,2.7
3417,-6.5169,38.4006,1.2
3418,-6.3335,38.4673,1.2
3419,-6.3502,38.3673,1.2
3420,-6.2502,37.984,5.9
3421,-5.8502,38.484,1.2
3422,-7.0835,38.234,1.3
3423,-7.0002,38.284,2.4
3424,-6.7835,38.3173,2.3
3425,-6.6896,38.2251,3.8
3426,-6.6558,38.194,3.3
3427,-6.4835,38.2173,3.6
3428,-5.7168,38.284,1.4
3429,-6.5669,38.134,2.5
3430,-6.5335,38.034,4.0
3431,1.8003,42.1841,8.2
3432,1.8669,42.2341,40.3
3433,2.0336,42.2341,6.1
3434,2.167,41.8841,4.5
3435,2.1836,41.9341,6.0
3436,2.2003,41.9674,2.2
3437,2.3003,41.9507,8.5
3438,2.417,41.9674,0.7
3439,2.4336,41.9507,0.5
3440,2.467,41.9007,0.1
3441,2.3336,41.8841,0.8
3442,1.8003,41.7007,5.8
3443,2.0336,41.6674,4.4
3444,2.237,41.8213,2.4
3445,2.3253,41.8118,3.5
3446,2.3892,41.7785,11.5
3447,2.3336,41.7674,5.7
3448,2.3947,41.7285,7.2
3449,2.4392,41.7618,9.5
3450,1.5183,41.6202,1.3
3451,1.5169,41.5174,5.5
3452,2.0336,41.6174,2.1
3453,1.4336,41.5007,6.2
3454,2.367,41.534,6.9
3455,2.317,41.5007,9.0
3456,2.3586,41.5368,1.1
3457,2.3586,41.5229,2.8
3458,1.553,41.4515,4.4
3459,1.6749,41.428,1.8
3460,1.6269,41.3515,13.9
3461,1.8669,41.4007,32.3
3462,1.9305,41.3889,10.6
3463,1.9503,41.334,10.7
3464,1.9169,41.3007,5.8
3465,1.967,41.284,1.7
3466,1.967,41.3174,25.5
3467,2.0108,41.3302,17.6
3468,1.9528,41.2882,5.5
3469,1.9455,41.2696,9.2
3470,2.367,41.6841,10.8
3471,-3.8167,42.9174,8.1
3472,-3.4,42.9674,6.4
3473,-3.45,42.7341,1.1
3474,-3.4334,42.7674,1.6
3475,-3.1667,42.8174,2.3
3476,-3.1,42.6508,3.9
3477,-3.0668,42.1341,18.2
3478,-3.0667,42.1341,10.0
3479,-3.0167,42.0424,12.5
3480,-3.2833,41.9507,5.3
3481,-3.0333,41.9841,11.9
3482,-3.0167,41.9841,6.1
3483,-3.15,41.8674,40.7
3484,-4.0167,41.7341,1.8
3485,-3.9334,41.7507,0.8
3486,-3.8834,41.7674,1.0
3487,-3.8667,41.7507,0.9
3488,-3.9167,41.7174,1.4
3489,-3.8834,41.7007,1.5
3490,-3.8,41.7674,0.9
3491,-3.7667,41.7341,0.5
3492,-3.6334,41.7841,2.4
3493,-3.7334,41.7007,0.9
3494,-3.6834,41.7174,0.4
3495,-3.6334,41.7341,1.5
3496,-3.6167,41.7841,0.8
3497,-3.55,41.7174,0.6
3498,-3.4834,41.8174,0.9
3499,-3.5,41.7507,0.9
3500,-3.5167,41.7007,1.1
3501,-3.45,41.7007,0.6
3502,-3.8167,41.6507,1.3
3503,-3.5834,41.6174,0.4
3504,-3.5667,41.6341,0.8
3505,-3.5167,41.6841,0.6
3506,-3.0333,41.9841,17.4
3507,-3.45,43.1174,12.2
3508,-3.9667,41.8174,1.8
3509,-3.9501,41.7507,0.6
3510,-3.55,41.7674,1.1
3511,-6.2502,40.3507,12.9
3512,-6.7001,40.1998,4.6
3513,-6.6919,40.2424,23.6
3514,-6.5835,40.2174,5.6
3515,-6.5002,40.2507,4.9
3516,-6.1502,40.2174,3.7
3517,-6.0502,40.2507,2.2
3518,-5.6168,40.0174,4.2
3519,-5.7001,40.2674,6.6
3520,-6.4669,40.034,0.3
3521,-6.3169,40.084,0.9
3522,-6.0335,40.0507,2.7
3523,-6.0002,40.034,3.0
3524,-5.8835,40.1507,1.1
3525,-5.8668,40.134,11.4
3526,-5.8335,40.134,10.4
3527,-5.5668,40.1507,3.6
3528,-5.5835,40.1174,0.6
3529,-5.8335,40.1146,14.9
3530,-5.6001,40.0174,2.4
3531,-5.3668,40.134,5.1
3532,-6.8669,39.8673,2.0
3533,-6.5169,39.9173,2.5
3534,-6.4002,39.8673,1.3
3535,-6.0502,39.884,2.9
3536,-5.9168,39.934,1.2
3537,-5.6835,39.9174,1.3
3538,-5.6001,39.934,1.1
3539,-5.5835,39.6673,1.2
3540,-6.3335,39.7173,0.9
3541,-5.5668,39.734,2.8
3542,-5.3501,39.8007,0.9
3543,-5.2168,39.7673,2.0
3544,-7.0836,39.6007,2.1
3545,-6.6502,39.6007,1.0
3546,-6.2668,39.6007,1.5
3547,-5.8668,39.5507,3.6
3548,-5.7835,39.584,1.5
3549,-5.6335,39.634,3.7
3550,-5.3335,39.5507,4.2
3551,-6.6835,39.384,4.0
3552,-6.4169,39.4507,2.4
3553,-6.2835,39.434,2.0
3554,-5.9168,39.3507,1.3
3555,-5.7001,39.384,5.4
3556,-5.3335,39.484,7.0
3557,-6.5946,39.2701,2.8
3558,-6.5002,39.284,4.0
3559,-6.2168,39.334,1.5
3560,-5.346,39.3312,4.4
3561,-6.0168,39.1507,0.6
3562,-5.9168,39.1173,0.2
3563,-5.7168,39.134,1.4
3564,-6.8072,40.1646,7.0
3565,-5.8502,40.2674,9.1
3566,-5.8835,40.2507,5.4
3567,-5.8668,40.234,11.8
3568,-6.8669,40.2174,3.9
3569,-6.7669,40.234,18.6
3570,-6.7835,40.2174,6.8
3571,-5.5668,40.1007,3.6
3572,-5.4668,39.884,2.0
3573,-6.7835,40.184,3.7
3574,-6.6335,40.2174,10.2
3575,-6.0668,40.234,1.4
3576,-6.5835,40.0174,1.2
3577,-6.5669,40.0174,1.3
3578,-6.5502,40.034,1.4
3579,-6.5502,40.0174,1.8
3580,-6.5502,40.0007,1.9
3581,-5.6835,40.0174,1.7
3582,-5.5668,40.034,0.9
3583,-5.5335,40.0674,1.2
3584,-5.4335,40.1007,0.6
3585,-5.4335,40.0507,0.2
3586,-5.4001,40.1174,1.3
3587,-6.5669,39.984,0.6
3588,-6.3169,39.984,1.4
3589,-6.3169,39.9173,1.7
3590,-6.4002,39.9507,1.3
3591,-6.3835,39.9007,1.3
3592,-5.7001,36.9006,1.9
3593,-5.1168,36.9673,0.8
3594,-5.1001,36.9173,1.8
3595,-5.1168,36.9506,5.2
3596,-6.1835,36.7506,1.7
3597,-6.0502,36.7006,2.2
3598,-6.0779,36.6841,1.5
3599,-5.7335,36.7339,6.0
3600,-5.6668,36.7673,2.0
3601,-5.6168,36.8006,3.0
3602,-5.5835,36.8173,6.4
3603,-6.0502,36.5173,8.8
3604,-5.7001,36.5006,5.3
3605,-6.0835,36.4839,2.4
3606,-5.8335,36.2339,1.2
3607,-5.4335,36.3006,5.0
3608,-5.3835,36.3173,0.7
3609,-5.4001,36.2506,2.2
3610,-5.4335,36.2006,1.4
3611,-5.3946,36.1837,1.7
3612,-4.3681,43.3936,5.1
3613,-4.3387,43.3519,8.8
3614,-4.2834,43.3675,11.0
3615,-4.1167,43.4008,7.1
3616,-4.0834,43.4008,10.2
3617,-4.0334,43.4175,8.1
3618,-4.0667,43.3508,2.9
3619,-3.7773,43.3966,16.8
3620,-3.775,43.3958,13.6
3621,-3.65,43.3841,7.4
3622,-3.6167,43.3841,10.3
3623,-3.45,43.3841,7.9
3624,-3.2667,43.3841,11.6
3625,-4.0923,43.3575,9.2
3626,-4.5334,43.3175,11.7
3627,-4.6668,43.2508,7.8
3628,-4.6168,43.2341,14.2
3629,-4.2667,43.2341,6.5
3630,-4.347,43.3338,5.1
3631,-4.2334,43.2841,3.3
3632,-4.2001,43.3008,11.9
3633,-4.3001,43.1841,10.8
3634,-4.1001,43.3008,9.5
3635,-4.0834,43.2008,11.1
3636,-3.9501,43.2008,5.8
3637,-3.8,43.1841,15.4
3638,-3.75,43.2675,6.7
3639,-3.6334,43.3008,7.3
3640,-3.6,43.2174,5.4
3641,-3.7909,43.1986,10.4
3642,-3.4667,43.3008,6.7
3643,-3.35,43.3175,4.2
3644,-4.7001,43.1508,4.9
3645,-4.7168,43.0841,10.2
3646,-4.6668,43.0674,6.7
3647,-4.5168,43.1341,1.4
3648,-4.3501,43.1008,12.2
3649,-4.2501,43.1341,2.6
3650,-4.2445,43.0897,20.7
3651,-4.0834,43.1174,37.5
3652,-4.1501,43.0341,9.9
3653,-3.9334,43.0841,6.8
3654,-3.75,43.1341,8.8
3655,-3.9328,43.1533,12.4
3656,-3.45,43.1508,9.3
3657,-4.1001,42.9508,2.5
3658,-4.0167,42.8841,7.6
3659,-3.9667,42.8508,5.4
3660,-0.1665,40.7507,10.3
3661,-0.1665,40.7174,1.9
3662,-0.2165,40.5507,6.6
3663,-0.1332,40.6174,2.3
3664,-0.0832,40.6507,5.8
3665,-0.0498,40.6007,6.1
3666,0.0002,40.584,12.1
3667,0.2168,40.584,2.8
3668,0.0668,40.3507,6.6
3669,0.3835,40.3674,6.4
3670,-0.2999,40.3007,2.4
3671,0.0668,40.284,3.6
3672,-0.1498,39.784,2.2
3673,-0.3999,40.1507,2.8
3674,-0.3165,40.1174,1.4
3675,-0.4665,40.0507,4.4
3676,-0.4332,40.0174,4.2
3677,0.0335,40.1507,1.2
3678,0.0668,40.134,2.0
3679,0.0668,40.1007,2.7
3680,0.1002,40.084,1.4
3681,-0.4499,39.9174,3.4
3682,-0.4165,39.9007,2.4
3683,-0.2165,39.884,1.5
3684,-0.2665,39.8507,5.9
3685,-0.0498,39.884,1.8
3686,-0.5665,39.8007,7.0
3687,-0.4332,39.7673,6.8
3688,-0.4499,39.8007,11.1
3689,-0.1998,39.7507,1.0
3690,-0.1637,39.7673,1.3
3691,-4.887,39.4451,2.1
3692,-4.7801,39.4465,1.7
3693,-4.6668,39.3673,4.0
3694,-3.2167,39.4007,0.9
3695,-2.9333,39.3507,0.9
3696,-3.7334,39.2673,1.7
3697,-3.5667,39.234,1.2
3698,-3.4334,39.2673,12.8
3699,-3.1833,39.3173,2.7
3700,-2.8667,39.284,1.2
3701,-4.1765,39.0523,1.4
3702,-4.157,39.0348,1.6
3703,-3.2417,39.1118,1.9
3704,-3.1167,39.1173,1.8
3705,-3.8334,38.834,2.5
3706,-3.6945,38.8687,1.2
3707,-3.6536,38.9257,2.0
3708,-3.3947,38.837,1.0
3709,-3.2667,38.884,2.1
3710,-3.0833,38.9173,1.7
3711,-4.0801,38.734,1.5
3712,-3.8956,38.722,2.5
3713,-3.4334,38.8006,1.5
3714,-3.0167,38.7006,1.3
3715,-2.9833,38.8173,1.8
3716,-2.8667,38.7673,2.3
3717,-2.7167,38.684,2.8
3718,-3.6,38.634,2.8
3719,-3.8903,38.5826,3.3
3720,-3.4667,38.6006,1.0
3721,-3.4834,38.6006,1.2
3722,-3.2833,38.584,1.4
3723,-3.4639,39.259,2.1
3724,-3.2333,39.309,6.6
3725,-3.3333,38.8173,1.6
3726,-3.4084,38.8006,1.2
3727,-3.0167,39.1895,1.2
3728,-3.1542,39.3173,0.3
3729,-4.9168,38.634,5.9
3730,-5.1668,38.384,3.5
3731,-4.9001,38.584,0.9
3732,-4.8834,38.4006,0.9
3733,-4.9334,38.3506,1.6
3734,-4.807,38.4409,1.1
3735,-4.8168,38.3979,1.2
3736,-4.8043,38.3562,1.0
3737,-4.7584,38.3812,0.7
3738,-4.7376,38.3451,1.8
3739,-4.6501,38.3506,1.7
3740,-4.5834,38.4006,4.2
3741,-4.5459,38.4534,2.0
3742,-4.5904,38.409,2.0
3743,-4.6001,38.3673,1.3
3744,-5.3335,38.2673,1.8
3745,-5.3501,38.234,3.7
3746,-4.8834,38.2006,4.1
3747,-4.7834,38.2506,1.4
3748,-4.8168,38.2006,0.8
3749,-5.3668,38.084,2.0
3750,-5.3501,38.1006,1.7
3751,-4.9001,38.0173,14.4
3752,-4.8334,38.0506,6.4
3753,-4.4001,38.0506,1.4
3754,-5.0668,37.934,5.8
3755,-4.8501,37.9673,2.7
3756,-4.8001,37.984,7.2
3757,-4.8001,37.8673,1.3
3758,-5.2501,37.7339,4.1
3759,-5.0987,37.7784,1.0
3760,-5.0765,37.8034,0.9
3761,-5.0168,37.784,2.5
3762,-4.9987,37.7312,1.8
3763,-4.7834,37.8173,1.8
3764,-4.7834,37.7673,1.0
3765,-4.9334,37.5173,1.7
3766,-4.6668,37.5173,1.2
3767,-4.2667,37.4673,2.2
3768,-4.4667,37.3673,6.7
3769,-4.1334,37.3839,3.6
3770,-4.3667,37.3173,3.0
3771,-7.9975,43.6994,4.7
3772,-8.117,43.6008,8.6
3773,-7.9836,43.5841,15.1
3774,-7.8336,43.5675,18.1
3775,-8.0503,43.4841,9.1
3776,-8.8337,43.2174,9.8
3777,-8.767,43.2174,9.3
3778,-8.3836,43.2841,8.7
3779,-8.2003,43.3008,5.9
3780,-8.2072,43.3105,2.9
3781,-8.1336,43.3174,8.3
3782,-8.0836,43.1841,19.0
3783,-7.967,43.1841,10.0
3784,-8.8337,43.1341,16.3
3785,-8.8003,43.1674,11.8
3786,-8.7003,43.1674,13.2
3787,-8.7337,43.1174,22.0
3788,-8.6837,43.0994,54.8
3789,-8.5837,43.1341,5.9
3790,-8.5003,43.1174,14.0
3791,-8.3503,43.0674,5.5
3792,-8.1336,43.1508,31.6
3793,-8.0836,43.1341,17.9
3794,-8.017,43.0674,23.0
3795,-8.0003,43.0841,8.0
3796,-9.0837,42.8508,8.5
3797,-9.0504,42.8841,10.8
3798,-9.017,42.9508,8.4
3799,-8.9503,42.9674,23.3
3800,-8.8003,42.9341,11.9
3801,-8.6503,42.9841,9.8
3802,-8.717,42.8841,14.1
3803,-8.6837,42.8841,4.7
3804,-8.567,42.9008,46.0
3805,-8.4503,42.9008,18.3
3806,-8.367,42.8841,20.7
3807,-8.1336,42.9341,4.4
3808,-8.017,42.898,4.9
3809,-8.867,42.7508,11.2
3810,-8.7503,42.8008,63.3
3811,-8.7003,42.8174,17.1
3812,-8.7837,42.7841,23.3
3813,-8.7003,42.7341,7.3
3814,-8.4003,42.8008,7.8
3815,-8.217,43.3091,5.8
3816,-2.55,40.3507,1.3
3817,-2.2333,40.4674,1.5
3818,-2.2333,40.4674,1.4
3819,-1.8666,40.4007,12.4
3820,-1.8499,40.384,6.3
3821,-1.9166,40.384,26.5
3822,-2.8333,40.2007,1.7
3823,-2.55,40.2174,2.5
3824,-2.0333,40.2507,17.2
3825,-1.9166,40.2507,11.6
3826,-1.9166,40.2174,7.4
3827,-1.8333,40.2507,5.1
3828,-3.0667,40.0507,2.1
3829,-2.7,40.084,2.1
3830,-2.55,40.134,3.8
3831,-2.5166,40.1174,3.6
3832,-2.3666,40.084,2.2
3833,-2.1,40.1674,7.3
3834,-2.0333,40.1674,3.3
3835,-2.0333,40.1673,9.9
3836,-1.9499,40.034,3.7
3837,-1.8999,40.034,10.5
3838,-1.6666,40.1007,4.9
3839,-1.6666,40.0507,3.3
3840,-2.0333,39.884,20.3
3841,-1.9833,39.9674,3.0
3842,-1.9833,39.9507,4.2
3843,-1.9333,39.984,3.1
3844,-1.9333,39.9674,8.4
3845,-1.6833,39.984,7.0
3846,-2.9,39.8173,2.8
3847,-2.7333,39.5173,3.4
3848,-2.7167,39.4673,2.8
3849,-2.7333,39.4507,2.9
3850,-2.75,39.384,1.4
3851,-2.5166,40.5007,1.0
3852,-2.7833,40.284,2.3
3853,-2.4333,40.2007,2.0
3854,-1.7963,40.4118,12.4
3855,-1.7708,40.2124,5.1
3856,-1.7944,40.3813,6.3
3857,2.1336,42.2341,8.0
3858,2.1503,42.3007,3.3
3859,2.2003,42.3174,3.8
3860,2.1836,42.2841,7.8
3861,2.167,42.2507,1.2
3862,2.4892,42.2602,4.8
3863,2.4906,42.2144,3.2
3864,2.7003,42.2841,5.7
3865,2.6837,42.2674,4.2
3866,2.2003,42.3174,4.3
3867,2.5198,42.1521,33.3
3868,2.5503,42.1507,27.6
3869,2.7337,42.1341,3.7
3870,2.4281,41.8424,20.0
3871,2.4225,41.8396,17.1
3872,2.7837,41.9841,1.5
3873,2.7837,41.9507,1.7
3874,2.7503,41.9285,2.4
3875,2.7642,41.8368,57.6
3876,3.017,41.9507,1.8
3877,3.0337,41.9341,2.6
3878,3.1672,41.9201,2.5
3879,2.4378,41.8479,7.0
3880,2.7156,41.7696,2.9
3881,2.7503,42.1507,12.6
3882,-2.55,37.6506,3.3
3883,-2.45,37.7506,1.0
3884,-2.4333,37.8173,2.1
3885,-3.6,37.4228,14.0
3886,-3.5667,37.4006,1.7
3887,-3.3,37.4006,2.1
3888,-2.7667,37.4839,3.0
3889,-2.7667,37.3673,5.8
3890,-2.5833,37.4506,8.4
3891,-3.7334,37.2173,3.2
3892,-3.7334,37.1673,1.8
3893,-3.55,37.2506,5.2
3894,-3.55,37.2673,6.1
3895,-3.5167,37.2673,6.4
3896,-4.1001,37.3173,0.9
3897,-3.1833,37.3172,1.1
3898,-3.0667,37.3173,1.3
3899,-3.1833,37.2673,0.8
3900,-2.8833,37.2506,1.5
3901,-3.1167,37.2339,0.8
3902,-3.0167,37.1839,1.4
3903,-4.0834,37.1673,5.0
3904,-2.8167,37.3339,9.3
3905,-4.0834,37.0506,2.0
3906,-4.0334,37.0839,1.0
3907,-4.0334,37.0173,1.5
3908,-3.9167,37.084,1.8
3909,-3.4834,37.0506,7.5
3910,-3.4667,37.1006,5.4
3911,-3.3834,37.1006,8.8
3912,-3.25,37.1506,57.5
3913,-3.2833,37.0173,3.1
3914,-3.0833,37.0173,1.1
3915,-3.0667,37.1506,8.5
3916,-3.8,36.9839,5.8
3917,-3.5334,37.0006,1.5
3918,-3.35,36.9339,0.6
3919,-3.3,36.9006,7.6
3920,-3.2833,36.9839,3.7
3921,-3.0833,36.9506,3.0
3922,-3.15,36.8673,1.0
3923,-3.05,36.8839,1.2
3924,-3.7,36.7839,2.5
3925,-3.5167,36.7839,1.2
3926,-3.6,36.7839,0.9
3927,-3.55,36.7673,1.8
3928,-3.3653,36.7806,2.0
3929,-3.3686,36.7609,1.9
3930,-3.3661,36.7417,1.4
3931,-2.575,37.634,1.1
3932,-2.55,37.6339,5.5
3933,-2.55,37.6339,1.3
3934,-2.5499,37.6339,0.4
3935,-2.5847,37.6423,0.4
3936,-3.7166,37.1006,0.8
3937,-3.2833,41.084,4.1
3938,-3.2333,41.0507,2.2
3939,-3.1667,41.134,2.5
3940,-2.6833,41.1007,1.1
3941,-2.5166,41.134,0.9
3942,-2.3666,41.034,3.9
3943,-3.2722,40.8618,2.2
3944,-3.2167,40.9674,0.7
3945,-3.15,40.8507,0.9
3946,-3.1333,40.9007,1.0
3947,-3.1,40.9507,4.5
3948,-2.8667,40.8507,12.4
3949,-2.7167,40.884,1.1
3950,-1.8666,40.9674,1.4
3951,-3.4278,40.709,1.8
3952,-3.1167,40.7674,1.2
3953,-3.0833,40.7674,0.5
3954,-2.9833,40.784,4.3
3955,-2.9667,40.7674,3.3
3956,-2.6667,40.8007,1.5
3957,-1.6999,40.7507,2.7
3958,-1.6499,40.8007,1.0
3959,-1.5499,40.784,4.4
3960,-3.3167,40.6007,1.1
3961,-3.1708,40.5326,10.2
3962,-3.0833,40.3007,1.4
3963,-3.2458,40.9146,0.9
3964,-3.15,40.734,0.9
3965,-3.3167,40.6007,1.1
3966,-3.2917,41.059,4.1
3967,-3.1,40.934,4.5
3968,-1.5833,40.7757,4.4
3969,-2.95,40.9507,2.0
3970,-3.4167,40.7049,1.9
3971,-2.8667,40.7674,6.4
3972,-3.1667,40.5674,1.0
3973,-3.0667,40.9924,2.8
3974,-1.8333,43.3675,3.1
3975,-1.7833,43.0341,6.2
3976,-2.4166,43.2174,7.0
3977,-2.35,43.2841,6.1
3978,-2.2677,43.2107,11.9
3979,-2.2002,43.3008,3.4
3980,-2.15,43.2341,5.2
3981,-2.0833,43.2841,7.4
3982,-2.0999,43.2841,6.8
3983,-2.0666,43.3008,4.0
3984,-1.8994,43.2445,6.2
3985,-1.7833,43.2841,27.5
3986,-2.5333,43.0008,2.8
3987,-2.5,43.0341,7.4
3988,-2.8333,43.2675,6.4
3989,-2.7,43.3175,9.0
3990,-2.35,43.0841,4.2
3991,-2.2166,43.1508,8.7
3992,-2.25,43.0841,7.7
3993,-2.2666,43.0341,4.7
3994,-2.1166,43.0508,6.6
3995,-2.0499,43.1341,7.7
3996,-1.9333,43.1508,12.9
3997,-2.4166,43.0008,10.9
3998,-2.3,42.9674,11.0
3999,-6.6727,38.0728,3.2
4000,-6.4366,38.0092,11.7
4001,-7.1669,37.984,3.1
4002,-7.1169,37.9673,4.4
4003,-7.0569,37.8392,7.7
