,Longitude,Latitude,TOC [%]
3208,-2.3,37.2006,1.1
3209,-2.2,37.1839,1.98
3210,-1.8833,37.2506,0.76
3211,-1.8333,37.2339,0.76
3212,-2.9167,37.0839,4.36
3213,-2.9,37.0173,1.92
3214,-2.7667,37.1173,1.1
3215,-2.8,37.1506,0.87
3216,-2.7333,37.0006,0.99
3217,-2.5666,37.0339,0.93
3218,-2.4166,37.0339,0.47
3219,-2.35,37.0839,0.52
3220,-2.25,37.1506,0.81
3221,-2.2333,37.0839,0.7
3222,-2.1333,37.1506,0.7
3223,-1.8833,37.0506,0.87
3224,-1.8499,37.1673,1.1
3225,-2.9833,36.9006,1.1
3226,-2.9167,36.9673,0.52
3227,-2.8833,37.0006,3.55
3228,-2.8833,36.8673,6.8
3229,-2.7667,36.9839,2.38
3230,-2.7667,36.8839,2.33
3231,-2.7167,36.8339,3.31
3232,-2.5833,36.9839,1.28
3233,-2.5166,36.8839,0.87
3234,-2.4833,36.9506,1.74
3235,-2.3333,37.0006,2.44
3236,-2.2166,36.9173,1.4
3237,-2.15,36.8673,0.58
3238,-2.0833,36.8506,0.87
3239,-1.9666,37.0006,1.4
3240,-2.0333,36.8839,0.58
3241,-3.1167,36.7673,0.99
3242,-2.95,36.7506,0.41
3243,-2.9333,36.8173,3.02
3244,-2.7333,36.7673,8.43
3245,-2.6833,36.7173,1.98
3246,-2.6333,36.7506,0.81
3247,-2.6166,36.7339,0.52
3248,-2.25,36.8339,0.58
3249,-2.2,36.7673,1.05
3250,-2.2333,36.7839,2.44
3251,-2.0666,36.8173,0.58
3252,-6.9836,43.5175,6.74
3253,-6.6835,43.5341,6.45
3254,-6.5169,43.5341,2.5
3255,-6.1335,43.5341,9.07
3256,-5.7668,43.5675,3.49
3257,-6.9169,43.3841,8.37
3258,-6.8502,43.4508,7.44
3259,-6.5002,43.4175,1.74
3260,-6.2669,43.4508,5.0
3261,-6.1169,43.4841,7.91
3262,-5.8835,43.4175,0.93
3263,-5.4335,43.4341,2.44
3264,-5.2668,43.4508,15.12
3265,-5.0334,43.4175,11.05
3266,-4.7001,43.3675,15.12
3267,-6.9336,43.1841,3.26
3268,-5.7335,43.2174,7.79
3269,-6.6335,43.3174,11.22
3270,-6.6335,43.2508,17.5
3271,-6.3669,43.3008,9.3
3272,-6.2835,43.2174,4.07
3273,-6.1002,43.2341,5.23
3274,-5.9168,43.2341,4.01
3275,-5.7835,43.2008,14.24
3276,-5.6502,43.2341,3.84
3277,-5.5335,43.2841,7.09
3278,-5.4835,43.3174,4.01
3279,-5.3668,43.2341,7.97
3280,-5.1001,43.3174,4.19
3281,-5.0835,43.3008,6.1
3282,-5.0001,43.2841,3.14
3283,-4.8001,43.2508,6.05
3284,-6.7502,43.1008,10.23
3285,-6.6335,43.0341,5.87
3286,-6.4502,43.0674,3.9
3287,-6.0502,43.1341,2.67
3288,-5.9668,43.0841,8.26
3289,-5.6835,43.1174,7.38
3290,-5.4335,43.0674,4.53
3291,-5.1335,43.1508,2.33
3292,-6.7002,42.9341,7.91
3293,-6.5835,42.9508,2.62
3294,-4.8334,41.0674,2.85
3295,-4.9501,41.1007,0.81
3296,-5.0501,40.884,0.93
3297,-4.9668,40.9507,4.65
3298,-4.9668,40.9674,0.7
3299,-5.1835,40.4174,1.8
3300,-5.0168,40.6507,0.41
3301,-5.0168,40.634,1.28
3302,-5.0168,40.6174,2.79
3303,-4.9168,40.634,2.38
3304,-5.0168,40.5174,3.72
3305,-4.8334,40.6007,2.27
3306,-4.7334,40.5174,6.45
3307,-4.5168,40.5507,9.42
3308,-4.4334,40.584,5.58
3309,-4.2167,40.634,2.5
3310,-5.2279,40.3604,5.99
3311,-5.3335,40.3396,6.28
3312,-5.2501,40.4007,2.67
3313,-5.0812,40.3576,7.27
3314,-4.9879,40.394,9.07
3315,-4.7668,40.5007,3.84
3316,-4.6001,40.5674,6.16
3317,-4.4654,40.3882,2.38
3318,-5.6668,40.3007,3.14
3319,-5.2301,40.279,9.77
3320,-5.1501,40.1799,2.33
3321,-5.1665,40.2262,1.57
3322,-5.1626,40.2382,6.45
3323,-5.1209,40.2187,1.74
3324,-5.0932,40.259,1.63
3325,-5.0334,40.284,1.45
3326,-5.0168,40.3007,2.73
3327,-5.0168,40.3174,6.4
3328,-4.8501,40.3007,5.29
3329,-4.8334,40.334,4.48
3330,-4.8001,40.3007,3.14
3331,-5.3321,40.1479,5.87
3332,-5.2501,40.134,1.16
3333,-5.2501,40.1174,0.12
3334,-5.0501,40.184,0.47
3335,-5.1001,40.2507,2.33
3336,-5.1001,40.2007,0.93
3337,-5.1334,40.184,2.15
3338,-5.0112,40.3285,4.88
3339,-4.7668,40.6507,2.67
3340,-4.7668,40.6507,1.92
3341,-4.7584,40.984,0.58
3342,-4.7668,41.1174,0.41
3343,-5.0834,39.3673,2.79
3344,-5.0668,39.2673,2.21
3345,-6.9502,39.084,0.06
3346,-6.9157,39.0507,0.99
3347,-6.853,39.0812,1.4
3348,-6.8669,39.1173,1.16
3349,-6.7169,39.184,2.62
3350,-6.0502,39.0507,0.29
3351,-5.9835,39.0673,0.06
3352,-5.8335,39.084,0.35
3353,-5.8002,39.1173,0.29
3354,-5.7001,39.034,1.57
3355,-5.6501,39.034,0.99
3356,-7.0502,38.8506,1.98
3357,-6.9835,38.9006,2.21
3358,-6.9669,38.8506,1.86
3359,-6.853,38.7912,1.4
3360,-6.8483,38.794,0.87
3361,-6.8463,38.7893,0.81
3362,-6.8424,38.794,1.69
3363,-6.7169,38.9673,0.7
3364,-6.5669,38.934,0.7
3365,-6.6169,38.8673,0.29
3366,-6.5835,38.834,0.41
3367,-6.4669,38.834,0.99
3368,-6.4669,38.8506,1.22
3369,-6.4169,38.884,1.05
3370,-6.3669,38.8673,0.17
3371,-6.3502,38.8506,0.64
3372,-6.1668,38.8506,1.1
3373,-6.0835,38.884,0.41
3374,-6.0668,38.984,0.87
3375,-5.9668,38.9507,0.12
3376,-5.8168,38.984,0.64
3377,-5.8168,38.9673,1.05
3378,-5.7668,38.984,0.17
3379,-5.7001,38.934,0.99
3380,-5.6501,39.0173,0.58
3381,-5.2668,38.984,0.87
3382,-7.0836,38.8173,1.86
3383,-7.0502,38.784,1.45
3384,-7.0335,38.7673,1.05
3385,-6.9669,38.7173,0.52
3386,-6.8335,38.8006,0.64
3387,-6.6835,38.8006,0.41
3388,-6.4335,38.8006,0.23
3389,-6.6835,38.684,0.41
3390,-6.5169,38.7673,0.52
3391,-6.4057,38.7212,0.81
3392,-6.3657,38.7029,1.22
3393,-6.2835,38.684,0.64
3394,-6.1141,38.8312,0.76
3395,-5.8502,38.784,1.28
3396,-5.8502,38.7006,0.58
3397,-5.7501,38.784,0.58
3398,-5.6335,38.734,0.29
3399,-5.5501,38.7506,2.33
3400,-6.9002,38.5506,1.69
3401,-6.8335,38.5465,0.81
3402,-6.8002,38.634,0.87
3403,-6.7002,38.6506,0.7
3404,-6.4835,38.6173,0.23
3405,-6.4169,38.584,0.64
3406,-6.3168,38.584,1.1
3407,-6.2835,38.5506,0.87
3408,-5.8668,38.584,0.87
3409,-5.7835,38.634,0.7
3410,-5.7335,38.6506,0.52
3411,-5.6501,38.634,0.29
3412,-5.6001,38.584,1.1
3413,-5.5168,38.6173,0.41
3414,-6.8169,38.4173,3.55
3415,-6.7669,38.6173,2.85
3416,-6.6002,38.434,1.57
3417,-6.5169,38.4006,0.7
3418,-6.3335,38.4673,0.7
3419,-6.3502,38.3673,0.7
3420,-6.2502,37.984,3.43
3421,-5.8502,38.484,0.7
3422,-7.0835,38.234,0.76
3423,-7.0002,38.284,1.4
3424,-6.7835,38.3173,1.34
3425,-6.6896,38.2251,2.21
3426,-6.6558,38.194,1.92
3427,-6.4835,38.2173,2.09
3428,-5.7168,38.284,0.81
3429,-6.5669,38.134,1.45
3430,-6.5335,38.034,2.33
3431,1.8003,42.1841,4.77
3432,1.8669,42.2341,23.43
3433,2.0336,42.2341,3.55
3434,2.167,41.8841,2.62
3435,2.1836,41.9341,3.49
3436,2.2003,41.9674,1.28
3437,2.3003,41.9507,4.94
3438,2.417,41.9674,0.41
3439,2.4336,41.9507,0.29
3440,2.467,41.9007,0.06
3441,2.3336,41.8841,0.47
3442,1.8003,41.7007,3.37
3443,2.0336,41.6674,2.56
3444,2.237,41.8213,1.4
3445,2.3253,41.8118,2.03
3446,2.3892,41.7785,6.69
3447,2.3336,41.7674,3.31
3448,2.3947,41.7285,4.19
3449,2.4392,41.7618,5.52
3450,1.5183,41.6202,0.76
3451,1.5169,41.5174,3.2
3452,2.0336,41.6174,1.22
3453,1.4336,41.5007,3.6
3454,2.367,41.534,4.01
3455,2.317,41.5007,5.23
3456,2.3586,41.5368,0.64
3457,2.3586,41.5229,1.63
3458,1.553,41.4515,2.56
3459,1.6749,41.428,1.05
3460,1.6269,41.3515,8.08
3461,1.8669,41.4007,18.78
3462,1.9305,41.3889,6.16
3463,1.9503,41.334,6.22
3464,1.9169,41.3007,3.37
3465,1.967,41.284,0.99
3466,1.967,41.3174,14.83
3467,2.0108,41.3302,10.23
3468,1.9528,41.2882,3.2
3469,1.9455,41.2696,5.35
3470,2.367,41.6841,6.28
3471,-3.8167,42.9174,4.71
3472,-3.4,42.9674,3.72
3473,-3.45,42.7341,0.64
3474,-3.4334,42.7674,0.93
3475,-3.1667,42.8174,1.34
3476,-3.1,42.6508,2.27
3477,-3.0668,42.1341,10.58
3478,-3.0667,42.1341,5.81
3479,-3.0167,42.0424,7.27
3480,-3.2833,41.9507,3.08
3481,-3.0333,41.9841,6.92
3482,-3.0167,41.9841,3.55
3483,-3.15,41.8674,23.66
3484,-4.0167,41.7341,1.05
3485,-3.9334,41.7507,0.47
3486,-3.8834,41.7674,0.58
3487,-3.8667,41.7507,0.52
3488,-3.9167,41.7174,0.81
3489,-3.8834,41.7007,0.87
3490,-3.8,41.7674,0.52
3491,-3.7667,41.7341,0.29
3492,-3.6334,41.7841,1.4
3493,-3.7334,41.7007,0.52
3494,-3.6834,41.7174,0.23
3495,-3.6334,41.7341,0.87
3496,-3.6167,41.7841,0.47
3497,-3.55,41.7174,0.35
3498,-3.4834,41.8174,0.52
3499,-3.5,41.7507,0.52
3500,-3.5167,41.7007,0.64
3501,-3.45,41.7007,0.35
3502,-3.8167,41.6507,0.76
3503,-3.5834,41.6174,0.23
3504,-3.5667,41.6341,0.47
3505,-3.5167,41.6841,0.35
3506,-3.0333,41.9841,10.12
3507,-3.45,43.1174,7.09
3508,-3.9667,41.8174,1.05
3509,-3.9501,41.7507,0.35
3510,-3.55,41.7674,0.64
3511,-6.2502,40.3507,7.5
3512,-6.7001,40.1998,2.67
3513,-6.6919,40.2424,13.72
3514,-6.5835,40.2174,3.26
3515,-6.5002,40.2507,2.85
3516,-6.1502,40.2174,2.15
3517,-6.0502,40.2507,1.28
3518,-5.6168,40.0174,2.44
3519,-5.7001,40.2674,3.84
3520,-6.4669,40.034,0.17
3521,-6.3169,40.084,0.52
3522,-6.0335,40.0507,1.57
3523,-6.0002,40.034,1.74
3524,-5.8835,40.1507,0.64
3525,-5.8668,40.134,6.63
3526,-5.8335,40.134,6.05
3527,-5.5668,40.1507,2.09
3528,-5.5835,40.1174,0.35
3529,-5.8335,40.1146,8.66
3530,-5.6001,40.0174,1.4
3531,-5.3668,40.134,2.97
3532,-6.8669,39.8673,1.16
3533,-6.5169,39.9173,1.45
3534,-6.4002,39.8673,0.76
3535,-6.0502,39.884,1.69
3536,-5.9168,39.934,0.7
3537,-5.6835,39.9174,0.76
3538,-5.6001,39.934,0.64
3539,-5.5835,39.6673,0.7
3540,-6.3335,39.7173,0.52
3541,-5.5668,39.734,1.63
3542,-5.3501,39.8007,0.52
3543,-5.2168,39.7673,1.16
3544,-7.0836,39.6007,1.22
3545,-6.6502,39.6007,0.58
3546,-6.2668,39.6007,0.87
3547,-5.8668,39.5507,2.09
3548,-5.7835,39.584,0.87
3549,-5.6335,39.634,2.15
3550,-5.3335,39.5507,2.44
3551,-6.6835,39.384,2.33
3552,-6.4169,39.4507,1.4
3553,-6.2835,39.434,1.16
3554,-5.9168,39.3507,0.76
3555,-5.7001,39.384,3.14
3556,-5.3335,39.484,4.07
3557,-6.5946,39.2701,1.63
3558,-6.5002,39.284,2.33
3559,-6.2168,39.334,0.87
3560,-5.346,39.3312,2.56
3561,-6.0168,39.1507,0.35
3562,-5.9168,39.1173,0.12
3563,-5.7168,39.134,0.81
3564,-6.8072,40.1646,4.07
3565,-5.8502,40.2674,5.29
3566,-5.8835,40.2507,3.14
3567,-5.8668,40.234,6.86
3568,-6.8669,40.2174,2.27
3569,-6.7669,40.234,10.81
3570,-6.7835,40.2174,3.95
3571,-5.5668,40.1007,2.09
3572,-5.4668,39.884,1.16
3573,-6.7835,40.184,2.15
3574,-6.6335,40.2174,5.93
3575,-6.0668,40.234,0.81
3576,-6.5835,40.0174,0.7
3577,-6.5669,40.0174,0.76
3578,-6.5502,40.034,0.81
3579,-6.5502,40.0174,1.05
3580,-6.5502,40.0007,1.1
3581,-5.6835,40.0174,0.99
3582,-5.5668,40.034,0.52
3583,-5.5335,40.0674,0.7
3584,-5.4335,40.1007,0.35
3585,-5.4335,40.0507,0.12
3586,-5.4001,40.1174,0.76
3587,-6.5669,39.984,0.35
3588,-6.3169,39.984,0.81
3589,-6.3169,39.9173,0.99
3590,-6.4002,39.9507,0.76
3591,-6.3835,39.9007,0.76
3592,-5.7001,36.9006,1.1
3593,-5.1168,36.9673,0.47
3594,-5.1001,36.9173,1.05
3595,-5.1168,36.9506,3.02
3596,-6.1835,36.7506,0.99
3597,-6.0502,36.7006,1.28
3598,-6.0779,36.6841,0.87
3599,-5.7335,36.7339,3.49
3600,-5.6668,36.7673,1.16
3601,-5.6168,36.8006,1.74
3602,-5.5835,36.8173,3.72
3603,-6.0502,36.5173,5.12
3604,-5.7001,36.5006,3.08
3605,-6.0835,36.4839,1.4
3606,-5.8335,36.2339,0.7
3607,-5.4335,36.3006,2.91
3608,-5.3835,36.3173,0.41
3609,-5.4001,36.2506,1.28
3610,-5.4335,36.2006,0.81
3611,-5.3946,36.1837,0.99
3612,-4.3681,43.3936,2.97
3613,-4.3387,43.3519,5.12
3614,-4.2834,43.3675,6.4
3615,-4.1167,43.4008,4.13
3616,-4.0834,43.4008,5.93
3617,-4.0334,43.4175,4.71
3618,-4.0667,43.3508,1.69
3619,-3.7773,43.3966,9.77
3620,-3.775,43.3958,7.91
3621,-3.65,43.3841,4.3
3622,-3.6167,43.3841,5.99
3623,-3.45,43.3841,4.59
3624,-3.2667,43.3841,6.74
3625,-4.0923,43.3575,5.35
3626,-4.5334,43.3175,6.8
3627,-4.6668,43.2508,4.53
3628,-4.6168,43.2341,8.26
3629,-4.2667,43.2341,3.78
3630,-4.347,43.3338,2.97
3631,-4.2334,43.2841,1.92
3632,-4.2001,43.3008,6.92
3633,-4.3001,43.1841,6.28
3634,-4.1001,43.3008,5.52
3635,-4.0834,43.2008,6.45
3636,-3.9501,43.2008,3.37
3637,-3.8,43.1841,8.95
3638,-3.75,43.2675,3.9
3639,-3.6334,43.3008,4.24
3640,-3.6,43.2174,3.14
3641,-3.7909,43.1986,6.05
3642,-3.4667,43.3008,3.9
3643,-3.35,43.3175,2.44
3644,-4.7001,43.1508,2.85
3645,-4.7168,43.0841,5.93
3646,-4.6668,43.0674,3.9
3647,-4.5168,43.1341,0.81
3648,-4.3501,43.1008,7.09
3649,-4.2501,43.1341,1.51
3650,-4.2445,43.0897,12.03
3651,-4.0834,43.1174,21.8
3652,-4.1501,43.0341,5.76
3653,-3.9334,43.0841,3.95
3654,-3.75,43.1341,5.12
3655,-3.9328,43.1533,7.21
3656,-3.45,43.1508,5.41
3657,-4.1001,42.9508,1.45
3658,-4.0167,42.8841,4.42
3659,-3.9667,42.8508,3.14
3660,-0.1665,40.7507,5.99
3661,-0.1665,40.7174,1.1
3662,-0.2165,40.5507,3.84
3663,-0.1332,40.6174,1.34
3664,-0.0832,40.6507,3.37
3665,-0.0498,40.6007,3.55
3666,0.0002,40.584,7.03
3667,0.2168,40.584,1.63
3668,0.0668,40.3507,3.84
3669,0.3835,40.3674,3.72
3670,-0.2999,40.3007,1.4
3671,0.0668,40.284,2.09
3672,-0.1498,39.784,1.28
3673,-0.3999,40.1507,1.63
3674,-0.3165,40.1174,0.81
3675,-0.4665,40.0507,2.56
3676,-0.4332,40.0174,2.44
3677,0.0335,40.1507,0.7
3678,0.0668,40.134,1.16
3679,0.0668,40.1007,1.57
3680,0.1002,40.084,0.81
3681,-0.4499,39.9174,1.98
3682,-0.4165,39.9007,1.4
3683,-0.2165,39.884,0.87
3684,-0.2665,39.8507,3.43
3685,-0.0498,39.884,1.05
3686,-0.5665,39.8007,4.07
3687,-0.4332,39.7673,3.95
3688,-0.4499,39.8007,6.45
3689,-0.1998,39.7507,0.58
3690,-0.1637,39.7673,0.76
3691,-4.887,39.4451,1.22
3692,-4.7801,39.4465,0.99
3693,-4.6668,39.3673,2.33
3694,-3.2167,39.4007,0.52
3695,-2.9333,39.3507,0.52
3696,-3.7334,39.2673,0.99
3697,-3.5667,39.234,0.7
3698,-3.4334,39.2673,7.44
3699,-3.1833,39.3173,1.57
3700,-2.8667,39.284,0.7
3701,-4.1765,39.0523,0.81
3702,-4.157,39.0348,0.93
3703,-3.2417,39.1118,1.1
3704,-3.1167,39.1173,1.05
3705,-3.8334,38.834,1.45
3706,-3.6945,38.8687,0.7
3707,-3.6536,38.9257,1.16
3708,-3.3947,38.837,0.58
3709,-3.2667,38.884,1.22
3710,-3.0833,38.9173,0.99
3711,-4.0801,38.734,0.87
3712,-3.8956,38.722,1.45
3713,-3.4334,38.8006,0.87
3714,-3.0167,38.7006,0.76
3715,-2.9833,38.8173,1.05
3716,-2.8667,38.7673,1.34
3717,-2.7167,38.684,1.63
3718,-3.6,38.634,1.63
3719,-3.8903,38.5826,1.92
3720,-3.4667,38.6006,0.58
3721,-3.4834,38.6006,0.7
3722,-3.2833,38.584,0.81
3723,-3.4639,39.259,1.22
3724,-3.2333,39.309,3.84
3725,-3.3333,38.8173,0.93
3726,-3.4084,38.8006,0.7
3727,-3.0167,39.1895,0.7
3728,-3.1542,39.3173,0.17
3729,-4.9168,38.634,3.43
3730,-5.1668,38.384,2.03
3731,-4.9001,38.584,0.52
3732,-4.8834,38.4006,0.52
3733,-4.9334,38.3506,0.93
3734,-4.807,38.4409,0.64
3735,-4.8168,38.3979,0.7
3736,-4.8043,38.3562,0.58
3737,-4.7584,38.3812,0.41
3738,-4.7376,38.3451,1.05
3739,-4.6501,38.3506,0.99
3740,-4.5834,38.4006,2.44
3741,-4.5459,38.4534,1.16
3742,-4.5904,38.409,1.16
3743,-4.6001,38.3673,0.76
3744,-5.3335,38.2673,1.05
3745,-5.3501,38.234,2.15
3746,-4.8834,38.2006,2.38
3747,-4.7834,38.2506,0.81
3748,-4.8168,38.2006,0.47
3749,-5.3668,38.084,1.16
3750,-5.3501,38.1006,0.99
3751,-4.9001,38.0173,8.37
3752,-4.8334,38.0506,3.72
3753,-4.4001,38.0506,0.81
3754,-5.0668,37.934,3.37
3755,-4.8501,37.9673,1.57
3756,-4.8001,37.984,4.19
3757,-4.8001,37.8673,0.76
3758,-5.2501,37.7339,2.38
3759,-5.0987,37.7784,0.58
3760,-5.0765,37.8034,0.52
3761,-5.0168,37.784,1.45
3762,-4.9987,37.7312,1.05
3763,-4.7834,37.8173,1.05
3764,-4.7834,37.7673,0.58
3765,-4.9334,37.5173,0.99
3766,-4.6668,37.5173,0.7
3767,-4.2667,37.4673,1.28
3768,-4.4667,37.3673,3.9
3769,-4.1334,37.3839,2.09
3770,-4.3667,37.3173,1.74
3771,-7.9975,43.6994,2.73
3772,-8.117,43.6008,5.0
3773,-7.9836,43.5841,8.78
3774,-7.8336,43.5675,10.52
3775,-8.0503,43.4841,5.29
3776,-8.8337,43.2174,5.7
3777,-8.767,43.2174,5.41
3778,-8.3836,43.2841,5.06
3779,-8.2003,43.3008,3.43
3780,-8.2072,43.3105,1.69
3781,-8.1336,43.3174,4.83
3782,-8.0836,43.1841,11.05
3783,-7.967,43.1841,5.81
3784,-8.8337,43.1341,9.48
3785,-8.8003,43.1674,6.86
3786,-8.7003,43.1674,7.67
3787,-8.7337,43.1174,12.79
3788,-8.6837,43.0994,31.86
3789,-8.5837,43.1341,3.43
3790,-8.5003,43.1174,8.14
3791,-8.3503,43.0674,3.2
3792,-8.1336,43.1508,18.37
3793,-8.0836,43.1341,10.41
3794,-8.017,43.0674,13.37
3795,-8.0003,43.0841,4.65
3796,-9.0837,42.8508,4.94
3797,-9.0504,42.8841,6.28
3798,-9.017,42.9508,4.88
3799,-8.9503,42.9674,13.55
3800,-8.8003,42.9341,6.92
3801,-8.6503,42.9841,5.7
3802,-8.717,42.8841,8.2
3803,-8.6837,42.8841,2.73
3804,-8.567,42.9008,26.74
3805,-8.4503,42.9008,10.64
3806,-8.367,42.8841,12.03
3807,-8.1336,42.9341,2.56
3808,-8.017,42.898,2.85
3809,-8.867,42.7508,6.51
3810,-8.7503,42.8008,36.8
3811,-8.7003,42.8174,9.94
3812,-8.7837,42.7841,13.55
3813,-8.7003,42.7341,4.24
3814,-8.4003,42.8008,4.53
3815,-8.217,43.3091,3.37
3816,-2.55,40.3507,0.76
3817,-2.2333,40.4674,0.87
3818,-2.2333,40.4674,0.81
3819,-1.8666,40.4007,7.21
3820,-1.8499,40.384,3.66
3821,-1.9166,40.384,15.41
3822,-2.8333,40.2007,0.99
3823,-2.55,40.2174,1.45
3824,-2.0333,40.2507,10.0
3825,-1.9166,40.2507,6.74
3826,-1.9166,40.2174,4.3
3827,-1.8333,40.2507,2.97
3828,-3.0667,40.0507,1.22
3829,-2.7,40.084,1.22
3830,-2.55,40.134,2.21
3831,-2.5166,40.1174,2.09
3832,-2.3666,40.084,1.28
3833,-2.1,40.1674,4.24
3834,-2.0333,40.1674,1.92
3835,-2.0333,40.1673,5.76
3836,-1.9499,40.034,2.15
3837,-1.8999,40.034,6.1
3838,-1.6666,40.1007,2.85
3839,-1.6666,40.0507,1.92
3840,-2.0333,39.884,11.8
3841,-1.9833,39.9674,1.74
3842,-1.9833,39.9507,2.44
3843,-1.9333,39.984,1.8
3844,-1.9333,39.9674,4.88
3845,-1.6833,39.984,4.07
3846,-2.9,39.8173,1.63
3847,-2.7333,39.5173,1.98
3848,-2.7167,39.4673,1.63
3849,-2.7333,39.4507,1.69
3850,-2.75,39.384,0.81
3851,-2.5166,40.5007,0.58
3852,-2.7833,40.284,1.34
3853,-2.4333,40.2007,1.16
3854,-1.7963,40.4118,7.21
3855,-1.7708,40.2124,2.97
3856,-1.7944,40.3813,3.66
3857,2.1336,42.2341,4.65
3858,2.1503,42.3007,1.92
3859,2.2003,42.3174,2.21
3860,2.1836,42.2841,4.53
3861,2.167,42.2507,0.7
3862,2.4892,42.2602,2.79
3863,2.4906,42.2144,1.86
3864,2.7003,42.2841,3.31
3865,2.6837,42.2674,2.44
3866,2.2003,42.3174,2.5
3867,2.5198,42.1521,19.36
3868,2.5503,42.1507,16.05
3869,2.7337,42.1341,2.15
3870,2.4281,41.8424,11.63
3871,2.4225,41.8396,9.94
3872,2.7837,41.9841,0.87
3873,2.7837,41.9507,0.99
3874,2.7503,41.9285,1.4
3875,2.7642,41.8368,33.49
3876,3.017,41.9507,1.05
3877,3.0337,41.9341,1.51
3878,3.1672,41.9201,1.45
3879,2.4378,41.8479,4.07
3880,2.7156,41.7696,1.69
3881,2.7503,42.1507,7.33
3882,-2.55,37.6506,1.92
3883,-2.45,37.7506,0.58
3884,-2.4333,37.8173,1.22
3885,-3.6,37.4228,8.14
3886,-3.5667,37.4006,0.99
3887,-3.3,37.4006,1.22
3888,-2.7667,37.4839,1.74
3889,-2.7667,37.3673,3.37
3890,-2.5833,37.4506,4.88
3891,-3.7334,37.2173,1.86
3892,-3.7334,37.1673,1.05
3893,-3.55,37.2506,3.02
3894,-3.55,37.2673,3.55
3895,-3.5167,37.2673,3.72
3896,-4.1001,37.3173,0.52
3897,-3.1833,37.3172,0.64
3898,-3.0667,37.3173,0.76
3899,-3.1833,37.2673,0.47
3900,-2.8833,37.2506,0.87
3901,-3.1167,37.2339,0.47
3902,-3.0167,37.1839,0.81
3903,-4.0834,37.1673,2.91
3904,-2.8167,37.3339,5.41
3905,-4.0834,37.0506,1.16
3906,-4.0334,37.0839,0.58
3907,-4.0334,37.0173,0.87
3908,-3.9167,37.084,1.05
3909,-3.4834,37.0506,4.36
3910,-3.4667,37.1006,3.14
3911,-3.3834,37.1006,5.12
3912,-3.25,37.1506,33.43
3913,-3.2833,37.0173,1.8
3914,-3.0833,37.0173,0.64
3915,-3.0667,37.1506,4.94
3916,-3.8,36.9839,3.37
3917,-3.5334,37.0006,0.87
3918,-3.35,36.9339,0.35
3919,-3.3,36.9006,4.42
3920,-3.2833,36.9839,2.15
3921,-3.0833,36.9506,1.74
3922,-3.15,36.8673,0.58
3923,-3.05,36.8839,0.7
3924,-3.7,36.7839,1.45
3925,-3.5167,36.7839,0.7
3926,-3.6,36.7839,0.52
3927,-3.55,36.7673,1.05
3928,-3.3653,36.7806,1.16
3929,-3.3686,36.7609,1.1
3930,-3.3661,36.7417,0.81
3931,-2.575,37.634,0.64
3932,-2.55,37.6339,3.2
3933,-2.55,37.6339,0.76
3934,-2.5499,37.6339,0.23
3935,-2.5847,37.6423,0.23
3936,-3.7166,37.1006,0.47
3937,-3.2833,41.084,2.38
3938,-3.2333,41.0507,1.28
3939,-3.1667,41.134,1.45
3940,-2.6833,41.1007,0.64
3941,-2.5166,41.134,0.52
3942,-2.3666,41.034,2.27
3943,-3.2722,40.8618,1.28
3944,-3.2167,40.9674,0.41
3945,-3.15,40.8507,0.52
3946,-3.1333,40.9007,0.58
3947,-3.1,40.9507,2.62
3948,-2.8667,40.8507,7.21
3949,-2.7167,40.884,0.64
3950,-1.8666,40.9674,0.81
3951,-3.4278,40.709,1.05
3952,-3.1167,40.7674,0.7
3953,-3.0833,40.7674,0.29
3954,-2.9833,40.784,2.5
3955,-2.9667,40.7674,1.92
3956,-2.6667,40.8007,0.87
3957,-1.6999,40.7507,1.57
3958,-1.6499,40.8007,0.58
3959,-1.5499,40.784,2.56
3960,-3.3167,40.6007,0.64
3961,-3.1708,40.5326,5.93
3962,-3.0833,40.3007,0.81
3963,-3.2458,40.9146,0.52
3964,-3.15,40.734,0.52
3965,-3.3167,40.6007,0.64
3966,-3.2917,41.059,2.38
3967,-3.1,40.934,2.62
3968,-1.5833,40.7757,2.56
3969,-2.95,40.9507,1.16
3970,-3.4167,40.7049,1.1
3971,-2.8667,40.7674,3.72
3972,-3.1667,40.5674,0.58
3973,-3.0667,40.9924,1.63
3974,-1.8333,43.3675,1.8
3975,-1.7833,43.0341,3.6
3976,-2.4166,43.2174,4.07
3977,-2.35,43.2841,3.55
3978,-2.2677,43.2107,6.92
3979,-2.2002,43.3008,1.98
3980,-2.15,43.2341,3.02
3981,-2.0833,43.2841,4.3
3982,-2.0999,43.2841,3.95
3983,-2.0666,43.3008,2.33
3984,-1.8994,43.2445,3.6
3985,-1.7833,43.2841,15.99
3986,-2.5333,43.0008,1.63
3987,-2.5,43.0341,4.3
3988,-2.8333,43.2675,3.72
3989,-2.7,43.3175,5.23
3990,-2.35,43.0841,2.44
3991,-2.2166,43.1508,5.06
3992,-2.25,43.0841,4.48
3993,-2.2666,43.0341,2.73
3994,-2.1166,43.0508,3.84
3995,-2.0499,43.1341,4.48
3996,-1.9333,43.1508,7.5
3997,-2.4166,43.0008,6.34
3998,-2.3,42.9674,6.4
3999,-6.6727,38.0728,1.86
4000,-6.4366,38.0092,6.8
4001,-7.1669,37.984,1.8
