,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Date,Date Before,Date After,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,NDVI
172,43923394,,,,6.2,6.38,17.26,11.4,0,56.2,1.3,191.3,53.648800661,11.073600785999998,2015-06-16,2015-05-30,2015-07-03,6942,6545,6605,6888,6852,7446,7936,7586,8152,3648,139,5153,3880,0.04822440237667542
173,42563286,,,,4.5,4.54,32.3,12.0,1,118.4,1.2,55.3,52.679148569,9.038939867,2015-07-30,2015-07-13,2015-08-16,293,296,288,280,281,345,372,371,380,142,22,249,188,0.13978494623655913
174,44423440,,,,6.4,6.65,12.98,9.0,0,40.9,1.0,188.4,54.053007233,11.847405899000002,2015-07-02,2015-06-15,2015-07-19,3472,3039,2934,3060,3263,4182,4632,4191,4554,1554,35,2863,1980,0.15597848572610673
175,42763282,,,,4.6,4.69,28.9,15.9,0,96.8,1.4,115.4,52.645213592,9.335175903,2015-08-02,2015-07-16,2015-08-19,764,772,759,771,762,782,797,805,802,537,98,389,321,0.021573604060913704
176,42803220,,,,7.0,7.31,25.6,12.7,4,135.3,1.4,195.0,52.088360696,9.401826272000001,2015-07-03,2015-06-16,2015-07-20,7620,7653,7870,8392,8212,8793,9167,8597,9476,2933,166,6244,4940,0.012066631349696863
177,42983296,,,,3.1,3.78,35.2,156.0,0,47.7,5.6,12.5,52.772389368999995,9.659218848,2015-06-26,2015-06-09,2015-07-13,4800,5025,4796,5107,4891,5300,5513,5873,5743,1428,79,3632,2732,0.0697632058287796
178,43323276,,,,3.3,3.77,4.07,13.4,0,27.4,0.7,66.9,52.593031616000005,10.162317531000001,2015-06-22,2015-06-05,2015-07-09,6218,6129,5918,5928,5884,6244,6426,6416,6454,4444,1994,2270,2413,0.03953337653920933
179,42683270,,,,4.6,4.63,36.0,13.1,0,97.9,1.3,157.1,52.536665128,9.218907186000001,2015-08-01,2015-07-15,2015-08-18,659,640,644,672,663,692,713,692,727,454,62,459,400,0.01466275659824047
180,43983320,,,,5.3,5.55,62.1,38.1,1,99.6,3.8,41.9,52.983088385,11.146448319000001,2015-07-19,2015-07-02,2015-08-05,8041,8369,7897,8269,8337,8417,8595,8564,8643,4453,101,5150,3551,0.017525099506920928
181,43903360,,,,5.8,5.92,33.2,25.9,0,68.7,2.9,231.4,53.343571902,11.035931590999999,2015-07-17,2015-06-30,2015-08-03,9642,9659,9190,9855,9808,9876,10133,10002,10131,5188,108,5596,3639,0.007402930956337816
182,43342932,,,,7.5,7.83,24.4,16.3,46,46.0,2.1,343.4,49.500695156000006,10.179435966,2015-08-29,2015-08-12,2015-09-15,1557,1441,1565,1872,1970,2236,2429,2385,2646,660,17,3255,2510,0.12050739957716702
183,44483338,,,,5.3,5.45,16.39,6.5,0,62.4,0.9,90.5,53.135387108,11.897705495,2015-06-14,2015-05-28,2015-07-01,6868,6457,6470,6770,6758,7365,7724,7187,7945,3153,82,5434,4484,0.02987748083399011
184,43983400,,,,6.3,6.4,29.0,9.2,0,61.7,1.1,154.6,53.701876643999995,11.165791865,2015-06-16,2015-05-30,2015-07-03,3955,3541,3747,3770,3872,5061,5769,5516,6109,1151,37,4019,2895,0.18802498384665087
185,44623324,,,,5.8,5.91,24.9,9.0,0,41.6,1.1,161.3,53.006171255,12.100693706,2015-07-28,2015-07-11,2015-08-14,1327,1289,1291,1649,1701,1956,2143,2262,2427,832,21,2928,2266,0.15673740731270774
186,43202926,,,,6.8,6.95,24.2,18.0,3,67.9,2.2,482.7,49.446878782,9.986212492,2015-08-29,2015-08-12,2015-09-15,1386,1347,1394,1713,1872,2102,2310,2209,2548,691,19,3204,2388,0.12646608873023968
187,44023416,,,,7.0,7.15,29.5,11.2,1,45.9,1.5,211.9,53.845036153,11.230512337999999,2015-06-23,2015-06-06,2015-07-10,4740,5270,5337,5375,5288,6212,6763,6356,6958,1495,21,5117,4169,0.08362458443440457
188,44343418,,,,6.0,6.14,15.11,8.7,0,75.5,1.0,151.8,53.857153313999994,11.717224042,2015-07-01,2015-06-14,2015-07-18,4145,3901,3914,3919,3819,4406,4737,4314,4866,1029,29,3169,2382,0.047977650917041176
189,44223412,,,,6.3,6.41,33.1,23.1,0,65.1,2.5,162.5,53.805671721,11.532961653,2015-07-12,2015-06-25,2015-07-29,5087,4672,4532,4510,4387,4923,5390,5107,5578,2066,88,3720,2982,0.06207757096807736
190,43302918,,,,7.0,7.02,26.0,29.1,2,24.2,3.2,514.8,49.374865621000005,10.123904667,2015-08-31,2015-08-14,2015-09-17,1361,1199,1184,1389,1563,1815,2035,1912,2261,650,13,2858,2031,0.15843683732202363
191,44122952,,,,5.9,6.05,11.44,30.3,1,23.3,3.2,106.2,49.67367171,11.260606285,2015-06-16,2015-05-30,2015-07-03,7519,7408,7237,7341,7286,7587,7727,7637,7718,5377,1634,1951,2206,0.01976231806649753
192,44383218,,,,6.9,7.06,45.4,17.2,5,68.5,2.1,332.5,52.059590261000004,11.706045885999998,2015-07-22,2015-07-05,2015-08-08,1418,1293,1293,1572,1729,2043,2298,2194,2508,754,16,3428,2293,0.1651619755708975
193,44542962,,,,6.4,6.65,9.25,9.8,1,60.5,1.1,96.6,49.755588601999996,11.845668865999999,2015-07-22,2015-07-05,2015-08-08,1305,1280,1251,1497,1611,1802,2065,1960,2232,637,11,2942,2441,0.1339311541799248
194,44143010,,,,6.1,6.32,9.88,15.1,1,36.0,1.8,230.5,50.194783529,11.302379430999999,2015-08-13,2015-07-27,2015-08-30,1373,1216,1241,1519,1634,1901,2098,1996,2294,554,18,2732,2135,0.1357041251778094
195,43022974,,,,7.4,7.68,28.8,12.3,44,66.7,1.6,361.3,49.878210186000004,9.735692471,2015-09-17,2015-08-31,2015-10-04,1776,1187,1118,1234,1347,1701,1855,1527,2003,947,18,1886,1436,0.10612097066280334
196,44482808,,,,7.6,7.86,34.7,66.4,330,17.6,6.3,148.2,48.372215693,11.71363725,2015-09-16,2015-08-30,2015-10-03,1526,1319,1228,1337,1460,1747,1977,1864,2158,517,35,2907,2210,0.1646360512339894
197,44582862,,,,7.1,7.41,17.82,10.3,3,48.3,1.4,158.8,48.855651165,11.866554949000001,2015-06-16,2015-05-30,2015-07-03,7773,7621,7546,7729,7554,7851,8090,7834,8123,4564,850,1913,2166,0.006746771188074279
198,43782884,,,,5.1,5.26,27.0,13.9,0,25.9,1.7,164.0,49.06642839,10.779831135999999,2015-06-28,2015-06-11,2015-07-15,7726,7619,7441,7593,7498,7713,7873,7695,7842,4862,1084,1634,1870,0.0066718995290423865
199,43682872,,,,7.4,7.7,39.5,17.6,64,32.6,2.3,666.4,48.959367568999994,10.641622524,2015-07-01,2015-06-14,2015-07-18,5003,4688,4592,4540,4591,5133,5449,5219,5538,2896,458,1393,1440,0.06957680090173174
200,43682854,,,,6.5,6.59,58.6,43.9,2,58.6,4.6,212.1,48.797464343,10.639532397,2015-07-02,2015-06-15,2015-07-19,5547,5338,5215,5324,5376,5923,6292,6023,6442,3030,551,2969,2610,0.06160218559971799
201,43802888,,,,6.4,6.41,38.5,20.7,2,49.6,2.6,329.8,49.102209258,10.807780917999999,2015-06-28,2015-06-11,2015-07-15,7450,7264,7095,7232,7123,7355,7486,7283,7495,4664,1062,1475,1628,0.0035136066138477438
202,45183394,,,,7.1,7.34,14.83,11.1,3,29.7,1.5,143.9,53.617162897,12.977494715,2015-08-13,2015-07-27,2015-08-30,1503,1336,1356,1682,1866,2200,2423,2391,2788,636,18,3338,2502,0.17407316474343235
203,43602992,,,,7.4,7.69,20.5,19.5,18,66.7,2.3,502.3,50.03906589899999,10.544352826,2015-06-29,2015-06-12,2015-07-16,5554,5288,5154,5201,5240,5591,5831,5640,5921,3575,1044,1638,1764,0.040494419334009775
204,45703360,,,,6.4,6.54,24.0,10.7,1,53.8,1.4,224.3,53.29039241,13.735506306,2015-07-22,2015-07-05,2015-08-08,1554,1356,1285,1557,1669,2029,2295,2263,2628,714,48,2420,1503,0.18481675392670158
205,43782956,,,,5.7,6.21,9.54,9.5,0,23.4,1.1,207.5,49.713904081,10.790240523,2015-07-13,2015-06-26,2015-07-30,7209,7063,6910,7067,6969,7290,7426,7318,7452,5110,1272,1604,1878,0.017448731317344455
206,43442964,,,,5.0,5.35,31.9,21.1,0,26.4,2.4,56.5,49.788148532,10.319353772000001,2015-06-24,2015-06-07,2015-07-11,5145,4892,4783,4760,4850,5323,5586,5472,5725,3461,759,1756,1834,0.06958561376075059
207,43402970,,,,6.4,6.72,21.0,13.6,1,41.6,1.5,291.7,49.842242948,10.264110025,2015-06-24,2015-06-07,2015-07-11,4776,4537,4425,4380,4479,5007,5292,5169,5411,3360,928,1694,1726,0.08262645303173106
208,43442986,,,,7.2,7.56,21.8,16.7,4,27.6,1.9,453.5,49.985965997,10.320670577000001,2015-06-25,2015-06-08,2015-07-12,5242,4854,4732,4735,4838,5375,5669,5384,5791,3402,873,1931,2027,0.06413677240834074
209,43703004,,,,7.1,7.37,19.38,14.8,4,50.1,1.6,454.8,50.146202868,10.68547059,2015-06-30,2015-06-13,2015-07-17,7265,7139,7089,7240,7125,7506,7678,7487,7755,4138,351,1437,1584,0.016771915529299925
210,43723014,,,,5.4,5.87,13.72,12.7,0,22.8,1.4,236.7,50.23593622,10.714795894,2015-06-30,2015-06-13,2015-07-17,6562,6397,6230,6293,6256,6637,6821,6690,6847,4220,622,1279,1475,0.030578448740660864
211,43862980,,,,6.2,6.4,51.2,48.2,0,10.2,5.9,154.6,49.928865033,10.905187859000002,2015-07-07,2015-06-20,2015-07-24,8108,8171,8046,8179,8068,8259,8325,8318,8249,6309,2661,1905,2305,0.008425774383221191
212,43602944,,,,6.9,7.32,11.98,12.6,2,89.0,1.4,280.5,49.607464007,10.539497193999999,2015-07-10,2015-06-23,2015-07-27,6258,6021,5872,5923,5930,6222,6383,6238,6394,4378,1359,1843,2069,0.02590247512540087
213,43642944,,,,6.8,7.1,17.65,14.8,3,70.2,1.8,329.2,49.607186435,10.59482816,2015-07-13,2015-06-26,2015-07-30,6936,6865,6726,6800,6728,7000,7248,7115,7156,4664,912,1551,1828,0.022637441609773625
214,43862934,,,,6.2,6.43,19.42,10.1,0,52.1,1.3,281.6,49.51525586,10.897472985999999,2015-07-23,2015-07-06,2015-08-09,1430,1316,1314,1677,1718,2020,2241,2124,2482,464,15,2606,2164,0.11760063141278611
215,43542960,,,,6.8,7.08,26.3,12.0,2,63.8,1.3,198.0,49.751704841999995,10.457859053,2015-07-08,2015-06-21,2015-07-25,6346,6194,6032,6135,6098,6456,6654,6525,6711,4187,788,1684,1886,0.030805687203791468
216,42483226,,,,5.4,5.72,27.6,10.3,0,25.4,1.4,134.9,52.138995541999996,8.933723029,2015-08-11,2015-07-25,2015-08-28,1505,1385,1390,1638,1775,2110,2389,2340,2608,873,14,2923,2171,0.17647058823529413
217,42643222,,,,3.3,4.05,20.8,147.1,0,47.9,7.5,88.3,52.104923197,9.168074855,2015-08-09,2015-07-23,2015-08-26,490,476,465,472,462,500,527,515,543,305,80,262,257,0.04356636271529889
218,42583228,,,,4.6,4.96,33.9,28.2,0,31.8,2.7,68.8,52.158193347,9.079402728,2015-08-09,2015-07-23,2015-08-26,567,555,547,556,551,587,616,590,625,348,57,353,307,0.029668411867364748
219,42683222,,,,3.7,4.1,58.4,132.9,0,54.5,5.8,180.0,52.10531921,9.226451355,2015-08-09,2015-07-23,2015-08-26,492,477,465,467,464,501,530,513,540,316,104,237,243,0.04693877551020408
220,40662978,,,,5.2,5.66,6.12,10.0,0,48.6,1.0,49.0,49.859084201,6.4525457610000005,2015-07-17,2015-06-30,2015-08-03,8385,8277,7878,8459,8701,8752,8909,8652,8904,5462,433,5126,4334,0.01127929402138975
221,41863224,,,,4.3,4.62,41.5,27.5,0,86.2,2.7,73.1,52.109413271,8.029225008,2015-08-19,2015-08-02,2015-09-05,1406,1335,1332,1649,1831,2233,2448,2400,2695,705,17,3504,2172,0.18547789577673499
222,42483154,,,,3.5,4.07,10.77,33.1,0,35.7,2.0,66.3,51.491964368999994,8.948883656,2015-07-26,2015-07-09,2015-08-12,3534,2896,2702,2772,2856,3636,4175,3738,4482,878,21,3601,2692,0.14838709677419354
223,42603190,,,,6.7,6.99,21.3,11.9,4,66.6,1.5,217.6,51.816925616000006,9.115374277999999,2015-07-17,2015-06-30,2015-08-03,5925,5242,5010,5402,5718,6167,6524,6129,6805,3632,100,5219,4243,0.06304743734281502
224,42683216,,,,6.4,6.63,27.9,12.0,1,59.2,1.6,275.3,52.051399173,9.227381825,2015-08-09,2015-07-23,2015-08-26,539,522,515,518,511,552,580,562,597,347,90,268,271,0.040740740740740744
225,41242982,,,,4.9,5.39,6.7,30.3,0,16.2,3.8,89.9,49.917350545,7.256587406,2015-07-26,2015-07-09,2015-08-12,7528,7141,6693,7127,7525,7728,8093,7482,8236,5422,477,5494,4798,0.024300088986241357
226,41003008,,,,6.0,6.26,10.57,15.3,0,40.1,2.4,161.0,50.142336786,6.907635666,2015-07-29,2015-07-12,2015-08-15,5729,4708,4682,5181,5519,6108,6401,5740,6575,3952,259,5491,4707,0.051185788847175166
227,43722964,,,,5.6,5.97,13.55,9.5,0,51.9,1.1,150.3,49.786387565,10.708116474,2015-06-15,2015-05-29,2015-07-02,7067,6903,6705,6842,6837,7076,7257,7115,7230,5224,1651,1806,2067,0.0195600773805259
228,42122902,,,,5.0,5.37,12.55,8.8,1,95.6,0.9,94.4,49.221072178,8.503964173,2015-06-11,2015-05-25,2015-06-28,1540,1309,1296,1452,1547,1925,2167,2156,2599,560,8,1933,1249,0.1951219512195122
229,42042930,,,,7.6,7.98,28.8,16.4,105,30.5,1.9,298.4,49.47130299,8.385903728999999,2015-06-16,2015-05-30,2015-07-03,3202,2617,2527,2861,2897,3460,3912,3019,4257,928,14,3049,2506,0.02687074829931973
230,43922812,,,,7.3,7.64,37.7,60.8,159,22.3,5.4,114.3,48.417317581999995,10.958807947,2015-09-11,2015-08-25,2015-09-28,1221,947,783,746,745,960,1088,1095,1175,485,14,1834,1559,0.18957088538837588
231,43822800,,,,6.2,6.56,8.7,25.8,0,47.4,2.9,222.8,48.310448713,10.822013385999998,2015-09-04,2015-08-18,2015-09-21,1274,1109,1058,1220,1356,1596,1729,1627,1902,675,18,2235,1601,0.1429574991218827
232,44062810,,,,6.0,6.32,18.76,15.2,1,61.2,1.8,185.6,48.397528938,11.147433647,2015-09-13,2015-08-27,2015-09-30,1433,1217,1157,1277,1399,1876,2188,1750,2266,606,37,2228,1640,0.15626032375289065
233,42042940,,,,7.6,8.0,26.9,18.3,135,13.5,1.6,119.2,49.561207014,8.382916874,2015-06-17,2015-05-31,2015-07-04,1628,1343,1216,1058,1206,2188,2275,1443,2760,375,10,1320,646,0.15393842463014795
234,42142870,,,,6.2,6.75,12.39,11.2,2,42.7,1.4,221.7,48.933681439,8.539953842000001,2015-08-19,2015-08-02,2015-09-05,1269,1160,1177,1363,1456,1871,2054,1877,2265,443,19,2398,1673,0.15864197530864196
235,43362996,,,,6.4,6.68,24.1,9.7,0,32.7,1.4,200.8,50.076139162,10.209526981,2015-06-10,2015-05-24,2015-06-27,4329,4158,3981,3899,3997,4657,5001,4921,5131,2621,634,1891,1774,0.11587301587301588
236,43563016,,,,7.2,7.45,24.5,18.1,21,32.1,2.4,311.1,50.25509955,10.490739288,2015-06-11,2015-05-25,2015-06-28,5870,5744,5704,5837,5852,6402,6771,6522,6960,2833,163,3552,3172,0.055425196213285864
237,43503006,,,,5.9,6.22,18.0,16.2,1,28.4,2.0,174.5,50.16552199,10.405846716000001,2015-06-12,2015-05-26,2015-06-29,4980,4691,4556,4515,4598,5113,5434,5200,5523,3044,436,1391,1469,0.07050952135872363
238,43482994,,,,6.9,7.21,25.4,17.5,4,29.1,2.2,143.0,50.057725516000005,10.377004631,2015-06-12,2015-05-26,2015-06-29,5438,5355,5180,5079,5115,5472,5713,5707,5761,3912,1690,1985,2102,0.05822362321527907
239,43842966,,,,6.5,6.76,19.24,8.5,0,24.2,1.1,142.9,49.803207618,10.875045548,2015-06-15,2015-05-29,2015-07-02,8076,7876,7666,7814,7783,7923,8060,7993,8091,6492,2798,2049,2501,0.011324096919086481
240,43762910,,,,5.8,6.05,58.4,28.1,0,33.9,3.5,83.2,49.300444621000004,10.756058892999999,2015-06-18,2015-06-01,2015-07-05,7428,7257,7147,7320,7225,7437,7524,7443,7509,5246,1693,1830,2050,0.00833163991058728
241,42082918,,,,7.4,7.91,25.1,13.3,124,28.5,1.6,235.9,49.364188411,8.444515532999999,2015-08-03,2015-07-17,2015-08-20,3313,4461,3804,3827,3849,4088,4204,5105,4228,2116,266,3919,3197,0.1430810568741603
242,42642870,,,,7.4,7.89,21.5,17.8,18,29.8,2.1,456.1,48.9405124,9.222153022,2015-07-09,2015-06-22,2015-07-26,4235,4280,4026,3915,3983,4506,4783,4819,4842,3089,1701,1915,1919,0.10350354934737806
243,41422910,,,,6.0,6.31,12.63,15.6,1,46.7,1.9,331.5,49.27607295600001,7.54011885,2015-07-16,2015-06-29,2015-08-02,1361,1296,1331,1721,1782,2141,2437,2502,2796,850,23,3212,1887,0.18493961638645512
244,42182910,,,,6.3,6.53,17.51,7.9,2,45.6,1.1,155.2,49.294073373,8.584220281,2015-08-05,2015-07-19,2015-08-22,4521,2266,2125,2453,2862,3491,3923,2736,4221,3104,231,2937,2710,0.054538446714203125
245,42242908,,,,7.1,7.37,25.4,26.9,62,35.1,3.0,91.0,49.277097562,8.66716555,2015-08-06,2015-07-20,2015-08-23,6163,6147,5882,6162,6372,6580,6689,6844,6668,4074,391,5105,3550,0.05243733661387052
246,43022722,,,,7.2,7.28,73.9,51.1,17,22.1,6.0,107.6,47.611324892,9.747450877,2015-06-15,2015-05-29,2015-07-02,8474,8331,8173,8363,8292,8474,8556,8545,8484,6951,3200,1918,2358,0.010764135320558315
247,43062722,,,,5.2,5.41,54.8,33.4,0,43.4,4.5,117.6,47.611434808999995,9.800618855,2015-06-15,2015-05-29,2015-07-02,6691,6550,6399,6594,6495,6952,7260,7064,7312,3701,394,2728,2723,0.03441206618831454
248,43042730,,,,5.3,5.5,52.5,33.7,0,56.0,4.7,84.8,47.683381831000005,9.773719,2015-06-12,2015-05-26,2015-06-29,10147,9920,9659,10018,9940,10086,10200,10024,10128,8662,2818,1926,2319,0.0002993713202275222
249,43182730,,,,5.0,5.24,55.0,26.4,0,33.6,3.4,103.6,47.683608496000005,9.960067952000001,2015-06-17,2015-05-31,2015-07-04,7173,6884,6832,6995,7011,7391,7585,7320,7660,4812,1155,2464,2687,0.022703457911281873
250,43122720,,,,4.9,5.33,58.3,40.3,0,25.4,4.9,238.4,47.59355104,9.880412859,2015-06-16,2015-05-30,2015-07-03,5886,5768,5719,5850,5873,6440,6670,6536,6787,3563,545,4076,3888,0.05538511222347812
251,45423288,,,,5.9,6.13,18.48,7.3,1,42.0,0.9,127.1,52.65636331,13.267072233,2015-08-13,2015-07-27,2015-08-30,1551,1363,1278,1511,1572,1845,2060,1989,2281,470,13,2868,2378,0.13657142857142857
252,45123286,,,,7.1,7.28,33.4,42.3,16,57.1,3.8,142.9,52.649692821,12.822871227,2015-06-10,2015-05-24,2015-06-27,8854,8870,8765,9217,8963,9308,9591,9258,9755,3821,141,5937,4466,0.002219215155615697
253,44443270,,,,6.0,6.3,31.3,8.0,0,43.5,1.0,237.7,52.525454043,11.812441075999999,2015-08-05,2015-07-19,2015-08-22,1442,1330,1336,1631,1766,1999,2235,2154,2461,716,31,3052,2625,0.13817701453104358
254,44503226,,,,5.6,6.0,17.43,9.9,0,23.0,1.2,97.3,52.12880663,11.883978592,2015-07-23,2015-07-06,2015-08-09,1363,1344,1429,1984,2031,2273,2615,2769,3044,658,13,3764,2368,0.16515884704397224
255,44823244,,,,3.7,4.32,3.4,13.2,0,51.6,0.8,21.0,52.28211975399999,12.359589432,2015-06-22,2015-06-05,2015-07-09,3984,3757,3614,3514,3518,4286,4659,4413,4865,1462,47,2277,1948,0.11340986501829191
256,44823280,,,,4.5,5.47,9.47,32.1,0,76.6,1.9,54.3,52.605447436999995,12.376895489,2015-06-18,2015-06-01,2015-07-05,4193,4076,3776,3796,3812,4386,4720,4560,4947,1808,156,3370,2728,0.09143130684538056
257,43422722,,,,6.0,6.02,92.2,46.6,0,40.4,5.6,137.2,47.61126023600001,10.279133029,2015-07-12,2015-06-25,2015-07-29,4888,4125,4110,4300,4473,5119,5452,4842,5583,3069,233,4032,3628,0.05928680813826296
258,42822748,,,,4.8,5.02,21.5,13.4,0,43.3,1.8,120.7,47.844368915,9.479251144,2015-07-10,2015-06-23,2015-07-27,7698,7225,7132,7392,7390,7797,8060,7468,8146,4715,415,3949,3259,0.0051144010767160165
259,42502766,,,,6.6,6.7,52.0,50.8,3,18.0,5.9,222.6,48.003470652,9.04899325,2015-07-05,2015-06-18,2015-07-22,9039,9224,9039,9229,9097,9337,9555,9559,9656,5302,366,5178,4141,0.01756440281030445
260,43222730,,,,5.4,5.51,65.9,37.9,0,42.9,4.8,91.5,47.683614972,10.013310684,2015-06-17,2015-05-31,2015-07-04,7236,7142,7014,7244,7168,7477,7664,7586,7703,4890,1118,2522,2705,0.02306136210384356
261,43202722,,,,5.3,5.4,91.4,36.2,1,109.7,4.8,167.3,47.611615848,9.986707895,2015-06-16,2015-05-30,2015-07-03,6795,6753,6615,6729,6699,7008,7246,7153,7312,4138,666,3833,3573,0.030543149402103443
262,45103282,,,,5.7,6.16,8.2,9.9,0,52.6,1.2,89.3,52.61447071600001,12.791058432,2015-06-10,2015-05-24,2015-06-27,7197,7152,7173,7419,7187,7588,7890,7525,8038,2888,108,5006,3681,0.0070931477516059955
263,41823256,,,,6.1,6.2,23.6,18.7,0,167.6,2.1,85.0,52.395882141,7.957718387000001,2015-07-17,2015-06-30,2015-08-03,5151,4639,4238,4556,4900,5529,5976,5324,6205,2722,59,3942,3302,0.07773279352226721
264,41983298,,,,5.0,5.19,30.0,20.9,0,120.9,1.9,105.7,52.776988556000006,8.177156831,2015-08-21,2015-08-04,2015-09-07,1312,1126,998,1107,1239,1444,1633,1565,1833,603,12,2055,1332,0.17140718562874252
265,46163160,,,,4.5,5.0,7.0,39.8,0,29.1,2.1,31.5,51.473451288,14.248538873,2015-07-27,2015-07-10,2015-08-13,2827,2768,2479,2383,2507,3067,3400,3401,3586,1085,16,2922,2228,0.17600276625172892
266,46323180,,,,3.4,4.02,9.73,72.6,0,32.7,3.4,44.7,51.644230602,14.496142702,2015-08-05,2015-07-19,2015-08-22,3103,3002,2884,2825,3003,3737,4168,3901,4388,1185,19,3335,2513,0.15997621171573
267,46123154,,,,4.4,4.8,8.75,11.0,0,9.5,1.0,95.4,51.421701078999995,14.186110975,2015-07-27,2015-07-10,2015-08-13,4815,4420,4219,4084,4544,5148,5714,5341,5981,2069,24,5076,4223,0.133368700265252
268,46383154,,,,4.4,5.0,7.87,50.5,0,23.4,2.7,34.2,51.407716446,14.559271597999999,2015-07-30,2015-07-13,2015-08-16,188,165,171,188,219,261,306,275,338,48,1,359,298,0.1879049676025918
269,46043152,,,,4.3,4.6,3.87,16.7,0,24.4,0.8,17.2,51.407819886999995,14.069653164000002,2015-07-26,2015-07-09,2015-08-12,3491,3382,2931,2873,3055,3770,4193,3876,4436,1104,15,3156,2375,0.1486146095717884
270,43843264,,,,5.1,5.3,185.2,450.5,0,41.4,31.0,99.4,52.481693938999996,10.927322502,2015-06-10,2015-05-24,2015-06-27,4318,4062,3919,3872,3858,4620,5061,4805,5231,2026,261,1900,1712,0.1075256425031693
271,43663264,,,,3.0,3.72,58.9,496.1,0,157.6,22.5,130.5,52.483460703999995,10.662389528,2015-06-12,2015-05-26,2015-06-29,5481,5191,4940,5033,4936,5383,5697,5530,5895,2930,620,2275,2180,0.04705102717031146
272,42983346,,,,4.7,4.93,228.0,394.9,0,134.1,19.5,224.1,53.221701331000006,9.655677646000001,2015-07-20,2015-07-03,2015-08-06,5526,4988,4681,4977,5199,5708,6071,5632,6185,2537,50,3765,2458,0.06174003204826091
273,41163150,,,,4.0,4.53,27.7,52.9,0,28.1,2.7,82.7,51.423539013,7.051842832,2015-07-16,2015-06-29,2015-08-02,4342,4504,4166,4251,4486,5144,5395,5554,5545,2479,100,4885,3734,0.13289138194798572
274,42643252,,,,3.4,4.02,29.5,173.4,0,24.3,9.7,98.7,52.374514452,9.163026687999999,2015-07-31,2015-07-14,2015-08-17,622,629,627,655,640,669,694,693,707,427,69,470,396,0.028189910979228485
275,45643098,,,,3.3,4.14,23.6,285.7,0,57.8,11.2,137.8,50.941675939,13.458728311,2015-07-22,2015-07-05,2015-08-08,8667,8911,9102,10085,10333,10651,10996,10453,11271,4723,47,9148,6826,0.017918005648066997
276,43262960,,,,7.2,7.42,25.8,12.0,2,45.6,1.5,251.8,49.752608363,10.069373377,2015-07-12,2015-06-25,2015-07-29,4429,4467,4153,4062,4141,4656,4937,5029,5062,3124,1413,1945,1877,0.10636893631063689
277,43042964,,,,7.6,7.95,25.2,10.2,140,30.9,1.4,197.4,49.788352509,9.763955297999999,2015-09-16,2015-08-30,2015-10-03,4810,5047,4623,4723,4914,5183,5427,5503,5480,3048,146,4557,3636,0.07627615881087424
278,43122984,,,,6.9,6.97,16.9,12.7,1,32.3,1.7,319.1,49.968365498999994,9.87456666,2015-09-15,2015-08-29,2015-10-02,1337,1171,1153,1295,1362,1602,1845,1749,1967,325,55,2136,1437,0.14914586070959265
279,43162954,,,,6.3,6.34,23.3,34.5,1,28.3,3.7,204.7,49.698654788999995,9.930704041,2015-07-08,2015-06-21,2015-07-25,5282,5089,4912,4920,4957,5332,5653,5527,5696,4064,1997,2120,2257,0.05810280463290897
280,42902946,,,,7.5,7.8,21.9,23.2,169,24.5,2.2,412.4,49.62592274399999,9.57100724,2015-09-06,2015-08-20,2015-09-23,1583,1459,1555,1913,2104,2426,2654,2440,2845,647,28,3642,2887,0.12106593154146565
281,43082928,,,,7.2,7.23,21.2,32.6,44,33.3,3.8,238.1,49.464723265,9.820696547999999,2015-07-05,2015-06-18,2015-07-22,4719,4330,4283,4187,4331,4938,5256,5103,5361,3803,1628,1736,1814,0.09860064585575888
282,44343058,,,,6.5,6.57,71.5,22.8,2,42.1,3.0,590.8,50.622671092,11.596895401,2015-06-15,2015-05-29,2015-07-02,6269,5598,5344,5796,5957,6721,7160,6182,7362,3014,113,3145,3310,0.032225747203205875
283,44203092,,,,7.1,7.38,24.8,19.6,28,107.3,2.2,772.7,50.930825158000005,11.408277714,2015-08-29,2015-08-12,2015-09-15,1359,1108,1031,1141,1200,1398,1576,1505,1746,472,22,2228,1809,0.13756613756613756
284,44503046,,,,6.8,6.92,28.6,21.2,2,78.8,2.5,251.8,50.511471175,11.818749805,2015-08-21,2015-08-04,2015-09-07,1288,1226,1203,1432,1552,1738,1968,1899,2143,624,16,2721,1967,0.14019813869708797
