,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Fecha,FechaAntes,FechaDespues,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,NDVI
411,32722342,,,,5.3,5.66,63.0,72.6,0,18.5,4.6,157.2,43.367036834,-2.980828123,2015-07-24,2015-07-07,2015-08-10,2560,2258,1986,1865,2009,2628,2920,2786,3125,1555,496,1242,1006,-6076458752.515087,-4035608308.6053424,-1154580152.6717565,3645569620.2531643,17005494505.494465,6903073286.05201,-2680000000.000003,10626959247.648916,-19527363184.0796,-2471988795.5182066,3105745212.323066,-400883302.1912689,4.106338921347573e+16,4.274522486548349e+16,4.580295584852027e+16,3.3822594646180506e+17,-2.7753904449017667e+17,-2.2655019588775443e+17,2.6613918495297866e+17,-9.452765652579483e+17,2.1213152224578848e+17,1.3019920653224256e+16,-1.4598786488402738e+16,1.0,0.8596856461179873,0.7310122317717295,0.652761253170893,0.6903830666011949,0.8882239541494037,0.9683793767507689,0.9038733354014082,1.0,0.518741167740235,0.21388260644911478,0.6406892074465285,0.19802193076757688
412,32762344,,,,4.8,5.45,6.83,31.3,0,5.7,2.3,89.8,43.390991203,-2.9361295110000003,2015-07-24,2015-07-07,2015-08-10,3019,2821,2524,2439,2558,3101,3357,3259,3481,1933,772,1508,1275,-3983903420.5231366,-4406528189.91098,-811068702.2900769,3012658227.848101,14917582417.582382,6052009456.264775,-1960000000.0000021,6959247648.90283,-19253731343.28358,-2710084033.613445,3064113238.9675293,-395787328.0108714,-8503516486676929.0,5.334509625550303e+16,3.6485943989868136e+16,3.013904858160577e+17,-2.4355969673949414e+17,-1.8940920700389542e+17,1.7838495297805683e+17,-8.217234793788852e+17,2.0576675758296186e+17,1.3478518376706286e+16,-1.4404248821725242e+16,1.0,0.9178727125504076,0.8019828355638828,0.7477161146117667,0.7739373127668154,0.927047688242915,0.9898750943475857,0.9457132440342549,1.0,0.5772885042373799,0.29220969774972894,0.6714682586745658,0.14391014391014392
413,33481840,,,,7.6,8.17,17.27,22.8,489,24.4,1.7,127.8,39.002149077,-1.208506045,2015-07-02,2015-06-15,2015-07-19,1670,1678,1939,2686,2979,3259,3621,3554,4109,1317,21,4776,3099,160965794.76861158,3872403560.8308616,7127862595.419852,7417721518.987341,7692307692.307673,8557919621.749409,-1340000000.0000014,17398119122.257072,-34726368159.20398,-3025210084.0336127,19796003330.55788,-2848649566.842195,7.46768162185563e+16,4.830057914820462e+16,2765829423353901.5,6951548691653988.0,2.378054751213553e+16,-2.3399337167256288e+17,3.747623824451419e+17,-1.6339964665034831e+18,3.942930108852036e+17,5.32708062898961e+16,-9.427415860699454e+16,1.0,0.8573265744771861,0.8262337166905859,0.9097381677222299,0.9365589342309802,0.961024941963177,0.9959707188667979,0.9055630503167532,1.0,0.3150267121834805,0.004603146387664118,1.0,0.1391025641025641
414,28322424,,,,4.6,4.83,7.15,66.3,0,0.0,6.0,86.9,43.26003305800001,-8.500435637999999,2015-06-11,2015-05-25,2015-06-28,5946,6060,6063,6410,6275,6694,6974,6853,7180,3044,31,5771,4787,2293762575.452715,44510385.75667657,3311068702.2900786,-3417721518.9873414,11510989010.988983,6619385342.7895975,-2420000000.000003,10250783699.059574,-51442786069.65174,-7033146591.970119,23896752706.078285,-1671479531.1703756,-4.525658329368284e+16,4.846525692186058e+16,-6.420601356180749e+16,3.779420387335778e+17,-1.3438471615932346e+17,-2.1369705302103072e+17,2.5341567398119184e+17,-1.9339677043483195e+18,5.523586999711645e+17,7.219864448657422e+16,-1.0644559632493205e+17,1.0,0.9940577609061227,0.9623884084735024,0.9687573627507711,0.9315454113478848,0.9777769283529745,1.0,0.9652434706071124,1.0,0.43262153196999226,0.004944326827697245,0.9881645665460326,0.033401191284023225
415,35062076,,,,7.2,7.72,21.2,21.6,410,9.2,2.0,163.1,41.312348861,0.27716123,2015-08-15,2015-07-29,2015-09-01,1750,1652,1833,2357,2431,2673,2905,2833,3185,853,20,4290,3501,-1971830985.9154918,2685459940.6528196,5000000000.000003,1873417721.5189872,6648351648.351632,5484633569.739952,-1440000000.0000017,11034482758.620703,-29004975124.37811,-1944444444.444444,17776852622.814335,-1340241209.4445388,9.370806693296397e+16,3.4340356963608068e+16,-2.9833800367185284e+16,1.2088440321095304e+17,-3.1970276884936188e+16,-1.6370292127044806e+17,2.4948965517241437e+17,-1.255155419529745e+18,3.365737646757919e+17,4.603477373309704e+16,-7.958823410599037e+16,1.0,0.8608634393219723,0.8532742955759739,0.9410815226981251,0.9212227990255107,0.9675453727474453,0.9994835079228741,0.9208441696734981,1.0,0.25820206619202096,0.00508177484887826,1.0,0.09171483622350676
416,31081642,,,,6.8,7.22,12.44,12.5,1,5.2,1.1,77.5,36.87999965,-3.570811818,2015-08-25,2015-08-08,2015-09-11,1229,1095,1105,1192,1261,1523,1676,1614,1747,560,11,1436,1053,-2696177062.3742437,148367952.52225524,830152671.7557257,1746835443.0379746,7197802197.80218,3617021276.5957446,-1240000000.0000014,4169278996.8652086,-14763681592.0398,-1281512605.0420165,5932556203.164034,-650586037.0307457,5.723430613473838e+16,1.0115500285363066e+16,8746973008418411.0,1.379991583484609e+17,-9.83731022309458e+16,-1.1482319802826822e+17,1.081855799373043e+17,-5.935097363293114e+17,1.6768866899250973e+17,1.6839563044365194e+16,-2.7406920233949976e+16,1.0,0.8460029877409934,0.7990415596311158,0.7838766275526797,0.8018756285891165,0.9398888948365948,1.0,0.9387292776875092,1.0,0.3267942793237172,0.007162689819104482,1.0,0.150392017106201
417,33122092,,,,7.4,7.85,17.7,16.5,299,42.3,1.6,209.7,41.203640915,-2.036212101,2015-07-13,2015-06-26,2015-07-30,1370,1270,1567,2483,2674,2923,3175,3033,3251,1089,16,3950,3003,-2012072434.6076448,4406528189.91098,8740458015.267181,4835443037.974683,6840659340.659325,5957446808.510638,-2840000000.0000033,6833855799.373049,-26890547263.68159,-2504668534.080298,16378018318.068287,-1608629182.9454732,1.2914689385349339e+17,6.430162945632348e+16,-3.726159329477578e+16,5.0764969688218776e+16,-2.4264080553535284e+16,-2.0797746592223738e+17,1.9347711598746128e+17,-1.0571913185910559e+18,3.033069493731504e+17,4.407723354843273e+16,-7.488196295176424e+16,1.0,0.7773427482090648,0.7868518128901044,0.9746115977940292,0.9697828024961506,0.990678607944863,1.0,0.9414470886104322,0.9998800331657772,0.3273828191425853,0.0042941955489518395,1.0,0.09970993473531543
418,33122098,,,,7.7,8.29,17.28,8.9,237,13.1,0.8,369.3,41.257117819,-2.046669676,2015-07-13,2015-06-26,2015-07-30,1618,1605,2049,3257,3502,3776,4133,3983,4383,1320,18,5316,4485,-261569416.4989938,6587537091.988132,11526717557.251915,6202531645.56962,7527472527.472509,8439716312.056737,-3000000000.0000033,12539184952.978071,-38097014925.37313,-3039215686.274509,22056619483.763546,-1411584847.9701037,1.3780898407418757e+17,7.328160927691074e+16,-5.080330068399139e+16,3.3542807136782004e+16,2.5061642433632564e+16,-2.704424660060695e+17,3.1078369905956186e+17,-1.5873416889765286e+18,4.360422790932664e+17,5.858038088244176e+16,-9.770276574410352e+16,1.0,0.8083501400091487,0.8248988533576992,0.9994093978284859,0.9861947823587063,0.9884308532745999,1.0,0.9293859957771201,1.0,0.2944357574162413,0.0035879500446218348,1.0,0.10027624309392263
419,33142100,,,,7.7,8.24,15.58,5.6,218,6.8,0.8,169.1,41.277812321999996,-2.026605733,2015-07-13,2015-06-26,2015-07-30,1331,1203,1437,2156,2281,2487,2692,2635,2794,976,16,3813,3182,-2575452716.2977853,3471810089.0207725,6860687022.900767,3164556962.025316,5659340659.340646,4846335697.399527,-1140000000.0000012,4984326018.808784,-22611940298.50746,-2240896358.543417,15807660283.09743,-1071853235.9436046,1.2167530795409566e+17,5.02800732029673e+16,-3.5268416611407e+16,6.315908094469188e+16,-2.2335301152228496e+16,-1.4152093847280206e+17,1.2248652037617582e+17,-8.650867184111686e+17,2.5337119328313485e+17,4.213015089085164e+16,-7.027274570791443e+16,1.0,0.7863322357926392,0.798507857740151,0.9716125664024042,0.9595882680005964,0.985838579480218,1.0,0.9548980196026506,0.996968941799053,0.3352839647365709,0.0045859244228313115,1.0,0.09997912753078687
420,32582102,,,,7.6,8.12,15.28,9.9,98,13.2,0.9,407.8,41.213151065,-2.689085395,2015-07-17,2015-06-30,2015-08-03,1618,1782,2090,2929,3129,3480,3848,3786,4187,1379,18,4736,3291,3299798792.7565374,4569732937.685461,8005725190.8397,5063291139.240506,9642857142.85712,8699763593.380615,-1240000000.0000014,12570532915.360518,-34925373134.328354,-3176937441.6433234,19641965029.142395,-2454560896.8914557,2.555199486778517e+16,5.097911354828249e+16,-2.807666079770225e+16,1.159383798383953e+17,-2.5909163447156676e+16,-2.3498259086006186e+17,2.762106583072107e+17,-1.488899876165797e+18,3.948810409537939e+17,5.326541192993863e+16,-9.199219786025757e+16,1.0,0.9167243471915835,0.8760118745677304,0.9531480057578142,0.939083419946174,0.974614283321522,1.0,0.9336714230481552,1.0,0.32478150920321863,0.003947421354758991,1.0,0.1276247207743857
421,33082116,,,,7.6,7.72,234.0,17.6,547,7.3,1.2,282.8,41.411749571,-2.125399492,2015-07-22,2015-07-05,2015-08-08,2782,2754,2980,3541,3673,3949,4211,4150,4413,1588,20,5217,3805,-563380281.6901405,3353115727.0029683,5353053435.114508,3341772151.898734,7582417582.417564,6193853427.895981,-1220000000.0000014,8244514106.583082,-35136815920.39801,-3660130718.9542475,21636136552.87262,-2398505180.9070835,7.880273659342266e+16,2.967266629245608e+16,-1.919161529786045e+16,1.0735811216503366e+17,-3.814736688246099e+16,-1.7526840255073245e+17,1.892902821316619e+17,-1.3599163017862428e+18,3.915010597194498e+17,5.904824293143525e+16,-1.000609564270596e+17,1.0,0.9208162374487491,0.9101961115016236,0.9533274918023171,0.9465700052163418,0.979106802407265,1.0,0.9574740500122683,1.0,0.35294348753431254,0.004032939585972714,1.0,0.07918346118840203
422,33022128,,,,7.6,8.25,19.45,9.4,256,0.0,0.9,235.3,41.509934004,-2.21753351,2015-07-22,2015-07-05,2015-08-08,1319,1320,1589,2338,2742,3246,3542,3182,3802,1176,17,4379,3359,20120724.346076448,3991097922.8486657,7146946564.885501,10227848101.265821,13846153846.153812,6997635933.806147,-7200000000.000008,19435736677.116013,-32661691542.288555,-2705415499.533146,18159866777.685276,-1732631221.3351452,7.989893759562549e+16,4.682268014891448e+16,2.939791542347636e+16,9.160267708577192e+16,-1.881460964930673e+17,-3.356415114374977e+17,5.32714733542321e+17,-1.6331482200440325e+18,3.725904980442215e+17,4.870514070312422e+16,-8.281639466702928e+16,1.0,0.8029906542056073,0.7623288699250619,0.8442238019543133,0.9056701953540898,0.994024228136596,1.0,0.8598303209147916,1.0,0.30435278972780655,0.00405344886007455,1.0,0.15289855072463768
423,33042120,,,,7.6,8.13,20.8,14.7,214,12.7,1.4,609.5,41.441587371,-2.179688331,2015-07-22,2015-07-05,2015-08-08,1409,1087,1074,1342,1817,2103,2291,1996,2615,1082,20,3389,2404,-6478873239.436616,-192878338.2789318,2557251908.3969483,12025316455.696201,7857142857.1428385,4444444444.444445,-5900000000.000007,19404388714.733566,-19067164179.104477,-2478991596.6386547,14025811823.480442,-1673178189.230508,1.2647877064703582e+17,4.0803119386882504e+16,9.034412735972576e+16,-1.0552338224185728e+17,-9.37554508983073e+16,-2.445495140530603e+17,5.0608777429467206e+17,-1.206004792910285e+18,2.0632055450828134e+17,3.852661862772898e+16,-6.5357993391802504e+16,1.0,0.7008229644135802,0.615949050624568,0.656828839954656,0.8427510401755723,0.9305067770749575,0.9622231648477553,0.7908597705328139,1.0,0.4010253828979933,0.006367839570571262,1.0,0.19592570401437984
424,33142118,,,,7.6,8.2,15.45,5.6,120,5.1,1.1,241.8,41.438220079000004,-2.058092003,2015-07-23,2015-07-06,2015-08-09,1502,1623,1934,2777,2995,3280,3638,3609,4028,1408,20,4596,3022,2434607645.8752503,4614243323.442138,8043893129.770998,5518987341.772152,7829670329.670311,8463356973.995272,-580000000.0000006,13134796238.24453,-32587064676.616913,-3239962651.727357,19050791007.493767,-2673687786.6485476,4.3855848643196904e+16,5.0885011963336216e+16,-2.4092612480905036e+16,5.849830349109263e+16,1.7408973745191186e+16,-2.1379094501170854e+17,2.742959247648909e+17,-1.433287176014467e+18,3.650137067772333e+17,5.203257156680933e+16,-9.044329223206632e+16,1.0,0.8946382223098158,0.8643779310178068,0.9590266575657442,0.9526917155062485,0.9726199745233148,1.0,0.9310916730140789,1.0,0.34434092007964895,0.004531196044586485,1.0,0.13028499843407454
425,32922100,,,,7.5,8.1,17.29,23.7,318,5.6,1.5,345.7,41.24593758,-2.285607384,2015-07-25,2015-07-08,2015-08-11,2089,2300,2498,2961,3219,3508,3792,3614,4128,1297,21,5201,4038,4245472837.0221305,2937685459.940654,4417938931.297712,6531645569.620253,7939560439.56042,6713947990.543735,-3560000000.000004,16112852664.576822,-35211442786.06965,-2978524743.2306247,21565362198.16821,-1975539323.9340923,-2.631362931753473e+16,2.1962217675920756e+16,2.0168956472543336e+16,3.5643414428864996e+16,-3.367067167628249e+16,-2.428829312185281e+17,3.93457053291537e+17,-1.608912083092368e+18,4.0090694083133114e+17,5.729198632446038e+16,-9.800541849334854e+16,1.0,0.983803458146566,0.9337058471450731,0.9252745816980817,0.9473438412243471,0.9798365223764381,1.0,0.9041491327106641,1.0,0.3056670358132609,0.004323749996701316,1.0,0.09931558935361216
426,33122120,,,,7.5,8.0,31.0,24.8,214,10.0,1.7,491.2,41.453161176,-2.085224929,2015-07-23,2015-07-06,2015-08-09,1512,1601,1800,2435,2616,2893,3231,3141,3633,1381,18,4302,2849,1790744466.800804,2952522255.192879,6059160305.343515,4582278481.012658,7609890109.890092,7990543735.224586,-1800000000.000002,15423197492.163029,-28009950248.756218,-3181605975.723622,17835137385.512085,-2468150161.3725157,2.337581063163128e+16,4.609255267285812e+16,-1.4092383819950938e+16,7.664839566778312e+16,1.045751717951903e+16,-2.314549346388791e+17,3.4446394984326106e+17,-1.3615406815335204e+18,3.088102521521467e+17,4.9058691319411064e+16,-8.452659261817075e+16,1.0,0.9080063802236412,0.8555662749409142,0.924600299683826,0.923331359439788,0.9588363059024347,1.0,0.9035153619938823,1.0,0.37275840041491876,0.004403717623513304,1.0,0.12661406025824964
427,33042102,,,,7.6,8.22,18.05,6.4,644,44.4,0.9,463.1,41.281227558000005,-2.147882903,2015-07-12,2015-06-25,2015-07-29,1636,2017,2448,3433,3430,3641,3953,4018,4279,1229,21,5025,3779,7665995975.855126,6394658753.709201,9398854961.832067,-75949367.0886076,5796703296.703282,7375886524.822695,1300000000.0000014,8181818181.818192,-37935323383.08457,-2819794584.5004663,20832639467.110756,-2116527942.9250894,-2.5580225797704724e+16,4.457264403743126e+16,-9.040843825305994e+16,1.4867475098207315e+17,4.338415461866507e+16,-1.4363797931022914e+17,1.3763636363636395e+17,-1.445678418962471e+18,4.367603084401008e+17,5.521109722598323e+16,-9.554191261463723e+16,1.0,0.9894614507295738,0.9472569090172568,1.0,0.9509885283516678,0.9665750773837358,1.0,0.9677209898406327,1.0,0.2819403571767452,0.004388015876421152,1.0,0.07851295128170717
428,32962096,,,,7.5,8.1,28.8,10.5,483,27.1,1.1,207.3,41.216148739,-2.231449625,2015-07-12,2015-06-25,2015-07-29,1983,2183,2791,3905,4102,4431,4802,4606,5069,1514,24,6039,5001,4024144869.2152896,9020771513.353119,10629770992.366419,4987341772.151898,9038461538.461517,8770685579.196217,-3920000000.0000043,14514106583.072119,-44216417910.44776,-3478057889.8225946,25041631973.355553,-1763207066.4175303,1.0053574736695827e+17,2.3872395831057868e+16,-5.383997347532943e+16,1.025599940837878e+17,-7356482397398355.0,-3.000162075460099e+17,3.686821316614429e+17,-1.8410822725241364e+18,5.0669602015702944e+17,6.657257204289949e+16,-1.1159383447032931e+17,1.0,0.9045032304106927,0.9311811460005871,1.0,0.9755612899331493,0.9888434566536262,1.0,0.9276931725793577,1.0,0.29266654777479056,0.004189997848593673,1.0,0.08236399953001998
429,33222102,,,,7.8,8.36,22.7,12.2,324,12.8,0.6,175.5,41.307065019,-1.935826966,2015-07-25,2015-07-08,2015-08-11,1605,1923,2589,3975,4061,4383,4802,4651,4950,1272,18,5747,4734,6398390342.05231,9881305637.982199,13225190839.694666,2177215189.8734174,8846153846.153826,9905437352.245863,-3020000000.0000033,9373040752.351109,-45746268656.716415,-2927170868.347338,23850957535.387196,-1720740614.914218,7.007877859013857e+16,4.961254008475472e+16,-1.0541961497921046e+17,1.688338900324154e+17,2.9101195222308644e+16,-3.0556589485214816e+17,2.4786081504702253e+17,-1.7278780379018053e+18,5.3257584313891885e+17,6.250730252972579e+16,-1.0646002560491853e+17,1.0,0.9003566918492586,0.9066126012247573,1.0,0.9552223182952033,0.9726937485531275,1.0,0.950667084618844,1.0,0.25260386175861205,0.0032778486576283427,1.0,0.07836772548110364
430,31021664,,,,7.5,8.19,13.83,9.9,81,7.0,1.0,130.6,37.066735105,-3.67556815,2015-08-23,2015-08-06,2015-09-09,1720,1962,2397,3428,3350,3770,4109,4300,4503,1315,16,4235,2787,4869215291.750501,6454005934.718102,9837786259.54199,-1974683544.3037972,11538461538.46151,8014184397.16312,3820000000.0000043,6363636363.636372,-39651741293.53233,-3032212885.154061,17564529558.701096,-2459656871.071853,3.1887135673392372e+16,5.02044558579212e+16,-1.1271440652524613e+17,3.4210493880418496e+17,-9.682080058512035e+16,-9.915329544120842e+16,5.08727272727274e+16,-1.4424883278109327e+18,4.5546677124848595e+17,4.8078297021137144e+16,-8.336463959106146e+16,1.0,0.9331530904355234,0.9144186751772638,1.0,0.9164082130282852,0.975346783328135,1.0,0.9886109170245612,1.0,0.2939051858382183,0.0037028927861135095,1.0,0.11283643892339545
431,31001666,,,,7.4,7.51,224.0,15.6,198,0.0,1.0,293.6,37.081353082,-3.701177471,2015-08-23,2015-08-06,2015-09-09,1740,1874,2118,2546,2622,2880,3071,3057,3267,953,15,3114,1968,2696177062.3742437,3620178041.543028,4083969465.6488576,1924050632.9113922,7087912087.912071,4515366430.260047,-280000000.0000003,6583072100.313488,-28781094527.363182,-2189542483.66013,12901748542.880941,-1946662136.9118397,1.859156899735983e+16,6881178399196288.0,-2.0609912526120868e+16,1.3073066974685262e+17,-7.067433125417632e+16,-1.1336563664917368e+17,1.372614420062699e+17,-1.1085945651309313e+18,3.3074069706098323e+17,3.522710323655711e+16,-6.1816863779320536e+16,1.0,0.9687239284374032,0.9634817352499037,0.9760706211055988,0.94896740163376,0.9912383375003972,1.0,0.9581095452268509,1.0,0.29317876364788203,0.004742233942947823,1.0,0.09120114224522577
432,32962114,,,,7.6,8.12,21.0,10.1,352,9.8,1.1,211.3,41.376487212,-2.263415105,2015-07-26,2015-07-09,2015-08-12,1790,1849,2377,3431,3573,3858,4236,4091,4457,1445,20,5423,4633,1187122736.4185104,7833827893.1750765,10057251908.396954,3594936708.8607593,7829670329.670311,8936170212.765957,-2900000000.0000033,11473354231.974936,-37462686567.16418,-3326330532.2128844,22493755203.996685,-1341939867.5046713,1.3373652226874371e+17,3.2988486872728156e+16,-6.166331297267365e+16,1.0720844609644434e+17,3.0398348436693496e+16,-2.798148986469494e+17,2.874670846394991e+17,-1.5340451661172155e+18,4.2458154272327475e+17,6.027097510786546e+16,-9.92327022127451e+16,1.0,0.8569935125983087,0.8949613488889087,1.0,0.9656719219777121,0.9772243791140864,1.0,0.9359584265419365,1.0,0.31683778208839364,0.0039114377385017435,1.0,0.08774262164317999
433,32882106,,,,7.8,8.32,20.4,12.3,413,8.3,1.2,619.6,41.293505805,-2.34339818,2015-07-25,2015-07-08,2015-08-11,1527,1704,1956,2614,2771,3014,3335,3288,3645,1148,19,4326,2931,3561368209.2555313,3738872403.560832,6278625954.198478,3974683544.3037972,6675824175.82416,7588652482.269504,-940000000.0000011,11191222570.532928,-31057213930.348255,-2635387488.3286643,17930890924.22982,-2369627993.884831,3571512963889348.5,3.768180342192354e+16,-2.1984183300521776e+16,6.838330712709778e+16,2.507770072652038e+16,-2.0162299012457456e+17,2.4262445141065888e+17,-1.3244023981467471e+18,3.535053040052188e+17,4.800718583697124e+16,-8.451506627025256e+16,1.0,0.9513125865595693,0.9099734012539505,0.9657734436946452,0.9500709667149525,0.969091427684915,1.0,0.9329630867890929,1.0,0.30875979502577044,0.004625563991497361,1.0,0.11419857675364285
434,32081894,,,,7.7,8.29,16.07,10.3,92,32.1,0.8,186.0,39.284594811,-2.893223935,2015-07-14,2015-06-27,2015-07-31,1493,1452,1657,2384,2596,2951,3267,3188,3579,1057,21,4068,2764,-824949698.1891344,3041543026.706232,6937022900.763363,5367088607.594936,9752747252.747229,7470449172.576832,-1580000000.0000017,12257053291.536064,-31368159203.9801,-2418300653.5947704,16848459616.985857,-2215050110.412774,7.779663430372966e+16,5.779643730055092e+16,-1.4980289056950644e+16,1.1102933278866562e+17,-6.2700496707977784e+16,-2.139586092807762e+17,2.7674106583072163e+17,-1.367561520235618e+18,3.6007286754210605e+17,4.497376347007615e+16,-7.936515290340818e+16,1.0,0.8286532253152219,0.7876198437270923,0.8994680503503417,0.9088070535564388,0.9686975691232175,1.0,0.9220598564876664,1.0,0.29106503686451984,0.00536922291379115,1.0,0.14429289303661166
435,31661902,,,,7.6,7.62,304.0,22.4,237,7.5,2.6,431.0,39.29043514,-3.386597127,2015-07-13,2015-06-26,2015-07-30,1949,2105,2235,2763,2858,3042,3345,3351,3706,1091,22,4895,3480,3138832997.987926,1928783382.789318,5038167938.931301,2405063291.1392403,5054945054.945043,7163120567.375886,120000000.00000013,11128526645.768038,-32524875621.890545,-2495331465.9197006,20287260616.15322,-2403601155.087481,-2.4347074752487068e+16,4.6133302019910744e+16,-2.5125044349160904e+16,6.708561427356461e+16,5.791690968216589e+16,-1.6650403232567107e+17,2.20170532915361e+17,-1.3684452121523085e+18,3.73501792984712e+17,5.318065378635134e+16,-9.446653526744678e+16,1.0,0.9763784581879398,0.9172818300938113,0.9617519206193756,0.9409546795814311,0.9539362267990951,0.9940538735101848,0.9378190108428122,1.0,0.2845865987673703,0.004874056025082191,1.0,0.09617271835132483
436,31881898,,,,7.7,8.55,14.26,3.9,312,5.2,0.5,78.1,39.289389308000004,-3.128480727,2015-07-14,2015-06-27,2015-07-31,1970,2035,2414,3418,3568,3874,4141,4024,4401,1327,25,5519,4416,1307847082.4949691,5623145400.593473,9580152671.755732,3797468354.4303794,8406593406.593387,6312056737.588653,-2340000000.0000024,11818181818.181833,-38233830845.77114,-3039215686.274509,22872606161.532074,-1873619840.3261425,8.682692792954731e+16,5.870930669380206e+16,-5.517828547066179e+16,1.1668671018134195e+17,-5.75422161814486e+16,-2.045403484063512e+17,2.8316363636363702e+17,-1.5690286101552676e+18,4.377439696454805e+17,6.048511168955784e+16,-1.0302342215594602e+17,1.0,0.8869748026256087,0.8829128810467315,1.0,0.9749668316587916,0.9978720079811142,1.0,0.9358726830402794,1.0,0.2935185088388104,0.0048445257790088,1.0,0.08142972319269014
437,31881902,,,,7.8,8.53,17.96,9.7,258,21.7,0.6,262.8,39.325025009,-3.135690624,2015-07-14,2015-06-27,2015-07-31,1945,2047,2372,2970,3025,3425,3768,3904,4058,1220,21,4856,3868,2052313883.2997975,4821958456.973295,5706106870.229012,1392405063.2911391,10989010989.010963,8108747044.917257,2720000000.000003,4827586206.896558,-35298507462.68656,-2798786181.1391215,20129059117.40218,-1678274163.4109054,5.572725500349086e+16,1.3117928980055142e+16,-4.1161276783758344e+16,2.4295204875240058e+17,-7.912813033224448e+16,-1.273935471611644e+17,4.2151724137931144e+16,-1.2578712749085635e+18,4.042253890739731e+17,5.351971358202917e+16,-9.078823181021274e+16,1.0,0.9256573880836741,0.9219964437548445,0.9475419838047794,0.9040231657130717,0.9671687740096824,1.0,0.9895957650158217,1.0,0.29442571423158365,0.0045651320617331,1.0,0.1358743089903986
438,31602000,,,,7.6,8.15,15.76,5.5,582,9.1,1.1,150.6,40.152556403,-3.639229867,2015-07-06,2015-06-19,2015-07-23,1629,1530,1669,2186,2499,2801,3051,2884,3441,1453,18,4122,2811,-1991951710.2615683,2062314540.0593476,4933206106.870233,7924050632.911392,8296703296.703277,5910165484.63357,-3340000000.000004,17460815047.021965,-24726368159.20398,-3349673202.6143785,17085761865.112417,-2226940716.8337016,8.157477364830813e+16,4.259483036811403e+16,2.8538592805736276e+16,9434244652959098.0,-6.556422560631047e+16,-2.1868003509772042e+17,4.160163009404398e+17,-1.3224822321700938e+18,2.6587929050484576e+17,4.770176252970773e+16,-8.04025919314993e+16,1.0,0.8304368494486906,0.7829033310835024,0.8466951709412064,0.9082617543373719,0.9633026027593297,0.9875913094063414,0.8728743443301121,1.0,0.41347705642429156,0.00461111967302298,1.0,0.13767258382642994
439,31861900,,,,7.7,7.81,249.0,10.8,399,15.2,1.5,263.4,39.304090685,-3.154897564,2015-07-14,2015-06-27,2015-07-31,2087,2163,2408,3033,3230,3471,3809,3777,4218,1266,25,5264,3934,1529175050.30181,3635014836.7952533,5963740458.015271,4987341772.151898,6620879120.879105,7990543735.224586,-640000000.0000007,13824451410.658323,-36716417910.44776,-2896825396.825396,21810990840.965878,-2259215219.9762187,4.237102186103505e+16,3.4550825240653096e+16,-9316781353658144.0,4.1355375917144456e+16,3.762814874575488e+16,-2.0403176679017933e+17,2.892890282131668e+17,-1.5843532702541112e+18,4.2064169793062637e+17,5.7674641077944136e+16,-1.0020901773914285e+17,1.0,0.9248957814839117,0.8985400932090706,0.9447044854361729,0.9470683094818219,0.9655544007309667,1.0,0.9305947436140805,1.0,0.29235978610464564,0.005072481906206463,1.0,0.1092511013215859
440,32061916,,,,7.8,8.21,38.7,14.0,200,10.7,1.3,1271.6,39.477612126,-2.95517876,2015-07-15,2015-06-28,2015-08-01,1589,1597,1882,2663,2765,3068,3291,3214,3562,1087,20,4568,3508,160965794.76861158,4228486646.884274,7452290076.335882,2582278481.012658,8324175824.175804,5271867612.293144,-1540000000.0000017,10909090909.090921,-30783582089.55224,-2490662931.8394017,18934221482.098263,-1800577543.7404451,8.184146583733723e+16,4.783091141619598e+16,-4.646957629125217e+16,1.453644897003328e+17,-8.385462120556738e+16,-1.6103705939227296e+17,2.4898181818181875e+17,-1.3069803447850534e+18,3.519019795735427e+17,5.001140152646512e+16,-8.632306005761333e+16,1.0,0.8690119795209119,0.8652808057501518,0.9864867676216138,0.9543852530599904,0.9963259871218099,1.0,0.929856942966177,1.0,0.2961863205031511,0.004711001742630364,1.0,0.09375531733877827
