,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Fecha,FechaAntes,FechaDespues,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,NDVI
159,32281722,24.0,28.0,49.0,7.6,8.18,12.05,2.9,625,0.0,0.7,120.2,37.778665913000005,-2.375352538,2015-06-30,2015-06-13,2015-07-17,2040,1811,1951,2255,2582,2900,3088,2897,3321,1267,22,4029,3123,0.12461180124223603
160,32201710,31.0,25.0,43.0,7.6,8.06,16.23,21.8,288,9.3,2.1,281.6,37.659608539000004,-2.445029542,2015-06-30,2015-06-13,2015-07-17,1571,1548,1711,2255,2536,2934,3174,3108,3486,1305,19,4093,3157,0.15905276897258996
161,32201704,17.0,55.0,28.0,7.7,8.17,16.14,33.6,559,9.6,1.3,138.9,37.605942556,-2.435234984,2015-06-30,2015-06-13,2015-07-17,1827,1715,1906,2328,2984,3216,3720,3344,4079,1549,22,4543,3419,0.17912552891396333
162,32181716,12.0,60.0,29.0,7.7,8.21,17.01,8.1,788,12.7,1.0,92.4,37.71032356,-2.4771578819999998,2015-06-30,2015-06-13,2015-07-17,2266,2192,2589,3475,3681,4114,4398,4277,4745,1699,21,5316,4200,0.10345717234262126
163,32341750,37.0,18.0,45.0,7.6,8.19,13.94,4.6,676,0.0,0.8,129.4,38.037827412,-2.353987132,2015-07-08,2015-06-21,2015-07-25,1876,2491,2760,3365,3599,3910,4048,4043,4480,1415,20,4889,4055,0.09152267818574514
164,32521764,39.0,24.0,37.0,7.6,8.1,15.9,4.0,315,0.0,0.5,82.8,38.189127598,-2.1747845669999997,2015-07-09,2015-06-22,2015-07-26,1494,1486,1619,2016,2053,2354,2536,2627,2692,964,18,3098,2486,0.13159595089381865
165,32561764,29.0,38.0,33.0,7.7,8.19,15.81,11.9,612,9.3,1.0,145.0,38.19487785,-2.129831361,2015-07-09,2015-06-22,2015-07-26,1804,2089,2457,3156,3350,3778,4030,4082,4316,1381,18,4996,4039,0.1279358938933407
166,32541766,17.0,48.0,35.0,7.4,7.67,16.38,16.9,96,0.0,2.2,274.2,38.209892419,-2.155547872,2015-07-09,2015-06-22,2015-07-26,1571,1529,1653,2080,2147,2403,2677,2767,2945,1104,17,3993,3131,0.14173715700433256
167,32241736,19.0,27.0,54.0,7.6,7.97,14.53,56.2,415,0.0,3.6,135.6,37.897994014,-2.442984325,2015-07-02,2015-06-15,2015-07-19,1640,1534,1626,1961,2214,2617,2917,2799,3231,1181,17,3930,2941,0.17605042016806724
168,32181730,17.0,52.0,31.0,7.6,8.01,17.41,13.8,740,0.0,1.5,189.4,37.835505199,-2.500187109,2015-07-02,2015-06-15,2015-07-19,1687,1603,1837,2232,2588,2909,3209,3099,3441,1283,18,4213,3225,0.1626336522228475
169,32181726,20.0,43.0,37.0,7.6,8.04,15.59,20.3,729,5.3,1.4,232.6,37.799741935,-2.493595112,2015-07-02,2015-06-15,2015-07-19,1971,1874,2057,2573,2808,3191,3382,3279,3653,1527,22,4492,3390,0.12064251537935748
170,32061692,10.0,65.0,25.0,7.7,8.29,15.94,22.0,338,24.7,0.8,53.9,37.47794024,-2.57139304,2015-07-03,2015-06-16,2015-07-20,1903,2298,2582,3153,3213,3510,3836,3841,4003,1313,20,4160,3387,0.09837003145553332
171,31881692,23.0,39.0,39.0,7.8,8.37,15.77,41.0,503,8.9,0.7,171.6,37.451009522,-2.77143665,2015-07-02,2015-06-15,2015-07-19,1922,1837,2096,2792,2956,3324,3561,3437,3711,1366,142,3532,2945,0.10354792101460909
172,31981684,12.0,56.0,32.0,7.5,8.14,10.8,2.8,53,0.0,0.5,161.8,37.394485392,-2.64710699,2015-07-02,2015-06-15,2015-07-19,1685,1922,2331,3197,3152,3449,3651,3636,3732,1068,16,3404,2527,0.06424703644080199
173,32141694,12.0,56.0,32.0,7.7,8.35,12.68,5.3,242,6.1,0.6,35.6,37.507664186,-2.485706338,2015-07-03,2015-06-16,2015-07-20,1743,1828,2108,2871,3103,3406,3686,3562,3984,1404,19,4009,2908,0.10741489196331416
174,32181698,46.0,25.0,29.0,7.7,8.14,13.83,6.4,264,0.0,0.8,386.0,37.549333623,-2.447724015,2015-07-03,2015-06-16,2015-07-20,1814,1666,1829,2393,2564,2855,3062,2922,3251,1227,19,3588,2630,0.09952963311382879
175,32161702,10.0,70.0,20.0,7.7,8.24,23.6,6.3,190,13.4,0.8,86.2,37.582168594,-2.4765192369999998,2015-07-03,2015-06-16,2015-07-20,1763,1707,1901,2508,2882,3248,3481,3090,3745,1299,19,4199,3122,0.10396570203644159
176,32221702,41.0,10.0,49.0,7.7,8.06,22.2,19.0,134,11.1,2.2,291.6,37.59098696,-2.4097003669999997,2015-07-03,2015-06-16,2015-07-20,1658,1657,1891,2370,2833,3269,3539,3458,3851,1432,21,4105,2979,0.18668496911461907
177,32361694,9.0,64.0,27.0,7.8,8.38,9.63,4.0,96,0.0,0.4,42.7,37.539787038,-2.240894408,2015-07-04,2015-06-17,2015-07-21,1665,1630,1724,1884,1956,2160,2267,2101,2297,804,14,2027,1665,0.054454203262233374
178,32341720,35.0,22.0,43.0,7.7,8.19,14.5,16.0,530,0.0,0.6,173.0,37.769526028,-2.305093885,2015-07-04,2015-06-17,2015-07-21,1879,1877,2146,2944,3392,3687,3947,3658,4211,1446,22,5192,4199,0.10814904574371402
179,30881662,21.0,37.0,42.0,7.5,7.85,18.7,19.5,371,0.0,1.5,164.1,37.026191145,-3.826442541,2015-08-11,2015-07-25,2015-08-28,1346,1232,1241,1527,1557,1845,2032,1984,2214,724,12,2510,1697,0.13016234690971235
180,30901656,33.0,14.0,53.0,7.6,8.09,13.5,5.9,794,5.9,0.8,87.3,36.975920179,-3.793711027,2015-08-11,2015-07-25,2015-08-28,1896,1519,1594,2001,2550,2957,3166,2780,3566,1210,16,4118,3012,0.1629366241372098
181,35842172,17.0,35.0,48.0,7.0,7.19,38.5,57.7,32,8.0,3.3,126.7,42.259358002,1.075101335,2015-08-04,2015-07-18,2015-08-21,3459,3497,3162,3133,3268,3777,3978,4057,4013,1968,218,2278,1965,0.12851182197496522
182,35702180,19.0,29.0,51.0,4.9,5.16,43.7,44.1,1,6.5,3.7,210.2,42.315941830999996,0.896058241,2015-08-04,2015-07-18,2015-08-21,5751,5772,5473,5716,5881,6222,6495,6408,6589,3311,165,4032,3325,0.05707687231936655
183,35722188,23.0,33.0,45.0,7.0,7.31,22.0,44.4,43,7.7,3.3,128.2,42.38978492,0.909242873,2015-08-05,2015-07-19,2015-08-22,2804,2579,2387,2329,2565,3171,0,3332,3562,2179,1196,1710,1372,0.17717717717717718
184,35782180,16.0,37.0,47.0,5.8,6.05,13.69,55.0,1,9.1,4.2,320.5,42.324609351,0.992266543,2015-08-07,2015-07-21,2015-08-24,6322,5947,5648,5880,6029,6421,6694,6359,6781,3656,128,1776,1800,0.039137184410491056
185,34401998,17.0,38.0,45.0,7.2,7.6,18.18,37.9,213,5.8,2.8,169.2,40.534770867,-0.385377235,2015-06-29,2015-06-12,2015-07-16,6394,6092,5868,6116,6364,6583,6770,6569,6873,4979,1047,1978,2086,0.03571147024044147
186,31982322,9.0,48.0,43.0,3.8,4.54,32.7,105.3,1,48.7,7.9,84.1,43.070973752,-3.8372961169999997,2015-07-04,2015-06-17,2015-07-21,5987,6046,5847,6279,6377,6813,7198,6882,7343,2538,22,5831,4519,0.04581718714383406
187,29321686,19.0,63.0,18.0,7.5,7.8,12.25,6.6,21,8.5,0.7,112.9,36.969356434,-5.588903542000001,2015-07-24,2015-07-07,2015-08-10,1522,1379,1426,1813,1964,2163,2487,2488,2890,878,15,3895,2716,0.15694024645431295
188,29142438,,,,4.1,4.22,46.2,188.3,0,24.9,11.7,159.1,43.558862764,-7.551197859,2015-06-22,2015-06-05,2015-07-09,4168,4279,4125,4344,4482,5123,5562,5432,5748,2511,42,4515,3913,0.11129296235679215
189,28962438,,,,4.1,4.16,24.4,66.2,0,14.5,5.1,88.0,43.520858483000005,-7.768727579,2015-06-16,2015-05-30,2015-07-03,6343,6427,6497,6808,6745,7197,7559,7378,7740,3274,31,6028,5039,0.04018045960806429
190,31802344,,,,5.6,5.91,26.9,62.9,0,6.7,5.8,139.6,43.23557039399999,-4.102046355,2015-07-27,2015-07-10,2015-08-13,4429,4059,3868,4096,4249,4967,5400,5059,5672,1817,23,4682,3856,0.10518842162752594
191,31822338,,,,5.8,6.14,12.87,95.3,1,10.3,8.3,182.9,43.185865018,-4.064906231,2015-07-27,2015-07-10,2015-08-13,5052,5049,4855,5268,5307,5820,6223,5866,6507,2094,25,5404,4413,0.05370935872103467
192,31982326,,,,3.9,4.28,36.7,79.4,0,17.4,5.9,106.3,43.106387063,-3.8457314989999998,2015-07-28,2015-07-11,2015-08-14,6309,6406,6217,6640,6692,7132,7582,7215,7780,2646,24,5857,4375,0.041501263081919884
193,32022340,,,,5.0,5.23,94.3,68.4,0,105.1,6.6,162.6,43.236949292,-3.826877198,2015-07-29,2015-07-12,2015-08-15,5683,5545,5305,5575,5633,6028,6398,6091,6569,2170,21,4861,3299,0.04423109891993828
194,32462348,,,,4.2,4.69,18.99,32.8,0,7.7,2.7,71.3,43.379303503,-3.309239588,2015-07-10,2015-06-23,2015-07-27,5957,5894,5593,5947,5971,6480,6904,6553,7100,2142,24,5573,4289,0.04848
195,32162314,,,,7.3,7.69,14.89,31.9,265,13.7,3.5,498.0,43.029670916,-3.6030199130000002,2015-07-05,2015-06-18,2015-07-22,1478,1395,1522,2069,2041,2586,2906,2906,3227,830,14,3834,2761,0.16824120603015075
196,32302314,,,,6.9,7.19,31.2,96.4,485,91.4,9.4,439.0,43.052318482,-3.433762696,2015-07-06,2015-06-19,2015-07-23,3917,3796,3634,3933,4010,4442,4795,4694,5112,1648,19,4684,3785,0.08821142923380086
197,32222306,,,,7.5,7.94,14.88,11.1,271,12.7,1.2,177.4,42.968515239,-3.514050676,2015-07-06,2015-06-19,2015-07-23,1410,1106,966,1020,1160,1334,1479,1363,1671,520,12,1574,932,0.1439362148552245
198,32282330,,,,4.0,4.7,22.3,61.7,1,17.6,4.8,117.2,43.190894748000005,-3.490830199,2015-07-09,2015-06-22,2015-07-26,6054,5759,5489,5808,5966,6425,6830,6302,7015,2335,23,4932,3315,0.04079273327828241
199,32422330,,,,4.9,5.22,60.8,34.3,0,70.2,3.9,80.8,43.213364592,-3.321083828,2015-07-09,2015-06-22,2015-07-26,6130,6182,5853,6148,6042,6449,6848,6706,6943,2252,21,4684,3028,0.04341061148280691
200,32402332,,,,5.0,5.41,15.5,25.8,0,9.6,2.9,76.4,43.227900593,-3.349423358,2015-07-09,2015-06-22,2015-07-26,6207,5923,5598,5924,5996,6434,6845,6424,7002,2331,25,4903,3282,0.04049238743116294
201,32202330,,,,6.5,6.73,75.8,69.7,12,13.0,5.5,61.0,43.177928521000005,-3.587776155,2015-07-09,2015-06-22,2015-07-26,7297,7317,7069,7551,7545,7942,8288,7920,8517,2697,22,5232,3159,0.02385107620709715
202,32502318,,,,6.7,6.99,38.0,141.8,27,84.1,11.4,511.1,43.119661523999994,-3.1998152280000003,2015-07-08,2015-06-21,2015-07-25,5447,5047,4805,5030,5183,5529,5831,5401,5991,1923,21,4545,3288,0.03556705972581727
203,32402318,,,,7.2,7.35,45.3,93.9,25,53.8,8.8,622.3,43.103788669,-3.32091129,2015-07-08,2015-06-21,2015-07-25,7134,7336,6997,7457,7456,7748,8084,7732,8249,2737,22,5980,4245,0.018105207716110343
204,32402314,,,,6.5,6.82,24.7,52.2,3,37.3,5.7,237.3,43.068323527,-3.3127944360000003,2015-07-08,2015-06-21,2015-07-25,7075,7030,6814,7337,7270,7601,7951,7608,8126,2716,21,5602,3805,0.018133154901304783
205,32402336,,,,4.3,4.53,107.4,54.1,0,105.0,5.4,388.7,43.263356556000005,-3.357599234,2015-07-09,2015-06-22,2015-07-26,6511,6448,6167,6523,6598,7031,7417,7064,7591,2508,25,5597,3937,0.03981747258408773
206,29502412,,,,3.8,4.4,128.0,229.4,1,109.4,14.1,264.6,43.405777435,-7.047005999,2015-06-29,2015-06-12,2015-07-16,8468,8491,8168,8806,8803,8950,9331,8849,9501,3324,29,6270,4422,0.0024355706598697255
207,29402410,,,,4.2,4.73,10.54,55.6,0,8.1,4.1,55.1,43.367811511000006,-7.1624590910000006,2015-06-29,2015-06-12,2015-07-16,8122,8098,7808,8301,8365,8619,8986,8508,9155,3120,28,5861,3883,0.012314831340353383
208,30662226,,,,7.6,7.97,10.35,7.7,3,9.9,1.1,179.8,41.993220302,-5.207895853999999,2015-07-30,2015-07-13,2015-08-16,1578,1476,1635,2009,2222,2661,2940,2835,3203,828,70,3684,2559,0.17052023121387283
209,30462224,,,,6.9,7.24,9.44,5.3,1,18.9,0.8,105.4,41.939028236999995,-5.440154379,2015-07-29,2015-07-12,2015-08-15,1298,1283,1517,2187,2345,2640,2917,2911,3166,1094,17,4267,3177,0.14201647704982345
210,30502242,,,,7.5,8.11,13.83,4.7,1,15.0,0.7,172.4,42.105173246,-5.433824166,2015-07-26,2015-07-09,2015-08-12,1332,1458,1658,2229,2461,2982,3288,3284,3671,1190,14,3624,2449,0.1913658625068021
211,30582240,,,,7.1,7.53,9.39,3.6,2,8.2,0.7,86.9,42.102208316,-5.334357484,2015-07-27,2015-07-10,2015-08-13,1318,1406,1754,2364,2497,3010,3336,3334,3489,1193,15,3716,2551,0.17023517023517024
212,30642236,,,,7.7,8.14,17.32,10.6,60,17.8,1.7,326.3,42.077855259,-5.2541206,2015-07-27,2015-07-10,2015-08-13,1418,1789,2091,2910,2888,3240,3658,3770,3969,1213,17,4350,2916,0.12874251497005987
213,30602224,,,,6.4,6.62,10.85,9.0,0,16.7,1.1,66.6,41.964661976,-5.274457131,2015-07-30,2015-07-13,2015-08-16,1508,1433,1693,2255,2475,2817,3100,3035,3375,1206,18,4387,3383,0.14744801512287334
214,30582226,,,,7.0,7.34,9.9,8.0,1,4.6,1.2,157.7,41.978667776,-5.302650976000001,2015-07-30,2015-07-13,2015-08-16,1418,1410,1721,2328,2482,2749,3026,2990,3241,1062,14,4321,3331,0.12448288830387363
215,30562224,,,,7.5,8.04,15.9,7.3,32,8.7,1.0,166.2,41.957365886999995,-5.321811735,2015-07-29,2015-07-12,2015-08-15,1431,1524,1946,2651,2710,2965,3177,3188,3333,1115,17,4382,3675,0.09196780270594279
216,30462228,,,,7.1,7.35,15.48,10.1,1,10.9,1.0,197.4,41.974314911,-5.449266197,2015-07-30,2015-07-13,2015-08-16,1353,1377,1588,2218,2447,2780,3120,2935,3412,1220,18,4032,2667,0.1391422472346206
217,30482230,,,,7.6,8.02,13.14,7.0,10,0.0,1.1,149.7,41.995639720999996,-5.4301445589999995,2015-07-30,2015-07-13,2015-08-16,1482,1591,1962,2755,2949,3269,3570,3476,3826,1315,17,4343,3076,0.11571176376183598
218,30522228,,,,7.7,8.09,14.42,9.2,27,4.3,1.2,196.0,41.985341636,-5.3782293260000005,2015-07-30,2015-07-13,2015-08-16,1339,1310,1610,2223,2380,2659,2868,2790,3019,1089,16,3698,2658,0.11310592459605028
219,30642228,,,,7.8,8.29,11.27,4.3,27,5.4,0.7,111.0,42.007244675,-5.236087746,2015-07-30,2015-07-13,2015-08-16,1576,1523,1681,2159,2364,2788,2989,2754,3321,793,86,3763,2692,0.12110726643598616
220,32002234,,,,6.8,7.1,20.9,56.3,7,6.1,3.6,155.8,42.294601461,-3.631210179,2015-07-12,2015-06-25,2015-07-29,1321,1200,1272,1685,1853,2138,2374,2430,2771,1002,12,2658,1594,0.181044957472661
221,30722214,,,,7.5,8.28,12.88,6.1,9,0.0,0.9,177.1,41.898109405,-5.11003677,2015-07-14,2015-06-27,2015-07-31,1550,1428,1671,2206,2466,2838,3127,2990,3355,1212,17,3767,2673,0.15088529638183218
222,31062202,,,,7.4,7.88,32.3,22.9,553,58.5,1.9,632.5,41.852444105,-4.681445317,2015-07-10,2015-06-23,2015-07-27,1556,1589,1773,2404,2676,2955,3249,3223,3727,1276,19,4796,3224,0.14554824951128487
223,30662190,,,,7.6,8.05,18.9,5.6,510,20.8,1.4,290.1,41.675321106,-5.127623487,2015-07-13,2015-06-26,2015-07-30,1761,1972,2313,3246,3454,3803,4211,4246,4658,1582,20,5248,3490,0.13347570742124934
224,30622190,,,,7.5,8.04,17.44,10.2,87,33.1,1.1,304.5,41.668099831999996,-5.174773826,2015-07-13,2015-06-26,2015-07-30,1684,1875,2216,3013,3169,3480,3758,3783,4215,1373,19,4826,3291,0.11330194231901118
225,30742212,,,,7.4,8.0,11.6,7.0,5,0.0,1.0,164.6,41.884045149,-5.081930866,2015-07-14,2015-06-27,2015-07-31,1428,1241,1407,1917,2114,2296,2501,2295,2557,853,17,3306,2637,0.08974358974358974
226,30442186,,,,7.6,8.06,18.21,9.2,164,15.6,1.2,388.5,41.600022454,-5.377838849,2015-07-15,2015-06-28,2015-08-01,1708,1784,2107,2554,2555,2708,2905,2838,3035,868,17,3528,2580,0.052670623145400594
227,30422198,,,,7.4,7.76,13.59,10.9,10,26.1,1.4,441.8,41.702263584,-5.428426464,2015-07-15,2015-06-28,2015-08-01,1509,1431,1621,2141,2032,2222,2565,2906,2800,1023,16,3692,2377,0.15157519318406976
228,30502200,,,,7.4,7.86,20.8,18.2,27,55.8,1.5,331.6,41.734579183,-5.338607101,2015-07-15,2015-06-28,2015-08-01,1428,1359,1485,2043,2224,2530,2915,2975,3279,1016,15,4043,2517,0.18573136707851734
229,30462200,,,,5.2,5.62,14.97,7.6,0,10.9,1.0,150.4,41.727257021999996,-5.385782162999999,2015-07-15,2015-06-28,2015-08-01,1376,1346,1550,2132,2275,2641,2869,2827,3101,922,16,4173,3046,0.14014922363379714
230,30302248,,,,6.5,6.58,7.67,15.8,0,5.7,1.6,210.5,42.120961946,-5.684879206000001,2015-07-25,2015-07-08,2015-08-11,1386,1154,1185,1569,2046,2273,2608,2286,2775,1225,18,3726,2517,0.1859922178988327
231,30602170,,,,7.4,7.64,24.3,8.4,6,37.4,1.1,150.1,41.487822312,-5.154043721,2015-06-30,2015-06-13,2015-07-17,1259,1020,968,1188,1335,1481,1701,1671,1970,742,15,2283,1472,0.1689401888772298
232,30542196,,,,7.3,7.73,18.36,5.7,5,5.9,0.9,96.1,41.706565628,-5.282460851000001,2015-06-29,2015-06-12,2015-07-16,1634,1718,2044,2772,3062,3409,3681,3534,4022,1371,19,4589,3190,0.120837297811608
233,30802190,,,,7.3,7.6,78.3,16.3,76,83.8,2.2,1584.0,41.70042087,-4.962520683999999,2015-07-07,2015-06-20,2015-07-24,1500,1613,1853,2626,2809,3020,3341,3417,3758,1220,19,4716,3176,0.13089525070329305
234,30502188,,,,7.6,7.94,25.3,7.9,43,15.4,1.2,348.1,41.628645958,-5.3116883989999994,2015-06-29,2015-06-12,2015-07-16,1563,1574,1809,2415,2531,2863,3174,3194,3573,1173,17,4170,2792,0.13888393653057585
235,30302208,,,,4.9,5.44,6.34,4.7,0,9.3,0.7,85.2,41.768307265,-5.592655092999999,2015-07-16,2015-06-29,2015-08-02,1629,1745,2034,2786,3000,3354,3654,3710,4115,1256,16,4443,2838,0.14224137931034483
236,30502182,,,,6.7,7.1,13.37,4.5,0,8.7,0.7,161.2,41.575671132,-5.298276241,2015-06-30,2015-06-13,2015-07-17,1571,1476,1707,2198,2576,3047,3460,3274,3736,1182,17,4200,2869,0.1966374269005848
237,30562194,,,,7.7,8.11,22.1,4.8,243,12.1,0.9,185.9,41.69254596,-5.2544085030000005,2015-06-29,2015-06-12,2015-07-16,1692,1779,2222,2912,2947,3212,3498,3360,3651,1223,16,4218,3310,0.07142857142857142
238,30782234,,,,7.6,8.04,16.5,6.2,76,28.5,1.3,161.5,42.08552905,-5.083524891000001,2015-07-23,2015-07-06,2015-08-09,1579,1568,1854,2437,2651,2941,3240,3200,3546,1231,19,4733,3339,0.13535568564839454
239,30402208,,,,7.4,7.97,13.13,6.4,33,11.1,1.0,288.1,41.786817561,-5.474670424,2015-07-15,2015-06-28,2015-08-01,1646,1855,2147,2968,3182,3483,3835,3760,4240,1264,16,4455,2694,0.11771700356718193
240,30842226,,,,7.6,8.08,19.62,4.5,76,12.1,1.1,207.0,42.025637278000005,-4.994551455,2015-07-21,2015-07-04,2015-08-07,1540,1539,1840,2300,2557,3242,3589,3393,3769,1132,19,4062,3066,0.19199016335851046
241,30842234,,,,7.7,8.14,15.65,7.3,38,10.7,1.2,159.8,42.096299065,-5.012309505,2015-07-21,2015-07-04,2015-08-07,1503,1506,1773,2347,2507,2760,3052,2994,3302,1079,18,4457,3231,0.12113836360232166
242,30502218,,,,7.7,8.06,16.03,10.3,33,6.8,1.6,263.2,41.89343799,-5.379222622,2015-07-22,2015-07-05,2015-08-08,1352,1482,1760,2341,2465,2742,3054,3016,3355,1040,15,3999,2821,0.1260033600896024
243,30562216,,,,7.1,7.45,9.8,4.2,0,10.9,0.7,65.2,41.886760539,-5.303760062,2015-07-22,2015-07-05,2015-08-08,1543,1521,1798,2378,2621,3012,3337,3253,3616,1171,18,4381,3121,0.1553898064286983
244,30542218,,,,6.7,7.08,14.71,8.1,0,9.3,1.3,113.6,41.90076008,-5.331921823,2015-07-22,2015-07-05,2015-08-08,1327,1378,1593,2159,2292,2514,2805,2757,3087,1016,14,4022,2707,0.12164361269324654
245,30742224,,,,7.6,7.98,18.06,11.1,14,31.0,1.6,372.9,41.990022778000004,-5.1086375330000005,2015-07-22,2015-07-05,2015-08-08,1416,1344,1493,1858,1952,2121,2362,2320,2600,871,17,3424,2430,0.1105792245093346
246,30842216,,,,7.6,8.12,16.89,6.2,38,15.4,1.1,239.6,41.937296764,-4.9724322569999995,2015-07-20,2015-07-03,2015-08-06,1477,1323,1422,1842,2085,2332,2518,2445,2842,986,19,3673,2586,0.14065780265920225
247,30802240,,,,7.6,8.0,17.58,6.8,43,5.7,1.2,185.9,42.142107491,-5.073183437,2015-07-23,2015-07-06,2015-08-09,1384,1469,1800,2254,2349,3053,3342,3225,3611,1252,17,4181,2810,0.17722212082496805
248,30742242,,,,7.6,7.99,17.4,8.9,146,6.8,1.2,136.1,42.14894906,-5.148934284,2015-07-23,2015-07-06,2015-08-09,1578,1657,1994,2705,2928,3178,3496,3428,3835,1240,21,4779,3390,0.11788684167617805
249,30422224,,,,7.6,8.04,10.15,4.7,4,7.1,0.9,138.8,41.931654225,-5.487473825,2015-07-24,2015-07-07,2015-08-10,1481,1606,1935,2722,2873,3100,3364,3298,3591,1218,16,4090,2863,0.09568106312292358
250,30382224,,,,7.4,7.83,8.5,5.8,1,5.9,0.9,88.4,41.924257966,-5.534783169,2015-07-24,2015-07-07,2015-08-10,1342,1365,1792,2473,2532,2739,2920,2840,2956,1039,16,3659,2868,0.06907585168454734
251,30782210,,,,7.4,7.83,23.0,11.2,54,16.2,1.5,341.9,41.873558925,-5.030183458,2015-07-20,2015-07-03,2015-08-06,1548,1561,1756,2358,2586,2936,3295,3289,3673,1235,20,4216,2714,0.16486630069063218
252,30322206,,,,5.7,6.04,7.33,5.3,0,6.5,0.8,147.3,41.754379956,-5.564496167000001,2015-07-16,2015-06-29,2015-08-02,1568,1470,1749,2376,2568,2863,3125,3063,3368,1039,18,4350,3112,0.12630998345284059
253,30322196,,,,7.1,7.44,9.39,7.1,2,8.8,0.9,242.6,41.666168424,-5.541714487999999,2015-07-16,2015-06-29,2015-08-02,1622,1785,2076,2917,3133,3462,3828,3737,4232,1259,17,4476,2819,0.123234144875263
254,30402186,,,,7.4,7.77,13.81,10.7,28,5.0,1.3,526.6,41.59268424,-5.424909629,2015-07-17,2015-06-30,2015-08-03,1551,1791,2090,2844,2633,2831,3149,3477,3344,964,16,3885,2480,0.10014238253440912
255,30342192,,,,7.5,7.92,19.02,4.5,22,4.6,0.9,131.6,41.634577179000004,-5.5090833429999995,2015-07-17,2015-06-30,2015-08-03,1401,1265,1547,2139,2334,2561,2823,2514,2891,868,17,3787,2940,0.08059316569954868
256,30362206,,,,7.6,7.99,14.4,8.2,55,18.9,1.1,223.3,41.761787137,-5.5173176139999995,2015-07-17,2015-06-30,2015-08-03,1469,1568,1767,2500,2697,2939,3276,3320,3770,1105,17,4053,2352,0.140893470790378
257,30782218,,,,7.2,7.53,18.96,6.0,3,10.4,1.0,115.7,41.944225126,-5.047908125,2015-07-21,2015-07-04,2015-08-07,1436,1332,1543,2092,2208,2387,2618,2506,2699,877,16,3671,2950,0.0900391474554154
258,30242218,,,,4.7,5.07,9.06,3.8,0,30.8,0.6,138.2,41.845302598,-5.686432567000001,2015-07-17,2015-06-30,2015-08-03,1532,1806,2355,3240,3378,4161,4570,4381,4745,1371,20,4607,3780,0.14971788479202205
259,30302240,,,,5.2,5.47,9.97,4.7,0,15.3,0.7,71.9,42.050450738,-5.666318532000001,2015-07-25,2015-07-08,2015-08-11,1263,1118,1348,2008,2107,2321,2488,2435,2610,1114,14,3370,2733,0.09610623452622102
260,30822210,,,,7.6,8.0,20.3,9.9,136,13.5,1.6,355.3,41.880715456,-4.982865164,2015-07-20,2015-07-03,2015-08-06,1650,1783,2047,2795,3073,3392,3732,3662,4218,1384,19,4454,2836,0.13427288214341027
261,30842212,,,,7.6,8.14,17.92,4.9,270,10.4,0.9,183.6,41.901956425,-4.963608862,2015-07-20,2015-07-03,2015-08-06,1823,2034,2568,3421,3576,3926,4258,4210,4530,1499,19,5119,3623,0.10339405058314768
262,30922224,,,,7.3,7.64,18.32,10.0,3,37.0,1.4,405.7,42.02222796,-4.895262893,2015-07-20,2015-07-03,2015-08-06,1527,1589,1786,2426,2674,2959,3318,3348,3769,1246,19,4779,3107,0.1596813301004503
263,30962228,,,,7.5,7.89,12.58,7.1,9,26.6,1.1,205.2,42.064670964,-4.856606027,2015-07-20,2015-07-03,2015-08-06,1529,1496,1767,2270,2386,2538,2797,2700,2926,1032,18,3959,3063,0.08651911468812877
264,30902236,,,,7.7,8.08,15.48,5.1,49,9.0,1.1,182.3,42.124686379,-4.9455004680000005,2015-07-20,2015-07-03,2015-08-06,1598,1668,1950,2603,2831,3158,3473,3384,3840,1230,19,4663,3255,0.1304493068314682
265,30842222,,,,7.7,7.89,13.97,8.2,54,16.8,1.3,189.7,41.990302843,-4.98569335,2015-07-20,2015-07-03,2015-08-06,1506,1406,1634,2190,2368,2594,2808,2743,3116,1026,19,4293,3251,0.1121021690654774
266,30402214,,,,6.8,7.14,16.46,7.4,1,21.8,0.9,162.4,41.839750145,-5.488315932000001,2015-07-17,2015-06-30,2015-08-03,1674,1751,2064,2978,3307,3634,4009,3918,4474,1496,18,4535,2692,0.13631090487238978
267,31182188,,,,7.6,8.15,15.8,9.9,609,29.2,1.2,258.0,41.749479289,-4.5095321660000005,2015-08-07,2015-07-21,2015-08-24,1740,1796,2022,2777,3038,3360,3752,3542,4216,1047,21,4606,2800,0.1210634594081342
268,31622200,,,,7.6,7.89,17.02,24.0,365,40.9,2.3,340.1,41.930567324,-4.013775326,2015-07-21,2015-07-04,2015-08-07,1484,1656,1922,2662,2701,3397,3797,3758,4244,1428,17,4251,2691,0.1707165109034268
269,31402214,,,,7.6,8.04,15.12,10.1,82,15.2,1.0,107.9,42.017385992,-4.304116456,2015-07-19,2015-07-02,2015-08-05,1601,1801,2101,2969,3099,3387,3743,3797,4129,1314,19,4574,3085,0.12237658882648537
270,31442214,,,,7.6,8.01,15.21,15.6,206,13.4,1.1,258.8,42.024201077,-4.256623424,2015-07-19,2015-07-02,2015-08-05,1665,1715,1915,2536,2818,3187,3523,3495,3980,1272,18,4463,3035,0.15901177250870502
