,Longitude,Latitude,Litho [%] (Coarse material)
2420,-6.9836,43.5175,25.8
2421,-6.5169,43.5341,0.9
2422,-6.5002,43.4175,12.2
2423,-6.1169,43.4841,45.5
2424,-5.2668,43.4508,22.9
2425,-5.0835,43.3008,23.3
2426,-4.8334,41.0674,5.1
2427,-4.9501,41.1007,26.8
2428,-5.0501,40.884,29.1
2429,-4.9668,40.9674,7.7
2430,-4.6001,40.5674,62.7
2431,-5.2501,40.134,5.0
2432,-5.0834,39.3673,15.0
2433,-5.0668,39.2673,20.0
2434,-6.9502,39.084,61.0
2435,-6.9157,39.0507,26.0
2436,-6.853,39.0812,80.0
2437,-6.8483,38.794,17.0
2438,-6.8463,38.7893,19.5
2439,-6.6169,38.8673,75.0
2440,-6.5835,38.834,19.5
2441,-7.0335,38.7673,10.0
2442,-6.9669,38.7173,16.1
2443,-6.6835,38.8006,39.7
2444,-6.4335,38.8006,6.1
2445,-6.6835,38.684,34.7
2446,-6.5169,38.7673,13.3
2447,-5.8502,38.784,16.9
2448,-6.9002,38.5506,8.2
2449,-6.8335,38.5465,9.4
2450,-6.4835,38.6173,15.0
2451,-5.7335,38.6506,15.0
2452,-6.8169,38.4173,25.6
2453,-6.6002,38.434,25.6
2454,-7.0835,38.234,42.0
2455,-7.0002,38.284,32.8
2456,-6.7835,38.3173,39.5
2457,-6.6896,38.2251,11.0
2458,-6.6558,38.194,17.8
2459,-6.4835,38.2173,24.1
2460,-6.5669,38.134,7.7
2461,-6.5335,38.034,4.7
2462,1.8003,42.1841,32.1
2463,1.8669,42.2341,36.2
2464,2.0336,42.2341,35.4
2465,2.167,41.8841,1.7
2466,2.1836,41.9341,1.5
2467,2.2003,41.9674,15.7
2468,2.3003,41.9507,0.1
2469,2.417,41.9674,21.4
2470,2.4336,41.9507,17.7
2471,2.467,41.9007,13.6
2472,2.3336,41.8841,36.7
2473,1.8003,41.7007,32.7
2474,2.0336,41.6674,31.8
2475,2.237,41.8213,8.6
2476,2.3253,41.8118,49.8
2477,2.3892,41.7785,6.5
2478,2.3336,41.7674,36.6
2479,2.3947,41.7285,16.0
2480,2.4392,41.7618,10.0
2481,1.5183,41.6202,7.8
2482,1.5169,41.5174,40.2
2483,2.0336,41.6174,13.1
2484,2.367,41.534,18.0
2485,2.317,41.5007,6.3
2486,2.3586,41.5368,21.3
2487,2.3586,41.5229,21.2
2488,1.553,41.4515,62.2
2489,1.6269,41.3515,70.7
2490,1.8669,41.4007,65.0
2491,1.9305,41.3889,70.3
2492,1.9503,41.334,75.0
2493,1.9169,41.3007,17.8
2494,1.967,41.284,18.7
2495,1.967,41.3174,50.3
2496,2.0108,41.3302,69.0
2497,1.9528,41.2882,43.0
2498,1.9455,41.2696,46.0
2499,-3.4,42.9674,45.0
2500,-3.45,42.7341,11.0
2501,-3.4334,42.7674,38.0
2502,-3.1667,42.8174,17.0
2503,-3.0167,41.9841,10.2
2504,-4.0167,41.7341,12.8
2505,-3.9334,41.7507,17.0
2506,-3.9167,41.7174,5.8
2507,-3.8834,41.7007,50.6
2508,-3.7667,41.7341,30.9
2509,-3.7334,41.7007,1.7
2510,-3.6834,41.7174,5.8
2511,-3.6334,41.7341,1.2
2512,-3.6167,41.7841,0.8
2513,-3.55,41.7174,0.2
2514,-3.4834,41.8174,1.1
2515,-3.5,41.7507,19.0
2516,-3.5167,41.7007,4.6
2517,-3.45,41.7007,12.0
2518,-3.8167,41.6507,2.4
2519,-3.5834,41.6174,6.0
2520,-3.5667,41.6341,2.5
2521,-3.5167,41.6841,3.3
2522,-3.9667,41.8174,0.6
2523,-3.9501,41.7507,3.6
2524,-5.6001,39.934,18.9
2525,-6.5669,40.0174,10.0
2526,-5.1168,36.9673,12.0
2527,-5.7335,36.7339,0.5
2528,-5.6668,36.7673,2.8
2529,-5.6168,36.8006,7.7
2530,-0.1665,40.7507,48.1
2531,-0.4665,40.0507,37.5
2532,-0.4332,40.0174,46.5
2533,0.0668,40.134,11.7
2534,0.0668,40.1007,25.1
2535,0.1002,40.084,55.9
2536,-0.4499,39.9174,65.9
2537,-0.4165,39.9007,39.4
2538,-0.2165,39.884,56.7
2539,-0.5665,39.8007,40.6
2540,-4.887,39.4451,40.0
2541,-4.7801,39.4465,60.0
2542,-2.9333,39.3507,15.0
2543,-3.2417,39.1118,39.6
2544,-3.8334,38.834,15.0
2545,-3.3947,38.837,34.0
2546,-3.0167,38.7006,10.0
2547,-3.4639,39.259,14.0
2548,-4.9001,38.0173,20.0
2549,-4.8334,38.0506,32.8
2550,-4.8501,37.9673,32.4
2551,-4.8001,37.984,54.0
2552,-8.8337,43.1341,33.3
2553,-8.8003,43.1674,10.1
2554,-8.7003,43.1674,1.3
2555,-8.5003,43.1174,28.7
2556,-9.017,42.9508,37.9
2557,-8.6503,42.9841,17.8
2558,-8.1336,42.9341,41.8
2559,-8.4003,42.8008,49.7
2560,-1.8666,40.4007,0.1
2561,-1.8333,40.2507,0.3
2562,-2.9,39.8173,41.0
2563,-1.7963,40.4118,0.1
2564,-1.7708,40.2124,0.3
2565,2.1336,42.2341,9.6
2566,2.1503,42.3007,2.4
2567,2.2003,42.3174,57.1
2568,2.1836,42.2841,13.2
2569,2.167,42.2507,6.7
2570,2.4892,42.2602,42.2
2571,2.4906,42.2144,32.7
2572,2.2003,42.3174,18.2
2573,2.5198,42.1521,28.2
2574,2.7337,42.1341,4.3
2575,2.4281,41.8424,32.4
2576,2.4225,41.8396,46.8
2577,2.7837,41.9507,4.0
2578,2.7503,41.9285,17.9
2579,3.017,41.9507,7.0
2580,3.0337,41.9341,58.0
2581,3.1672,41.9201,36.9
2582,2.4378,41.8479,26.6
2583,2.7156,41.7696,41.0
2584,-2.45,37.7506,5.3
2585,-2.4333,37.8173,1.3
2586,-2.7667,37.4839,41.0
2587,-2.7667,37.3673,49.0
2588,-2.5833,37.4506,32.0
2589,-3.7334,37.2173,0.4
2590,-3.55,37.2506,72.0
2591,-3.55,37.2673,16.7
2592,-4.1001,37.3173,31.0
2593,-3.1833,37.3172,33.0
2594,-3.0667,37.3173,25.0
2595,-3.1833,37.2673,40.0
2596,-2.8833,37.2506,55.0
2597,-3.0167,37.1839,50.0
2598,-4.0834,37.1673,22.0
2599,-4.0834,37.0506,3.0
2600,-3.4834,37.0506,19.0
2601,-3.4667,37.1006,71.0
2602,-3.25,37.1506,15.0
2603,-3.2833,37.0173,58.0
2604,-3.8,36.9839,52.0
2605,-3.5334,37.0006,65.0
2606,-3.35,36.9339,64.0
2607,-3.3,36.9006,47.0
2608,-3.2833,36.9839,51.0
2609,-3.3653,36.7806,54.0
2610,-3.3686,36.7609,41.0
2611,-3.3661,36.7417,42.0
2612,-3.2333,41.0507,38.0
2613,-3.1667,41.134,59.0
2614,-3.2167,40.9674,50.0
2615,-2.7167,40.884,10.0
2616,-2.4166,43.2174,14.0
2617,-2.35,43.2841,7.4
2618,-2.15,43.2341,8.9
2619,-2.0833,43.2841,1.8
2620,-2.0999,43.2841,8.0
2621,-1.8994,43.2445,19.9
2622,-2.5,43.0341,1.2
2623,-2.8333,43.2675,1.8
2624,-2.7,43.3175,0.3
2625,-2.2166,43.1508,52.2
2626,-2.1166,43.0508,8.0
2627,-1.9333,43.1508,36.1
2628,-2.3,42.9674,10.4
2629,-7.1669,37.984,19.2
2630,-6.3502,37.4673,50.0
2631,-0.7165,42.8508,15.0
2632,-0.8165,42.7341,15.6
2633,-0.3332,42.6008,62.7
2634,-0.0498,42.6008,16.5
2635,0.2335,42.6341,60.4
2636,-0.5832,42.4674,27.5
2637,-0.6499,42.3007,48.2
2638,-0.7499,42.0007,66.0
2639,-0.5832,42.0341,50.0
2640,-0.7665,41.9674,12.0
2641,-0.6832,42.0007,52.0
2642,-0.1998,41.8868,1.0
2643,-0.4499,41.7507,55.6
2644,-0.4165,41.7507,32.4
2645,-0.1832,42.6174,10.0
2646,0.0168,42.5841,20.0
2647,-0.1332,42.5341,20.0
2648,0.3002,42.6008,20.0
2649,0.3502,42.5841,40.0
2650,-2.7592,38.509,30.0
2651,-2.6166,38.5006,17.0
2652,-3.9042,38.3145,6.0
2653,-3.6534,38.3251,0.1
2654,-3.8175,37.7645,38.0
2655,-3.0192,37.6545,76.0
2656,-2.0166,42.1174,22.0
2657,-1.9499,42.1174,18.0
2658,-5.6168,42.4008,20.0
2659,-5.5835,42.3507,20.0
2660,-5.5001,42.4008,25.0
2661,-5.4668,42.4174,20.0
2662,-6.1168,42.3007,9.6
2663,-6.0502,42.3007,3.1
2664,-6.0502,42.1841,8.5
2665,-5.9668,42.3007,1.5
2666,-5.6668,42.3007,15.0
2667,-5.5668,42.2341,5.0
2668,-5.4001,42.3007,20.0
2669,-5.4001,42.2841,20.0
2670,-5.3835,42.2674,15.0
2671,-5.8168,42.1507,3.7
2672,-5.3668,42.2841,20.0
2673,1.4003,42.5508,48.8
2674,1.3503,42.5174,67.8
2675,1.2169,42.4341,58.7
2676,1.3336,42.4174,64.0
2677,1.3503,42.4174,42.5
2678,1.7169,42.3507,33.5
2679,1.8003,42.3507,65.5
2680,1.6669,42.2174,26.1
2681,1.6003,42.3174,55.3
2682,1.4341,41.8796,1.3
2683,1.3752,41.7196,26.8
2684,1.2975,41.6052,0.8
2685,-7.3336,43.5841,55.9
2686,-7.2669,43.5175,14.0
2687,-7.0669,43.5341,14.0
2688,-7.7336,43.2174,21.1
2689,-7.6003,43.2674,18.2
2690,-7.5336,43.2674,16.5
2691,-7.6003,43.2008,30.8
2692,-7.4836,43.2674,3.1
2693,-7.4336,43.2008,4.5
2694,-7.6169,43.1508,60.7
2695,-7.6003,43.1008,21.7
2696,-7.4669,43.1508,56.3
2697,-7.4836,43.1174,26.6
2698,-7.7669,42.5841,11.0
2699,-7.123,42.6658,19.0
2700,-7.4725,43.4302,7.0
2701,-7.3669,43.4341,35.0
2702,-3.9167,40.8674,9.0
2703,-3.8667,40.884,8.0
2704,-3.9001,40.8007,50.0
2705,-3.7334,40.5507,6.0
2706,-3.6667,40.3507,0.5
2707,-3.5334,40.4174,15.4
2708,-3.6334,40.784,1.9
2709,-4.4668,40.284,42.7
2710,-3.8833,40.2007,6.5
2711,-3.6,40.3174,5.5
2712,-3.7667,39.934,3.0
2713,-3.7834,39.934,20.0
2714,-4.6501,37.1006,6.0
2715,-4.6501,37.0006,57.0
2716,-4.5134,36.9653,45.0
2717,-4.6234,36.72,4.7
2718,-4.5906,36.7634,36.5
2719,-4.6987,36.6945,3.0
2720,-4.6584,36.7089,3.0
2721,-4.5923,36.6867,29.5
2722,-4.6606,36.6934,0.6
2723,-4.6254,36.7495,6.6
2724,-4.5695,36.6887,28.5
2725,-4.5426,36.9559,20.0
2726,-4.5498,36.9517,12.0
2727,-4.5568,36.9539,14.0
2728,-1.4999,38.234,51.0
2729,-1.4666,38.2006,20.1
2730,-1.7999,38.0173,24.4
2731,-0.7999,37.8506,8.2
2732,-1.9666,37.784,38.7
2733,-1.6249,37.4839,13.9
2734,-1.0735,37.7692,10.0
2735,-1.7999,37.6673,51.2
2736,-1.7666,37.6006,33.7
2737,-1.7699,37.6403,16.9
2738,-1.6999,37.6339,24.7
2739,-0.7332,37.6339,26.4
2740,-1.7666,43.0091,1.4
2741,-8.067,42.4507,13.6
2742,-7.3669,42.3674,35.0
2743,-6.9669,42.4008,45.0
2744,-8.1003,42.2174,57.3
2745,-7.8169,42.2841,41.7
2746,-7.7336,42.3341,20.4
2747,-7.6003,42.3174,10.3
2748,-7.6503,42.2341,14.2
2749,-7.4836,42.3341,14.2
2750,-7.3628,42.1924,22.2
2751,-7.0336,42.2341,63.0
2752,-8.067,42.1341,24.4
2753,-7.8169,42.0841,23.5
2754,-7.4503,42.0507,4.7
2755,-7.3377,42.1341,31.8
2756,-7.3044,42.1174,4.2
2757,-6.9836,42.0507,71.1
2758,-8.1003,41.9507,33.8
2759,-7.4003,41.9674,34.9
2760,-6.8927,42.4633,44.0
2761,-4.7501,42.5674,26.1
2762,-4.5668,42.6008,15.3
2763,-4.5334,42.5841,62.4
2764,-4.5668,42.5174,68.7
2765,-4.5168,42.5508,47.6
2766,-4.5001,42.5508,32.3
2767,-8.317,42.7508,6.4
2768,-8.0336,42.7508,17.1
2769,-8.7003,42.6508,13.2
2770,-8.6871,42.6548,8.9
2771,-8.6861,42.6548,30.5
2772,-8.6359,42.6257,7.3
2773,-8.6503,42.5674,42.2
2774,-8.5503,42.5341,18.4
2775,-8.3503,42.5674,4.5
2776,-8.3503,42.6174,27.0
2777,-8.117,42.6508,7.9
2778,-8.167,42.6008,13.5
2779,-7.9336,42.6341,20.0
2780,-8.767,42.5007,21.0
2781,-8.7003,42.4674,0.4
2782,-8.6503,42.4674,8.0
2783,-8.667,42.3841,9.4
2784,-8.5003,42.3841,23.9
2785,-8.5503,42.2344,40.8
2786,-8.5519,42.234,4.5
2787,-8.417,42.3174,16.8
2788,-8.3003,42.2341,16.7
2789,-8.6337,42.1341,33.0
2790,-8.6503,42.0674,7.0
2791,-8.2503,42.1674,8.0
2792,-8.8503,41.9341,51.5
2793,-8.767,41.9507,7.8
2794,-6.7502,40.9674,23.3
2795,-6.1835,40.684,50.8
2796,-6.1168,40.7007,43.0
2797,-5.6001,40.7007,46.1
2798,-5.6001,40.6674,1.2
2799,-5.3668,40.7674,22.0
2800,-6.2669,40.6174,67.6
2801,-6.1835,40.6507,36.1
2802,-5.8002,40.3674,36.9
2803,-5.7668,40.3507,26.1
2804,-5.7502,40.3674,35.9
2805,-5.7168,40.3507,23.3
2806,-5.2835,40.834,22.0
2807,-5.2168,40.9007,13.0
2808,-5.5668,41.084,9.0
2809,-5.2335,41.084,9.0
2810,-5.3335,41.0674,40.0
2811,-5.5168,41.1507,24.0
2812,-3.7834,41.5174,16.8
2813,-3.5834,41.4841,13.4
2814,-3.5167,41.184,43.0
2815,-3.4667,41.3507,58.8
2816,-4.5168,41.2507,7.4
2817,-4.4501,41.284,5.4
2818,-3.5834,41.3174,12.0
2819,-3.5667,41.284,73.7
2820,-3.5,41.284,17.0
2821,-3.45,41.2674,12.0
2822,-3.4834,41.234,47.7
2823,-3.9667,40.884,23.1
2824,-4.3834,40.8174,3.5
2825,-4.1167,40.7674,50.6
2826,-4.0834,40.8007,27.6
2827,-5.9835,37.9673,24.1
2828,-5.6835,37.984,40.5
2829,-5.7001,37.934,28.8
2830,-5.5835,37.8506,13.7
2831,-2.7667,42.0841,45.7
2832,-2.7167,42.0841,64.7
2833,-2.9833,41.8674,0.2
2834,-2.8333,41.9507,15.4
2835,-2.6333,41.8507,20.0
2836,-3.3167,41.7007,30.0
2837,-2.5444,41.5674,15.0
2838,-2.525,41.5841,15.0
2839,-2.8667,41.4841,0.2
2840,-3.1667,41.6007,5.4
2841,-3.5,41.5674,15.3
2842,-3.4,41.6174,17.1
2843,1.0336,41.3841,36.1
2844,1.0336,41.3674,50.0
2845,1.0124,41.3396,8.0
2846,1.2502,41.384,40.3
2847,1.2502,41.3507,23.8
2848,0.9961,41.3327,3.3
2849,1.2502,41.3007,14.7
2850,0.6335,41.0507,47.5
2851,0.6669,41.034,20.3
2852,0.2669,40.734,47.0
2853,0.5835,40.734,80.0
2854,0.6002,40.7451,8.0
2855,0.6335,40.7507,70.0
2856,0.6669,40.784,13.0
2857,0.6849,40.7785,10.0
2858,1.2041,41.3799,4.0
2859,1.1847,41.3904,1.1
2860,-0.5665,40.984,49.8
2861,-0.5499,40.884,44.1
2862,-0.1165,40.884,35.8
2863,-0.0665,40.784,47.0
2864,-0.1332,40.8507,19.3
2865,-0.7727,40.8157,26.0
2866,-0.7704,40.8149,23.0
2867,-0.7035,40.7674,14.0
2868,-0.0998,40.8007,30.6
2869,-0.0665,40.7674,39.0
2870,-1.5999,40.5507,3.8
2871,-1.5499,40.634,67.8
2872,-1.6833,40.5674,47.3
2873,-1.6666,40.534,42.0
2874,-1.3332,40.5174,60.9
2875,-1.3666,40.584,54.1
2876,-1.1999,40.534,75.4
2877,-0.8666,40.6507,55.1
2878,-0.7832,40.5507,51.2
2879,-0.6499,40.534,60.0
2880,-0.5999,40.5174,52.7
2881,-1.4166,40.2007,16.0
2882,-0.7499,40.284,75.8
2883,-0.7165,40.2674,59.0
2884,-0.1832,40.834,11.0
2885,-0.7688,40.8026,12.0
2886,-0.7785,40.8076,8.0
2887,-0.7821,40.8046,9.0
2888,-0.7838,40.8026,4.0
2889,-0.7868,40.8013,62.0
2890,-0.7777,40.7888,5.0
2891,-0.7079,40.7693,15.0
2892,-4.3334,39.834,7.0
2893,-3.4167,39.6673,30.0
2894,-3.4167,39.6507,10.0
2895,-4.6356,39.484,60.0
2896,-4.9501,39.7507,45.0
2897,-0.4332,39.584,8.5
2898,-0.5999,39.384,21.5
2899,-0.6332,39.484,7.9
2900,-0.5332,39.484,15.5
2901,-0.4332,39.4507,8.6
2902,-0.4499,39.334,5.8
2903,-0.5499,39.2673,17.1
2904,-1.0666,39.1007,51.5
2905,-0.9666,39.1507,21.4
2906,-0.8332,39.084,26.7
2907,-0.6665,39.084,4.2
2908,-0.5165,39.0173,4.0
2909,-0.8832,38.934,40.6
2910,-0.6832,38.984,27.6
2911,-5.1501,42.1841,0.2
2912,-5.2501,42.1674,5.1
2913,-5.3001,41.9007,1.3
2914,-4.9668,41.9174,3.1
2915,-4.8501,41.8841,2.3
2916,-5.3335,41.7841,39.5
2917,-5.2168,41.7507,1.6
2918,-4.7168,41.7841,25.9
2919,-4.6834,41.8007,2.9
2920,-4.6334,41.8174,42.0
2921,-4.6168,41.8007,69.4
2922,-4.6334,41.7507,53.8
2923,-4.6001,41.7507,44.8
2924,-4.3167,41.7507,1.5
2925,-4.1501,41.7841,0.5
2926,-4.1334,41.7341,28.7
2927,-5.1168,41.5341,6.7
2928,-4.9834,41.5507,2.2
2929,-4.9668,41.5174,14.7
2930,-4.7001,41.5341,1.2
2931,-4.5001,41.6341,1.8
2932,-4.4501,41.6007,14.0
2933,-4.4668,41.5674,1.0
2934,-4.3667,41.6174,9.3
2935,-4.2834,41.6341,55.6
2936,-4.2501,41.6507,55.6
2937,-4.2001,41.5674,1.2
2938,-5.1835,41.4007,19.9
2939,-5.0334,41.3674,23.3
2940,-4.8501,41.4507,60.6
2941,-4.5334,41.3674,0.3
2942,-4.2167,41.4674,10.0
2943,-5.2835,41.234,26.2
2944,-5.1168,41.2174,8.3
2945,-5.0501,41.234,1.4
2946,-4.8001,41.2007,28.1
2947,-4.7168,41.2674,12.2
2948,-4.7001,41.234,3.1
2949,-4.6334,41.3007,0.7
2950,-4.8668,41.4674,60.6
2951,-5.2166,41.3173,13.0
2952,-4.9168,41.4174,61.0
2953,-4.9501,41.2007,9.0
2954,-4.7001,41.5507,45.4
2955,-5.0501,41.2674,18.9
2956,-5.1166,41.2174,18.2
2957,-4.6857,41.284,42.3
2958,-2.82,43.4227,7.0
2959,-3.0583,43.1911,10.0
2960,-2.8944,43.2891,7.5
2961,-2.8055,43.3077,4.0
2962,-2.5034,43.2675,34.0
2963,-6.9836,42.0674,19.9
2964,-5.6168,42.0202,8.4
2965,-6.5335,41.7841,24.6
2966,-6.5002,41.7507,10.5
2967,-6.5169,41.7341,18.6
2968,-5.3835,41.234,18.0
2969,-5.4168,41.3674,8.0
2970,-1.7499,41.9174,6.4
2971,-1.6999,41.9007,10.0
2972,-1.7499,41.8841,16.0
2973,-1.6999,41.8716,5.0
2974,-0.5499,41.8007,16.9
2975,-0.5332,41.7507,3.1
2976,-1.3499,41.3674,52.6
2977,-1.0832,41.184,77.8
2978,-8.4903,43.1508,3.59
2979,-8.0203,43.2208,4.17
2980,-6.2402,43.2808,7.85
2981,-6.0102,43.3108,3.42
2982,-8.4403,42.5908,21.23
2983,-8.3203,43.0108,6.38
2984,-7.4503,43.0808,3.33
2985,-7.1002,43.1308,3.96
2986,-6.5802,43.1508,17.53
2987,-6.3402,43.1808,3.23
2988,-5.4601,43.2408,1.83
2989,-5.2201,43.2708,17.8
2990,-7.1902,43.0308,11.63
2991,-6.5502,43.0608,45.1
2992,-5.2001,43.1908,7.91
2993,-8.1503,42.4607,47.77
2994,-7.4003,42.5107,9.32
2995,-7.2802,42.5308,2.01
2996,-7.1602,42.5508,39.82
2997,-5.5401,43.0608,14.75
2998,-5.4201,43.0808,50.32
2999,-4.0601,43.2008,1.82
3000,-8.3603,42.3407,28.76
3001,-8.2403,42.3607,20.83
3002,-7.2602,42.4508,10.47
3003,-6.1502,42.5508,45.92
3004,-5.1601,43.0308,17.5
3005,-4.4001,43.0708,0.28
3006,-3.29,43.1508,2.88
3007,-3.05,43.1708,10.53
3008,-2.41,43.2008,7.99
3009,-8.4503,42.2407,13.91
3010,-7.5803,42.3107,74.55
3011,-6.2502,42.4508,11.56
3012,-5.4901,42.5008,37.91
3013,-4.2601,43.0008,5.88
3014,-3.27,43.0708,1.81
3015,-3.02,43.1008,15.77
3016,-2.51,43.1108,4.42
3017,-2.38,43.1208,13.48
3018,-2.27,43.1308,13.1
3019,-7.3302,42.2607,18.56
3020,-5.5901,42.4008,3.31
3021,-5.3501,42.4308,40.45
3022,-5.1201,42.4608,2.02
3023,-4.4801,42.4908,7.41
3024,-4.1201,42.5308,18.56
3025,-3.37,42.5708,4.29
3026,-2.37,43.0408,25.29
3027,-2.25,43.0508,7.45
3028,-2.1299,43.0608,43.64
3029,-1.4899,43.0808,24.03
3030,-1.65,43.1314,1.87
3031,-7.1802,42.2007,28.24
3032,-6.3202,42.2707,6.76
3033,-5.0901,42.3808,26.19
3034,-4.5801,42.3908,18.86
3035,-3.35,42.4908,41.29
3036,-3.11,42.5208,1.29
3037,-2.59,42.5308,18.03
3038,-2.1199,42.5808,15.86
3039,-1.3599,43.0108,1.09
3040,-6.1802,42.2007,33.33
3041,-4.4401,42.3208,0.66
3042,-2.34,42.4708,4.64
3043,-2.0999,42.4908,0.74
3044,-1.3399,42.5308,2.59
3045,-1.2199,42.5408,7.5
3046,-1.0999,42.5508,3.4
3047,-0.5799,42.5608,49.25
3048,-6.2702,42.1007,37.16
3049,-5.0501,42.2107,60.53
3050,-4.1801,42.2708,0.34
3051,-2.56,42.3608,12.75
3052,-2.0799,42.4108,1.38
3053,-1.4399,42.4308,10.27
3054,-1.0899,42.4708,32.13
3055,-6.2502,42.0207,0.34
3056,-1.3099,42.3608,1.49
3057,-1.1899,42.3708,34.05
3058,-0.3198,42.4108,1.56
3059,-0.1998,42.4208,0.4
3060,-5.4801,41.5807,74.83
3061,-5.3601,42.0007,0.34
3062,-3.27,42.1607,3.85
3063,-3.16,42.1707,28.14
3064,-2.52,42.1907,0.41
3065,-1.1799,42.2908,0.69
3066,-1.0599,42.3007,0.19
3067,-0.4199,42.3207,30.99
3068,0.5202,42.4008,42.62
3069,1.0402,42.4008,6.25
3070,-6.2002,41.4507,11.14
3071,-5.5701,41.4807,82.7
3072,-3.14,42.0907,72.32
3073,-3.02,42.1007,55.12
3074,-1.0399,42.2207,11.38
3075,-0.5199,42.2307,60.45
3076,-0.1698,42.2607,23.08
3077,-0.0498,42.2707,42.13
3078,1.0502,42.3207,33.7
3079,-6.0602,41.3807,14.46
3080,-5.0901,41.4607,7.79
3081,-3.12,42.0007,17.74
3082,-2.9679,42.0107,20.96
3083,-2.37,42.0407,1.94
3084,-2.25,42.0507,1.95
3085,-1.3799,42.1007,12.55
3086,-1.0299,42.1307,1.02
3087,-0.5099,42.1407,20.0
3088,-0.1498,42.1707,34.76
3089,0.0702,42.1907,1.9
3090,0.1902,42.2007,42.24
3091,0.3102,42.2107,52.8
3092,1.0602,42.2407,12.79
3093,1.3002,42.2507,65.82
3094,1.4203,42.2607,18.66
3095,-6.1602,41.2907,0.64
3096,-2.47,41.5407,11.69
3097,-2.23,41.5707,7.91
3098,0.3202,42.1307,55.17
3099,0.4402,42.1407,1.52
3100,1.0802,42.1507,28.21
3101,1.1902,42.1607,2.3
3102,1.3102,42.1707,65.47
3103,1.4303,42.1807,67.23
3104,2.0703,42.1907,32.13
3105,2.4303,42.2107,27.0
3106,2.5403,42.2207,46.76
3107,-5.2701,41.2707,58.57
3108,-4.1801,41.3507,0.41
3109,-3.08,41.4307,0.93
3110,-2.57,41.4507,13.58
3111,-0.9999,41.5607,14.7
3112,0.3302,42.0407,15.03
3113,1.2102,42.0807,78.61
3114,1.3202,42.0807,27.76
3115,1.4403,42.0907,13.23
3116,1.5603,42.1007,2.34
3117,2.0803,42.1107,1.87
3118,2.2003,42.1107,0.36
3119,2.3203,42.1207,23.94
3120,2.4303,42.1307,2.34
3121,-2.32,41.3907,14.88
3122,-2.0799,41.4107,21.34
3123,0.3502,41.5607,76.28
3124,0.5802,41.5807,27.37
3125,1.1002,41.5807,47.5
3126,1.2202,41.5907,46.34
3127,1.3402,42.0007,0.46
3128,1.4503,42.0107,0.43
3129,1.5703,42.0207,0.2
3130,2.0903,42.0207,2.56
3131,2.2103,42.0307,12.92
3132,2.4403,42.0407,14.83
3133,2.5603,42.0507,9.08
3134,-6.0902,41.0407,3.75
3135,-5.4601,41.0707,0.16
3136,1.3502,41.5207,34.2
3137,1.4603,41.5207,3.93
3138,2.1003,41.5407,10.77
3139,2.2203,41.5507,49.57
3140,2.3403,41.5507,39.64
3141,2.4503,41.5607,1.22
3142,-5.2101,41.0207,2.5
3143,-4.2401,41.0907,1.9
3144,-4.1201,41.1007,0.27
3145,-4.0101,41.1207,1.5
3146,-3.26,41.1607,15.14
3147,-2.17,41.2307,43.76
3148,-1.5299,41.2607,15.38
3149,1.5903,41.4507,17.59
3150,2.1103,41.4507,54.47
3151,2.2303,41.4607,24.37
3152,2.517,41.8174,12.31
3153,-5.5301,40.4906,15.13
3154,-2.38,41.1307,4.36
3155,-2.0299,41.1607,36.09
3156,-1.2899,41.2007,33.16
3157,-0.5399,41.2307,82.72
3158,1.1302,41.3307,35.66
3159,1.4903,41.3607,11.97
3160,2.1203,41.3707,16.52
3161,-6.2502,40.3507,13.32
3162,-6.0202,40.3907,2.74
3163,-5.5101,40.4007,9.76
3164,-5.4001,40.4207,15.62
3165,-3.11,41.0007,30.05
3166,-2.13,41.0707,13.36
3167,-2.0199,41.0807,36.24
3168,0.1602,41.2007,0.75
3169,0.4002,41.2207,30.28
3170,0.5102,41.2307,42.27
3171,1.2602,41.2607,37.28
3172,1.3802,41.2607,19.1
3173,-6.3402,40.2507,23.62
3174,-5.3801,40.3307,0.41
3175,-2.12,40.5807,2.16
3176,-1.9999,40.5907,64.9
3177,-1.2599,41.0307,36.15
3178,-0.3899,41.0707,0.74
3179,0.1802,41.1207,5.88
3180,1.0402,41.1507,44.74
3181,-6.5502,40.1407,78.64
3182,-6.4302,40.1507,65.73
3183,-6.2102,40.1907,2.24
3184,-5.4701,40.2407,45.67
3185,-5.3601,40.2507,26.06
3186,-4.2701,40.3407,11.61
3187,-2.45,40.4607,14.38
3188,-2.33,40.4707,63.07
3189,-2.22,40.4907,76.1
3190,-2.0999,40.5007,18.55
3191,-1.4699,40.5207,2.88
3192,-1.0099,40.5707,59.27
3193,-0.2598,41.0007,10.14
3194,0.1902,41.0407,14.08
3195,-5.1101,40.2007,23.26
3196,-4.3701,40.2407,34.25
3197,-2.2,40.4007,71.66
3198,-2.0799,40.4107,11.71
3199,-0.4799,40.4907,5.87
3200,-0.0198,40.5307,23.79
3201,-6.0502,40.0407,18.15
3202,-5.5401,40.0507,19.15
3203,-4.2301,40.1707,8.51
3204,-2.0699,40.3307,54.24
3205,-1.4399,40.3507,25.31
3206,-1.0999,40.3907,44.86
3207,-0.0098,40.4507,76.58
3208,0.1002,40.4607,44.53
3209,0.3302,40.4807,0.9
3210,-6.2502,39.5207,1.58
3211,-5.4001,39.5807,6.27
3212,-5.0701,40.0307,8.41
3213,-4.3301,40.0807,26.76
