,Longitude,Latitude,Clay min [%]
3210,-2.2333,36.7839,31.6
3211,-2.0666,36.8173,33.5
3212,-6.6835,43.5341,18.7
3213,-6.5169,43.5341,12.5
3214,-6.1335,43.5341,24.0
3215,-5.7668,43.5675,37.6
3216,-6.9169,43.3841,7.2
3217,-6.8502,43.4508,4.1
3218,-6.5002,43.4175,22.3
3219,-6.2669,43.4508,11.7
3220,-6.1169,43.4841,18.3
3221,-5.8835,43.4175,5.7
3222,-5.4335,43.4341,23.0
3223,-5.2668,43.4508,49.2
3224,-5.0334,43.4175,6.5
3225,-4.7001,43.3675,18.6
3226,-6.9336,43.1841,10.9
3227,-5.7335,43.2174,7.5
3228,-6.6335,43.3174,7.0
3229,-6.6335,43.2508,5.0
3230,-6.3669,43.3008,11.3
3231,-6.2835,43.2174,33.0
3232,-6.1002,43.2341,18.7
3233,-5.9168,43.2341,41.0
3234,-5.7835,43.2008,21.3
3235,-5.6502,43.2341,25.0
3236,-5.5335,43.2841,26.5
3237,-5.4835,43.3174,25.1
3238,-5.3668,43.2341,13.2
3239,-5.1001,43.3174,26.1
3240,-5.0835,43.3008,39.9
3241,-5.0001,43.2841,33.0
3242,-4.8001,43.2508,36.5
3243,-6.7502,43.1008,15.9
3244,-6.6335,43.0341,22.9
3245,-6.4502,43.0674,14.5
3246,-6.0502,43.1341,19.8
3247,-5.9668,43.0841,14.2
3248,-5.6835,43.1174,21.3
3249,-5.4335,43.0674,28.5
3250,-5.1335,43.1508,55.7
3251,-6.7002,42.9341,22.1
3252,-6.5835,42.9508,8.5
3253,-4.8334,41.0674,40.4
3254,-4.9501,41.1007,48.2
3255,-5.0501,40.884,16.3
3256,-4.9668,40.9507,38.0
3257,-4.9668,40.9674,40.8
3258,-5.1835,40.4174,11.5
3259,-5.0168,40.6507,8.4
3260,-5.0168,40.634,8.7
3261,-5.0168,40.6174,11.4
3262,-4.9168,40.634,8.4
3263,-5.0168,40.5174,8.0
3264,-4.8334,40.6007,10.4
3265,-4.7334,40.5174,3.0
3266,-4.5168,40.5507,25.0
3267,-4.4334,40.584,16.5
3268,-4.2167,40.634,8.6
3269,-5.2279,40.3604,14.8
3270,-5.3335,40.3396,14.0
3271,-5.2501,40.4007,12.6
3272,-5.0812,40.3576,7.7
3273,-4.9879,40.394,8.3
3274,-4.7668,40.5007,15.8
3275,-4.6001,40.5674,11.0
3276,-4.4654,40.3882,5.0
3277,-5.6668,40.3007,16.0
3278,-5.2301,40.279,4.3
3279,-5.1501,40.1799,6.5
3280,-5.1665,40.2262,7.0
3281,-5.1626,40.2382,12.0
3282,-5.1209,40.2187,7.1
3283,-5.0932,40.259,10.3
3284,-5.0334,40.284,21.0
3285,-5.0168,40.3007,10.8
3286,-5.0168,40.3174,8.7
3287,-4.8501,40.3007,6.7
3288,-4.8334,40.334,3.8
3289,-4.8001,40.3007,9.4
3290,-5.3321,40.1479,13.0
3291,-5.2501,40.134,14.0
3292,-5.2501,40.1174,10.0
3293,-5.0501,40.184,25.8
3294,-5.1001,40.2507,14.8
3295,-5.1001,40.2007,14.3
3296,-5.1334,40.184,10.1
3297,-5.0112,40.3285,4.2
3298,-4.7668,40.6507,19.3
3299,-4.7668,40.6507,29.7
3300,-4.7584,40.984,6.7
3301,-4.7668,41.1174,4.0
3302,-5.0834,39.3673,7.5
3303,-5.0668,39.2673,10.0
3304,-6.9502,39.084,17.0
3305,-6.9157,39.0507,12.3
3306,-6.853,39.0812,12.6
3307,-6.8669,39.1173,8.3
3308,-6.7169,39.184,10.2
3309,-6.0502,39.0507,5.1
3310,-5.9835,39.0673,8.4
3311,-5.8335,39.084,6.8
3312,-5.8002,39.1173,8.4
3313,-5.7001,39.034,10.4
3314,-5.6501,39.034,9.0
3315,-7.0502,38.8506,14.4
3316,-6.9835,38.9006,21.0
3317,-6.9669,38.8506,32.4
3318,-6.853,38.7912,13.6
3319,-6.8483,38.794,11.2
3320,-6.8463,38.7893,9.5
3321,-6.8424,38.794,13.6
3322,-6.7169,38.9673,13.6
3323,-6.5669,38.934,44.7
3324,-6.6169,38.8673,11.2
3325,-6.5835,38.834,50.6
3326,-6.4669,38.834,29.2
3327,-6.4669,38.8506,16.8
3328,-6.4169,38.884,23.4
3329,-6.3669,38.8673,26.3
3330,-6.3502,38.8506,24.2
3331,-6.1668,38.8506,40.5
3332,-6.0835,38.884,16.0
3333,-6.0668,38.984,13.5
3334,-5.9668,38.9507,1.7
3335,-5.8168,38.984,3.0
3336,-5.8168,38.9673,25.9
3337,-5.7668,38.984,1.5
3338,-5.7001,38.934,25.0
3339,-5.6501,39.0173,18.4
3340,-5.2668,38.984,15.0
3341,-7.0836,38.8173,40.6
3342,-7.0502,38.784,15.4
3343,-7.0335,38.7673,21.2
3344,-6.9669,38.7173,21.2
3345,-6.8335,38.8006,14.3
3346,-6.6835,38.8006,18.2
3347,-6.4335,38.8006,32.1
3348,-6.6835,38.684,35.4
3349,-6.5169,38.7673,26.8
3350,-6.4057,38.7212,46.6
3351,-6.3657,38.7029,38.0
3352,-6.2835,38.684,35.6
3353,-6.1141,38.8312,20.5
3354,-5.8502,38.784,37.9
3355,-5.8502,38.7006,11.8
3356,-5.7501,38.784,7.4
3357,-5.6335,38.734,7.0
3358,-5.5501,38.7506,14.9
3359,-6.9002,38.5506,10.1
3360,-6.8335,38.5465,11.1
3361,-6.8002,38.634,36.3
3362,-6.7002,38.6506,32.7
3363,-6.4835,38.6173,9.5
3364,-6.4169,38.584,36.6
3365,-6.3168,38.584,46.7
3366,-6.2835,38.5506,48.9
3367,-5.8668,38.584,13.3
3368,-5.7835,38.634,18.0
3369,-5.7335,38.6506,13.8
3370,-5.6501,38.634,4.7
3371,-5.6001,38.584,15.0
3372,-5.5168,38.6173,13.3
3373,-6.8169,38.4173,23.8
3374,-6.7669,38.6173,11.6
3375,-6.6002,38.434,8.0
3376,-6.5169,38.4006,11.2
3377,-6.3335,38.4673,13.2
3378,-6.3502,38.3673,38.2
3379,-6.2502,37.984,21.7
3380,-5.8502,38.484,12.7
3381,-7.0835,38.234,29.6
3382,-7.0002,38.284,7.1
3383,-6.7835,38.3173,20.2
3384,-6.6896,38.2251,14.5
3385,-6.6558,38.194,12.7
3386,-6.4835,38.2173,7.1
3387,-5.7168,38.284,26.2
3388,-6.5669,38.134,13.1
3389,-6.5335,38.034,24.1
3390,1.8003,42.1841,25.8
3391,1.8669,42.2341,36.7
3392,2.0336,42.2341,36.5
3393,2.167,41.8841,19.9
3394,2.1836,41.9341,17.3
3395,2.2003,41.9674,17.7
3396,2.3003,41.9507,20.7
3397,2.417,41.9674,19.2
3398,2.4336,41.9507,12.5
3399,2.467,41.9007,12.4
3400,2.3336,41.8841,12.0
3401,1.8003,41.7007,14.7
3402,2.0336,41.6674,19.5
3403,2.237,41.8213,11.8
3404,2.3253,41.8118,19.9
3405,2.3892,41.7785,15.0
3406,2.3336,41.7674,27.3
3407,2.3947,41.7285,13.0
3408,2.4392,41.7618,15.0
3409,1.5183,41.6202,18.5
3410,1.5169,41.5174,18.6
3411,2.0336,41.6174,22.3
3412,1.4336,41.5007,7.2
3413,2.367,41.534,13.5
3414,2.317,41.5007,14.5
3415,2.3586,41.5368,12.9
3416,2.3586,41.5229,2.7
3417,1.553,41.4515,43.9
3418,1.6749,41.428,24.7
3419,1.6269,41.3515,17.1
3420,1.9305,41.3889,19.1
3421,1.9503,41.334,16.9
3422,1.9169,41.3007,23.3
3423,1.967,41.284,43.5
3424,1.967,41.3174,20.5
3425,2.0108,41.3302,20.7
3426,1.9528,41.2882,19.8
3427,1.9455,41.2696,23.0
3428,2.367,41.6841,23.0
3429,-3.8167,42.9174,6.0
3430,-3.4,42.9674,25.5
3431,-3.45,42.7341,15.2
3432,-3.4334,42.7674,4.0
3433,-3.1667,42.8174,3.6
3434,-3.1,42.6508,25.8
3435,-3.0668,42.1341,23.8
3436,-3.0667,42.1341,14.3
3437,-3.0167,42.0424,20.5
3438,-3.2833,41.9507,12.0
3439,-3.0333,41.9841,11.6
3440,-3.0167,41.9841,13.5
3441,-3.15,41.8674,7.2
3442,-4.0167,41.7341,44.3
3443,-3.9334,41.7507,4.6
3444,-3.8834,41.7674,14.8
3445,-3.8667,41.7507,21.8
3446,-3.9167,41.7174,26.9
3447,-3.8834,41.7007,10.0
3448,-3.8,41.7674,14.0
3449,-3.7667,41.7341,8.3
3450,-3.6334,41.7841,8.9
3451,-3.7334,41.7007,17.1
3452,-3.6834,41.7174,5.9
3453,-3.6334,41.7341,15.0
3454,-3.6167,41.7841,2.3
3455,-3.55,41.7174,2.9
3456,-3.4834,41.8174,18.9
3457,-3.5,41.7507,27.7
3458,-3.5167,41.7007,22.0
3459,-3.45,41.7007,23.8
3460,-3.8167,41.6507,20.1
3461,-3.5834,41.6174,6.3
3462,-3.5667,41.6341,19.9
3463,-3.5167,41.6841,4.7
3464,-3.0333,41.9841,8.4
3465,-3.45,43.1174,12.3
3466,-3.9667,41.8174,35.0
3467,-3.9501,41.7507,10.9
3468,-3.55,41.7674,36.2
3469,-6.2502,40.3507,20.9
3470,-6.7001,40.1998,18.0
3471,-6.6919,40.2424,15.5
3472,-6.5835,40.2174,18.5
3473,-6.5002,40.2507,22.0
3474,-6.1502,40.2174,13.9
3475,-6.0502,40.2507,12.4
3476,-5.6168,40.0174,13.0
3477,-5.7001,40.2674,7.6
3478,-6.4669,40.034,9.0
3479,-6.3169,40.084,9.3
3480,-6.0335,40.0507,13.5
3481,-6.0002,40.034,11.2
3482,-5.8835,40.1507,12.4
3483,-5.8668,40.134,14.2
3484,-5.8335,40.134,22.5
3485,-5.5668,40.1507,15.9
3486,-5.5835,40.1174,6.4
3487,-5.8335,40.1146,11.3
3488,-5.6001,40.0174,4.0
3489,-5.3668,40.134,12.8
3490,-6.8669,39.8673,9.1
3491,-6.5169,39.9173,14.2
3492,-6.4002,39.8673,16.8
3493,-6.0502,39.884,21.3
3494,-5.9168,39.934,10.6
3495,-5.6835,39.9174,10.4
3496,-5.6001,39.934,4.5
3497,-5.5835,39.6673,17.0
3498,-6.3335,39.7173,8.2
3499,-5.5668,39.734,13.0
3500,-5.3501,39.8007,22.1
3501,-5.2168,39.7673,30.5
3502,-7.0836,39.6007,21.2
3503,-6.6502,39.6007,9.5
3504,-6.2668,39.6007,12.6
3505,-5.8668,39.5507,20.0
3506,-5.7835,39.584,12.4
3507,-5.6335,39.634,20.8
3508,-5.3335,39.5507,16.8
3509,-6.6835,39.384,42.2
3510,-6.4169,39.4507,24.3
3511,-6.2835,39.434,11.3
3512,-5.9168,39.3507,10.9
3513,-5.7001,39.384,18.5
3514,-5.3335,39.484,20.9
3515,-6.5946,39.2701,18.0
3516,-6.5002,39.284,14.9
3517,-6.2168,39.334,11.8
3518,-5.346,39.3312,8.5
3519,-6.0168,39.1507,2.7
3520,-5.9168,39.1173,27.9
3521,-5.7168,39.134,15.3
3522,-6.8072,40.1646,10.0
3523,-5.8502,40.2674,15.7
3524,-5.8835,40.2507,14.0
3525,-5.8668,40.234,14.5
3526,-6.8669,40.2174,8.5
3527,-6.7669,40.234,7.0
3528,-6.7835,40.2174,12.7
3529,-5.5668,40.1007,14.7
3530,-5.4668,39.884,5.8
3531,-6.7835,40.184,11.5
3532,-6.6335,40.2174,29.5
3533,-6.0668,40.234,12.0
3534,-6.5835,40.0174,12.5
3535,-6.5669,40.0174,26.8
3536,-6.5502,40.034,19.3
3537,-6.5502,40.0174,15.1
3538,-6.5502,40.0007,29.0
3539,-5.6835,40.0174,9.0
3540,-5.5668,40.034,7.0
3541,-5.5335,40.0674,6.0
3542,-5.4335,40.1007,8.0
3543,-5.4335,40.0507,6.0
3544,-5.4001,40.1174,10.0
3545,-6.5669,39.984,4.0
3546,-6.3169,39.984,13.0
3547,-6.3169,39.9173,11.0
3548,-6.4002,39.9507,13.0
3549,-6.3835,39.9007,10.0
3550,-5.7001,36.9006,49.3
3551,-5.1168,36.9673,47.2
3552,-5.1001,36.9173,16.4
3553,-5.1168,36.9506,27.6
3554,-6.1835,36.7506,40.5
3555,-6.0502,36.7006,50.1
3556,-6.0779,36.6841,19.5
3557,-5.7335,36.7339,12.8
3558,-5.6668,36.7673,24.5
3559,-5.6168,36.8006,57.3
3560,-5.5835,36.8173,16.9
3561,-6.0502,36.5173,11.6
3562,-5.7001,36.5006,33.0
3563,-6.0835,36.4839,14.1
3564,-5.8335,36.2339,58.2
3565,-5.4335,36.3006,20.8
3566,-5.3835,36.3173,3.8
3567,-5.4001,36.2506,3.5
3568,-5.4335,36.2006,6.8
3569,-5.3946,36.1837,7.5
3570,-4.3681,43.3936,13.9
3571,-4.3387,43.3519,13.2
3572,-4.2834,43.3675,52.6
3573,-4.1167,43.4008,32.5
3574,-4.0834,43.4008,38.0
3575,-4.0334,43.4175,29.3
3576,-4.0667,43.3508,16.3
3577,-3.7773,43.3966,29.1
3578,-3.775,43.3958,14.9
3579,-3.65,43.3841,44.9
3580,-3.6167,43.3841,14.8
3581,-3.45,43.3841,17.3
3582,-3.2667,43.3841,34.2
3583,-4.0923,43.3575,25.2
3584,-4.5334,43.3175,30.3
3585,-4.6668,43.2508,16.3
3586,-4.6168,43.2341,50.5
3587,-4.2667,43.2341,15.6
3588,-4.347,43.3338,0.8
3589,-4.2334,43.2841,20.5
3590,-4.2001,43.3008,25.1
3591,-4.3001,43.1841,21.4
3592,-4.1001,43.3008,18.4
3593,-4.0834,43.2008,13.1
3594,-3.9501,43.2008,12.8
3595,-3.8,43.1841,17.5
3596,-3.75,43.2675,18.3
3597,-3.6334,43.3008,23.2
3598,-3.6,43.2174,4.8
3599,-3.7909,43.1986,2.8
3600,-3.4667,43.3008,15.2
3601,-3.35,43.3175,16.5
3602,-4.7001,43.1508,37.3
3603,-4.7168,43.0841,24.6
3604,-4.6668,43.0674,24.5
3605,-4.5168,43.1341,23.7
3606,-4.3501,43.1008,26.7
3607,-4.2501,43.1341,21.4
3608,-4.2445,43.0897,45.9
3609,-4.0834,43.1174,14.3
3610,-4.1501,43.0341,16.8
3611,-3.9334,43.0841,18.7
3612,-3.75,43.1341,9.8
3613,-3.9328,43.1533,19.7
3614,-3.45,43.1508,8.6
3615,-4.1001,42.9508,43.7
3616,-4.0167,42.8841,27.8
3617,-3.9667,42.8508,19.6
3618,-0.1665,40.7507,24.6
3619,-0.1665,40.7174,21.4
3620,-0.2165,40.5507,29.0
3621,-0.1332,40.6174,15.0
3622,-0.0832,40.6507,37.0
3623,-0.0498,40.6007,36.0
3624,0.0002,40.584,27.0
3625,0.2168,40.584,23.0
3626,0.0668,40.3507,39.0
3627,0.3835,40.3674,38.0
3628,-0.2999,40.3007,11.0
3629,0.0668,40.284,24.0
3630,-0.1498,39.784,36.0
3631,-0.3999,40.1507,34.0
3632,-0.3165,40.1174,9.0
3633,-0.4665,40.0507,26.2
3634,-0.4332,40.0174,26.2
3635,0.0335,40.1507,10.0
3636,0.0668,40.134,24.9
3637,0.0668,40.1007,8.4
3638,0.1002,40.084,7.3
3639,-0.4499,39.9174,11.2
3640,-0.4165,39.9007,9.3
3641,-0.2165,39.884,11.0
3642,-0.2665,39.8507,8.4
3643,-0.0498,39.884,5.0
3644,-0.5665,39.8007,31.6
3645,-0.4332,39.7673,23.5
3646,-0.4499,39.8007,2.5
3647,-0.1998,39.7507,22.0
3648,-0.1637,39.7673,21.0
3649,-4.887,39.4451,14.0
3650,-4.7801,39.4465,13.5
3651,-4.6668,39.3673,13.8
3652,-3.2167,39.4007,29.0
3653,-2.9333,39.3507,10.0
3654,-3.7334,39.2673,12.1
3655,-3.5667,39.234,11.0
3656,-3.4334,39.2673,16.0
3657,-3.1833,39.3173,18.0
3658,-2.8667,39.284,28.0
3659,-4.1765,39.0523,31.8
3660,-4.157,39.0348,15.2
3661,-3.2417,39.1118,10.9
3662,-3.1167,39.1173,25.0
3663,-3.8334,38.834,23.0
3664,-3.6945,38.8687,27.0
3665,-3.6536,38.9257,19.5
3666,-3.3947,38.837,6.1
3667,-3.2667,38.884,37.0
3668,-3.0833,38.9173,48.0
3669,-4.0801,38.734,28.2
3670,-3.8956,38.722,27.0
3671,-3.4334,38.8006,32.0
3672,-3.0167,38.7006,32.0
3673,-2.9833,38.8173,20.0
3674,-2.8667,38.7673,36.0
3675,-2.7167,38.684,34.0
3676,-3.6,38.634,22.8
3677,-3.8903,38.5826,24.6
3678,-3.4667,38.6006,43.7
3679,-3.4834,38.6006,55.0
3680,-3.2833,38.584,35.0
3681,-3.4639,39.259,21.0
3682,-3.2333,39.309,11.0
3683,-3.3333,38.8173,36.0
3684,-3.4084,38.8006,20.0
3685,-3.0167,39.1895,16.0
3686,-3.1542,39.3173,4.0
3687,-4.9168,38.634,10.3
3688,-5.1668,38.384,27.2
3689,-4.9001,38.584,17.6
3690,-4.8834,38.4006,12.8
3691,-4.9334,38.3506,27.1
3692,-4.807,38.4409,5.7
3693,-4.8168,38.3979,4.4
3694,-4.8043,38.3562,6.1
3695,-4.7584,38.3812,2.6
3696,-4.7376,38.3451,4.5
3697,-4.6501,38.3506,9.2
3698,-4.5834,38.4006,6.7
3699,-4.5459,38.4534,8.1
3700,-4.5904,38.409,6.5
3701,-4.6001,38.3673,8.0
3702,-5.3335,38.2673,7.1
3703,-5.3501,38.234,8.8
3704,-4.8834,38.2006,23.3
3705,-4.7834,38.2506,22.8
3706,-4.8168,38.2006,24.8
3707,-5.3668,38.084,9.1
3708,-5.3501,38.1006,7.9
3709,-4.9001,38.0173,12.0
3710,-4.8334,38.0506,25.5
3711,-4.4001,38.0506,19.2
3712,-5.0668,37.934,18.7
3713,-4.8501,37.9673,6.7
3714,-4.8001,37.984,16.1
3715,-4.8001,37.8673,15.7
3716,-5.2501,37.7339,15.5
3717,-5.0987,37.7784,32.5
3718,-5.0765,37.8034,30.0
3719,-5.0168,37.784,32.9
3720,-4.9987,37.7312,78.0
3721,-4.7834,37.8173,39.0
3722,-4.7834,37.7673,35.2
3723,-4.9334,37.5173,56.9
3724,-4.6668,37.5173,32.4
3725,-4.2667,37.4673,34.7
3726,-4.4667,37.3673,17.6
3727,-4.1334,37.3839,60.8
3728,-4.3667,37.3173,43.3
3729,-7.9975,43.6994,34.5
3730,-8.117,43.6008,12.3
3731,-7.9836,43.5841,12.1
3732,-7.8336,43.5675,15.2
3733,-8.0503,43.4841,27.9
3734,-8.8337,43.2174,4.3
3735,-8.767,43.2174,5.6
3736,-8.3836,43.2841,7.3
3737,-8.2003,43.3008,12.7
3738,-8.2072,43.3105,9.9
3739,-8.1336,43.3174,8.4
3740,-8.0836,43.1841,4.9
3741,-7.967,43.1841,19.3
3742,-8.8337,43.1341,10.2
3743,-8.8003,43.1674,6.5
3744,-8.7003,43.1674,44.8
3745,-8.7337,43.1174,31.5
3746,-8.6837,43.0994,37.0
3747,-8.5837,43.1341,25.7
3748,-8.5003,43.1174,18.3
3749,-8.1336,43.1508,14.2
3750,-8.0836,43.1341,3.3
3751,-8.017,43.0674,38.0
3752,-8.0003,43.0841,32.9
3753,-9.0837,42.8508,4.9
3754,-9.0504,42.8841,3.3
3755,-9.017,42.9508,12.0
3756,-8.9503,42.9674,16.1
3757,-8.8003,42.9341,13.0
3758,-8.717,42.8841,3.3
3759,-8.6837,42.8841,5.9
3760,-8.4503,42.9008,17.6
3761,-8.367,42.8841,21.9
3762,-8.1336,42.9341,21.0
3763,-8.017,42.898,20.0
3764,-8.867,42.7508,4.8
3765,-8.7503,42.8008,34.8
3766,-8.7003,42.8174,3.8
3767,-8.7837,42.7841,2.6
3768,-8.7003,42.7341,9.3
3769,-8.4003,42.8008,26.9
3770,-8.217,43.3091,8.0
3771,-2.55,40.3507,16.0
3772,-2.2333,40.4674,26.1
3773,-2.2333,40.4674,18.2
3774,-1.8666,40.4007,27.4
3775,-1.8499,40.384,27.8
3776,-1.9166,40.384,18.1
3777,-2.8333,40.2007,28.5
3778,-2.55,40.2174,28.8
3779,-2.0333,40.2507,28.2
3780,-1.9166,40.2507,20.4
3781,-1.9166,40.2174,34.0
3782,-1.8333,40.2507,14.6
3783,-3.0667,40.0507,48.3
3784,-2.7,40.084,27.0
3785,-2.55,40.134,13.8
3786,-2.5166,40.1174,20.5
3787,-2.3666,40.084,59.7
3788,-2.1,40.1674,17.4
3789,-2.0333,40.1674,4.4
3790,-2.0333,40.1673,5.0
3791,-1.9499,40.034,42.1
3792,-1.8999,40.034,9.1
3793,-1.6666,40.1007,27.4
3794,-1.6666,40.0507,3.7
3795,-2.0333,39.884,10.4
3796,-1.9833,39.9674,27.1
3797,-1.9833,39.9507,21.7
3798,-1.9333,39.984,12.1
3799,-1.9333,39.9674,10.7
3800,-1.6833,39.984,9.0
3801,-2.9,39.8173,22.8
3802,-2.7167,39.4673,28.3
3803,-2.7333,39.4507,19.3
3804,-2.75,39.384,15.4
3805,-2.5166,40.5007,31.2
3806,-2.7833,40.284,25.3
3807,-2.4333,40.2007,36.3
3808,-1.7963,40.4118,27.4
3809,-1.7708,40.2124,14.6
3810,-1.7944,40.3813,27.8
3811,2.1336,42.2341,27.3
3812,2.1503,42.3007,30.7
3813,2.2003,42.3174,18.9
3814,2.1836,42.2841,29.0
3815,2.167,42.2507,24.0
3816,2.4892,42.2602,13.9
3817,2.4906,42.2144,27.1
3818,2.7003,42.2841,50.0
3819,2.6837,42.2674,35.0
3820,2.2003,42.3174,26.3
3821,2.5198,42.1521,18.7
3822,2.5503,42.1507,13.1
3823,2.7337,42.1341,30.8
3824,2.4281,41.8424,10.0
3825,2.4225,41.8396,7.4
3826,2.7837,41.9841,17.0
3827,2.7837,41.9507,11.0
3828,2.7503,41.9285,15.8
3829,2.7642,41.8368,8.0
3830,3.017,41.9507,9.0
3831,3.0337,41.9341,21.0
3832,3.1672,41.9201,9.5
3833,2.4378,41.8479,7.0
3834,2.7156,41.7696,10.4
3835,2.7503,42.1507,54.7
3836,-2.55,37.6506,9.6
3837,-2.45,37.7506,19.7
3838,-2.4333,37.8173,21.7
3839,-3.6,37.4228,39.3
3840,-3.5667,37.4006,38.1
3841,-3.3,37.4006,29.8
3842,-2.7667,37.4839,18.5
3843,-2.7667,37.3673,16.1
3844,-2.5833,37.4506,26.6
3845,-3.7334,37.2173,11.3
3846,-3.7334,37.1673,10.8
3847,-3.55,37.2506,31.4
3848,-3.55,37.2673,27.9
3849,-3.5167,37.2673,18.4
3850,-4.1001,37.3173,22.2
3851,-3.1833,37.3172,16.4
3852,-3.0667,37.3173,22.8
3853,-3.1833,37.2673,7.3
3854,-2.8833,37.2506,13.6
3855,-3.1167,37.2339,19.0
3856,-3.0167,37.1839,9.4
3857,-4.0834,37.1673,12.1
3858,-2.8167,37.3339,31.4
3859,-4.0834,37.0506,37.1
3860,-4.0334,37.0839,42.3
3861,-4.0334,37.0173,42.4
3862,-3.9167,37.084,34.4
3863,-3.4834,37.0506,9.5
3864,-3.4667,37.1006,14.7
3865,-3.3834,37.1006,8.6
3866,-3.25,37.1506,9.4
3867,-3.2833,37.0173,13.0
3868,-3.0833,37.0173,11.8
3869,-3.0667,37.1506,12.1
3870,-3.8,36.9839,16.8
3871,-3.5334,37.0006,4.1
3872,-3.35,36.9339,7.1
3873,-3.3,36.9006,12.5
3874,-3.2833,36.9839,9.2
3875,-3.0833,36.9506,17.4
3876,-3.15,36.8673,11.9
3877,-3.05,36.8839,17.5
3878,-3.7,36.7839,13.0
3879,-3.5167,36.7839,10.5
3880,-3.6,36.7839,11.4
3881,-3.55,36.7673,6.1
3882,-3.3653,36.7806,15.3
3883,-3.3686,36.7609,20.9
3884,-3.3661,36.7417,20.7
3885,-2.575,37.634,15.3
3886,-2.55,37.6339,8.1
3887,-2.55,37.6339,9.3
3888,-2.5499,37.6339,4.8
3889,-2.5847,37.6423,3.1
3890,-3.7166,37.1006,21.6
3891,-3.2833,41.084,5.3
3892,-3.2333,41.0507,8.0
3893,-3.1667,41.134,13.2
3894,-2.6833,41.1007,60.0
3895,-2.5166,41.134,74.0
3896,-2.3666,41.034,6.0
3897,-3.2722,40.8618,11.0
3898,-3.2167,40.9674,22.8
3899,-3.15,40.8507,33.0
3900,-3.1333,40.9007,54.4
3901,-3.1,40.9507,39.8
3902,-2.8667,40.8507,31.8
3903,-2.7167,40.884,30.8
3904,-1.8666,40.9674,17.0
3905,-3.4278,40.709,35.2
3906,-3.1167,40.7674,27.0
3907,-3.0833,40.7674,17.0
3908,-2.9833,40.784,25.0
3909,-2.9667,40.7674,28.0
3910,-2.6667,40.8007,19.0
3911,-1.6999,40.7507,46.0
3912,-1.6499,40.8007,16.0
3913,-1.5499,40.784,32.6
3914,-3.3167,40.6007,37.6
3915,-3.1708,40.5326,21.2
3916,-3.0833,40.3007,32.0
3917,-3.2458,40.9146,5.0
3918,-3.15,40.734,12.0
3919,-3.3167,40.6007,37.6
3920,-3.2917,41.059,5.3
3921,-3.1,40.934,39.8
3922,-1.5833,40.7757,32.6
3923,-2.95,40.9507,13.3
3924,-3.4167,40.7049,34.5
3925,-2.8667,40.7674,34.0
3926,-3.1667,40.5674,41.1
3927,-3.0667,40.9924,49.0
3928,-1.8333,43.3675,11.2
3929,-1.7833,43.0341,17.1
3930,-2.4166,43.2174,26.5
3931,-2.35,43.2841,30.2
3932,-2.2677,43.2107,57.2
3933,-2.2002,43.3008,15.5
3934,-2.15,43.2341,29.6
3935,-2.0833,43.2841,67.5
3936,-2.0999,43.2841,27.8
3937,-2.0666,43.3008,29.8
3938,-1.8994,43.2445,19.1
3939,-1.7833,43.2841,12.2
3940,-2.5,43.0341,22.5
3941,-2.8333,43.2675,27.9
3942,-2.7,43.3175,41.3
3943,-2.2166,43.1508,28.3
3944,-2.1166,43.0508,34.3
3945,-1.9333,43.1508,25.1
3946,-2.3,42.9674,20.3
3947,-6.6727,38.0728,28.5
3948,-7.1669,37.984,14.2
3949,-7.1169,37.9673,16.5
3950,-7.0569,37.8392,23.7
3951,-6.4059,36.9166,63.5
3952,-6.9224,37.9573,8.5
3953,-6.8685,37.9459,20.5
3954,-6.8685,37.9328,25.3
3955,-6.7335,37.8673,8.2
3956,-6.6269,37.949,25.0
3957,-6.6502,37.884,7.9
3958,-6.5835,37.8673,7.5
3959,-6.4724,37.8837,7.5
3960,-6.2002,37.9173,23.8
3961,-7.1419,37.7687,26.8
3962,-7.1419,37.7687,15.0
3963,-6.9155,37.6687,25.5
3964,-6.8935,37.7164,16.0
3965,-6.7155,37.7728,15.2
3966,-6.7127,37.7256,16.5
3967,-6.5835,37.7839,24.8
3968,-6.5669,37.5751,4.9
3969,-7.121,37.5751,25.0
3970,-7.121,37.5895,15.0
3971,-6.9169,37.5534,25.0
3972,-6.8919,37.6173,15.4
3973,-7.0002,37.3503,6.0
3974,-6.3502,37.4673,34.5
3975,-6.4669,37.4006,13.0
3976,-6.3724,37.3728,45.8
3977,-7.1699,37.2087,48.1
3978,-6.9335,37.2007,6.0
3979,-6.9332,37.2006,48.1
3980,-6.8502,37.2006,3.8
3981,-6.7335,37.2006,6.0
3982,-6.5835,37.1839,3.0
3983,-6.4962,37.2505,11.3
3984,-6.4335,37.2839,4.8
3985,-6.5169,37.2173,7.0
3986,-6.5002,37.2006,0.6
3987,-6.8169,37.1506,6.0
3988,-6.6835,37.1006,0.1
3989,-6.5044,37.017,3.0
3990,-6.5132,37.1012,1.9
3991,-6.4786,37.1483,3.0
3992,-6.4502,36.9839,51.2
3993,-0.7332,42.8341,26.8
3994,-0.7165,42.8508,30.8
3995,-0.8165,42.7341,28.3
3996,-0.7165,42.7174,34.3
3997,-0.5665,42.6841,10.8
3998,-0.3998,42.8008,28.3
3999,-0.3998,42.7841,26.1
4000,-0.2998,42.7174,16.4
4001,-0.2332,42.7841,24.5
4002,-0.8499,42.6063,30.7
