,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,OM [%]
664,37.6339,-2.5499,0.08528823422440444,1857.0,1971.0,2061.0,2515.0,2565.0,2870.0,3021.0,2984.0,3222.0,1338.0,19.0,3630.0,2951.0,2293762575.452715,1335311572.700297,4332061068.702292,1265822784.8101265,8379120879.120859,3569739952.718676,-740000000.0000008,7460815047.021953,-23432835820.89552,-3078898225.957049,15033305578.68444,-1153388822.8299644,-1.9284728425601956e+16,4.446215869439163e+16,-2.925799889210084e+16,1.8008349605849955e+17,-1.321258496264333e+17,-1.0188510526521694e+17,1.6401630094043926e+17,-9.684530052638717e+17,2.5315842779774214e+17,4.227872036564306e+16,-6.738840300380689e+16,0.4
665,37.6423,-2.5847,0.06246056782334385,1946.0,2335.0,2560.0,2972.0,2929.0,3228.0,3564.0,3368.0,3692.0,1238.0,15.0,3222.0,2430.0,7826961770.623738,3338278931.750743,3931297709.9236665,-1088607594.9367087,8214285714.285694,7943262411.347517,-3920000000.0000043,10156739811.912237,-30522388059.701492,-2854808590.102707,13351373855.120743,-1345337183.6249363,-9.031555007792742e+16,8798498192476613.0,-4.789985977920209e+16,2.355162863094279e+17,-7445695135664188.0,-2.804553761547877e+17,2.8153479623824512e+17,-1.2752077702700244e+18,3.441241227562038e+17,3.782955752853278e+16,-6.118530823790878e+16,0.4
666,37.1006,-3.7166,0.12456804344248805,1867.0,1947.0,2300.0,2660.0,2707.0,3172.0,3441.0,3417.0,3563.0,1193.0,15.0,3156.0,2384.0,1609657947.6861157,5237388724.03561,3435114503.8167963,1189873417.721519,12774725274.725245,6359338061.465721,-480000000.00000054,4576802507.836996,-29477611940.298504,-2749766573.2959843,13076602830.974197,-1311364022.4222865,7.299257095270608e+16,-2.6739973593750956e+16,-2.1424056165031284e+16,2.932873887849044e+17,-1.7624690146317328e+17,-1.616864789944615e+17,1.0113605015674005e+17,-1.0675365030763492e+18,3.3243588764928506e+17,3.6942972465616664e+16,-5.989994526809531e+16,0.8
667,41.1007,-2.6833,0.1300768386388584,1348.0,1069.0,1087.0,1585.0,1723.0,1971.0,2145.0,2059.0,2233.0,1018.0,15.0,2416.0,2127.0,-5613682092.555328,267062314.54005942,4751908396.946568,3493670886.075949,6813186813.186797,4113475177.3049645,-1720000000.000002,5454545454.545461,-15111940298.507462,-2341269841.2698407,9995836802.664454,-490912179.3782912,1.1832483716489707e+17,6.654074306241112e+16,-1.2006083118994458e+16,8.403837790154045e+16,-7.416790208466555e+16,-1.3790721459349802e+17,1.434909090909094e+17,-6.447174217257976e+17,1.588391847915127e+17,2.8798101409743908e+16,-4.365840542066092e+16,1.1
668,40.8618,-3.2722,0.11190864600326264,1435.0,1302.0,1242.0,1361.0,1445.0,1614.0,1742.0,1704.0,1833.0,834.0,16.0,2781.0,2014.0,-2676056338.0281677,-890207715.1335315,1135496183.2061076,2126582278.4810126,4642857142.857132,3026004728.1323876,-760000000.0000008,4043887147.335428,-12425373134.328358,-1909430438.8422031,11511240632.806004,-1302870732.121624,3.5932567865083204e+16,3.0054953981300292e+16,9456928390027726.0,6.370316112344606e+16,-4.4419022382547816e+16,-8.950365787547018e+16,9.607774294670869e+16,-5.1627775177629485e+17,1.3079530715778798e+17,3.1327430139234836e+16,-5.334767429195519e+16,2.2
669,40.9507,-3.1,0.10975246048314942,1803.0,2300.0,2517.0,2985.0,2711.0,3158.0,3373.0,3721.0,3710.0,1206.0,17.0,4173.0,3095.0,9999999999.999994,3219584569.732939,4465648854.961835,-6936708860.759493,12280219780.219751,5082742316.78487,6960000000.000008,-344827586.20689696,-31144278606.96517,-2775443510.7376275,17302248126.56121,-1831153388.82283,-1.3642686982428675e+17,1.8487600671051876e+16,-1.088011232416158e+17,4.8650452255643654e+17,-1.9773289734711165e+17,4.437961426040514e+16,-1.4609655172413824e+17,-9.655000319986931e+17,3.5284620766452166e+17,4.686669383122978e+16,-7.965612620892611e+16,4.5
670,40.9674,-1.8666,0.19183503436784,1355.0,1220.0,1435.0,1940.0,2331.0,2766.0,2958.0,2861.0,3408.0,1493.0,19.0,3366.0,2357.0,-2716297786.72032,3189910979.2284875,4818702290.076339,9898734177.215189,11950549450.549421,4539007092.198582,-1940000000.0000021,17147335423.197514,-23818407960.199005,-3440709617.1802044,13934221482.09826,-1713945982.673688,1.188371985100363e+17,2.4166043187653588e+16,4.847358670934021e+16,5.194469046415778e+16,-2.0361380105359402e+17,-1.531680163640327e+17,3.817467084639508e+17,-1.2841925825516165e+18,2.5345395949028355e+17,4.0557728989912376e+16,-6.514640909563681e+16,1.4
671,40.8007,-2.6667,0.11832669322709165,1352.0,1223.0,1459.0,2213.0,2522.0,2684.0,2939.0,2807.0,3092.0,1199.0,20.0,4124.0,3363.0,-2595573440.643862,3501483679.5252237,7194656488.549623,7822784810.126582,4450549450.549439,6028368794.326241,-2640000000.000003,8934169278.996876,-23544776119.402985,-2752100840.336134,17085761865.112417,-1292678783.760829,1.2267720563720486e+17,5.47948487985816e+16,5993590854741985.0,-8.537304707790234e+16,4.3346685268593336e+16,-2.0492597622520672e+17,2.3148338557993786e+17,-1.0181487585705298e+18,2.586153641674981e+17,4.630686906033741e+16,-7.651307514102106e+16,1.5
672,40.6007,-3.3167,0.14849961528597075,1554.0,1984.0,2320.0,3320.0,2900.0,3443.0,3621.0,4478.0,4245.0,1264.0,13.0,3513.0,2136.0,8651911468.812872,4985163204.747776,9541984732.824434,-10632911392.405062,14917582417.582382,4208037825.0591016,17140000000.00002,-7304075235.109727,-37077114427.860695,-2920168067.22689,14571190674.437979,-2339052148.8024464,-7.377763106770813e+16,6.760862801300682e+16,-1.925085508132587e+17,6.468479445566441e+17,-2.9421825803635315e+17,3.0572014597969075e+17,-4.8888150470219546e+17,-9.333241126254234e+17,4.248376413014154e+17,4.0829502198097256e+16,-7.040067786528075e+16,1.1
673,40.6007,-3.3167,0.14849961528597075,1554.0,1984.0,2320.0,3320.0,2900.0,3443.0,3621.0,4478.0,4245.0,1264.0,13.0,3513.0,2136.0,8651911468.812872,4985163204.747776,9541984732.824434,-10632911392.405062,14917582417.582382,4208037825.0591016,17140000000.00002,-7304075235.109727,-37077114427.860695,-2920168067.22689,14571190674.437979,-2339052148.8024464,-7.377763106770813e+16,6.760862801300682e+16,-1.925085508132587e+17,6.468479445566441e+17,-2.9421825803635315e+17,3.0572014597969075e+17,-4.8888150470219546e+17,-9.333241126254234e+17,4.248376413014154e+17,4.0829502198097256e+16,-7.040067786528075e+16,1.1
674,40.7757,-1.5833,0.09358288770053476,1562.0,1315.0,1398.0,1695.0,1862.0,2068.0,2182.0,2045.0,2228.0,933.0,19.0,2992.0,2304.0,-4969818913.480883,1231454005.9347184,2833969465.6488566,4227848101.2658224,5659340659.340646,2695035460.9929075,-2740000000.000003,5736677115.987468,-16106965174.129353,-2133520074.696545,12377185678.601173,-1168676745.371157,1.2477410300635005e+17,2.377619376430473e+16,1.330036866046724e+16,3.62403179259449e+16,-8.143695599856405e+16,-1.284878359572792e+17,1.695335423197496e+17,-6.847536768061708e+17,1.7379906840090557e+17,3.3871862169229024e+16,-5.6394098351258696e+16,4.4
675,36.9166,-6.4059,0.1013536966331135,1787.0,1930.0,2146.0,2589.0,2761.0,3116.0,3332.0,3173.0,3515.0,822.0,17.0,4160.0,3387.0,2877263581.488932,3204747774.480713,4227099236.641224,4354430379.746835,9752747252.747229,5106382978.723404,-3180000000.0000033,10721003134.796251,-33495024875.621887,-1879084967.320261,17248126561.199013,-1313062680.482419,6589219174884921.0,1.5168419319888892e+16,1214991823526821.8,1.3666624994937706e+17,-1.2764737016548938e+17,-1.9589557869322477e+17,2.780200626959254e+17,-1.3860823827717302e+18,3.932330834365874e+17,4.464801944098802e+16,-7.727389359567629e+16,2.5
676,37.7164,-6.8935,0.1873015873015873,1250.0,1102.0,1057.0,1280.0,1356.0,1623.0,1844.0,1870.0,2119.0,476.0,11.0,2772.0,1606.0,-2977867203.219314,-667655786.3501486,2127862595.4198487,1924050632.9113922,7335164835.164818,5224586288.416076,520000000.0000006,7805642633.228849,-20435323383.084576,-1085434173.6694674,11494587843.463789,-1980635298.1144896,4.648312709998318e+16,4.147653385415427e+16,-1944770634622677.5,1.3699023296844115e+17,-5.7982927108481784e+16,-1.1121953400510814e+17,1.4571285266457712e+17,-8.852967403233059e+17,2.4067026379869536e+17,2.936513075894784e+16,-5.610001307901035e+16,6.2
677,37.2087,-7.1699,0.1832264957264957,1556.0,1350.0,1452.0,1529.0,1754.0,2212.0,2415.0,2215.0,2669.0,503.0,13.0,2792.0,2011.0,-4144869215.291748,1513353115.7270033,734732824.4274814,5696202531.645569,12582417582.417553,4799054373.522458,-4000000000.0000043,14231974921.630112,-26940298507.462685,-1143790849.6732023,11569525395.503756,-1326651944.9634788,1.1384753181124242e+17,-1.15522298412392e+16,4.73422681986459e+16,1.74334558247392e+17,-2.1382865958502957e+17,-2.0801546982322608e+17,3.646394984326027e+17,-1.290666878654948e+18,3.208520852958891e+17,2.967627508211241e+16,-5.36893311426613e+16,10.8
678,37.2007,-6.9335,0.010577705451586657,1738.0,1476.0,1468.0,1824.0,2216.0,2311.0,2328.0,1863.0,2403.0,548.0,17.0,2387.0,2065.0,-5271629778.6720295,-118694362.01780419,3396946564.8854985,9924050632.911392,2609890109.890104,401891252.9550827,-9300000000.00001,16927899686.520397,-23072139303.482586,-1239495798.3193274,9866777685.26229,-546967895.3626635,1.0368079309163426e+17,5.216084461280866e+16,6.2281527366659336e+16,-1.8516862083598195e+17,-6.065930925645647e+16,-2.2935913127553408e+17,5.2455799373040877e+17,-1.253919717554954e+18,2.7155029235277683e+17,2.592500813160974e+16,-4.335447785439201e+16,3.9
679,37.2006,-6.9332,0.03331418724870764,1875.0,1566.0,1450.0,1683.0,1990.0,2001.0,2197.0,1799.0,2214.0,883.0,22.0,2614.0,2247.0,-6217303822.937622,-1721068249.2581606,2223282442.748093,7772151898.734177,302197802.1978015,4633569739.952719,-7960000000.000009,13009404388.714748,-16554726368.159203,-2009803921.5686269,10791007493.75521,-623407508.0686258,9.046751657302734e+16,5.852152362027084e+16,5.294722763345503e+16,-1.8911276193762973e+17,1.1899373455370622e+17,-2.977203248215775e+17,4.1938808777429555e+17,-9.267752588361751e+17,1.809069956043604e+17,2.988051217395853e+16,-4.752046212249727e+16,2.5
680,42.2007,-0.2332,0.1626805588444234,1323.0,1263.0,1322.0,1768.0,1926.0,2229.0,2502.0,2455.0,2887.0,851.0,13.0,3878.0,2791.0,-1207243460.764587,875370919.8813059,4255725190.8396974,3999999999.9999995,8324175824.175804,6453900709.219858,-940000000.0000011,13542319749.216318,-25323383084.577114,-1956115779.645191,16090757701.915081,-1846441311.3640225,4.190370987215074e+16,5.015362419819573e+16,-2440125866791011.5,1.094728056753368e+17,-5.1381184476811576e+16,-1.7479670707375552e+17,2.896463949843267e+17,-1.2183605904010496e+18,2.9063765304641696e+17,4.212622194575226e+16,-7.467609913938016e+16,1.3
681,42.0007,-0.7499,0.1571025399811853,1459.0,1495.0,1636.0,2240.0,2362.0,2712.0,3058.0,3075.0,3587.0,1033.0,17.0,3870.0,2481.0,724346076.4587522,2091988130.563799,5763358778.6259575,3088607594.9367085,9615384615.384592,8179669030.732861,340000000.00000036,16050156739.811932,-31766169154.228855,-2371615312.791783,16040799333.888437,-2359436045.524036,2.7517948774749416e+16,5.4471374600328776e+16,-2.5522434958866896e+16,1.652348612771616e+17,-3.944273584208044e+16,-1.8533496526555226e+17,3.14203134796239e+17,-1.49894438539313e+18,3.6560390350046106e+17,4.297949263930956e+16,-7.660381090513107e+16,18.0
682,42.0007,-0.6832,0.13833128499248942,1649.0,1856.0,2194.0,3155.0,3326.0,3609.0,4020.0,4168.0,4655.0,1194.0,17.0,4660.0,2764.0,4164989939.6378245,5014836795.252227,9169847328.24428,4329113924.050632,7774725274.725256,9716312056.737589,2960000000.0000033,15266457680.250803,-43047263681.59203,-2747432306.255835,19329725228.97587,-3220655682.0112114,1.709953431819722e+16,6.164704054884354e+16,-4.619020423848903e+16,8.723066710568667e+16,5.3340296209129896e+16,-1.5972368928457648e+17,2.4612915360501626e+17,-1.828016343631439e+18,5.012416837728382e+17,5.153398117467717e+16,-9.388168572434261e+16,4.0
683,41.7507,-0.4165,0.1929003315779208,1345.0,1405.0,1557.0,2069.0,2018.0,2422.0,2831.0,3058.0,3205.0,829.0,13.0,3312.0,2073.0,1207243460.764587,2255192878.3382797,4885496183.20611,-1291139240.506329,11098901098.901072,9669030732.86052,4540000000.000005,4608150470.219441,-29552238805.970146,-1904761904.7619042,13734388009.991684,-2104637336.5041618,2.108550135963163e+16,3.902527158557613e+16,-5.8937360913286664e+16,3.136719073267696e+17,-3.928215291320189e+16,-1.2125368162790814e+17,1363009404388734.5,-1.0708585979996749e+18,3.4387409081104774e+17,3.650595218196448e+16,-6.594098812029915e+16,2.9
684,38.037,-4.1042,0.12162723121627232,1681.0,1714.0,1808.0,2116.0,2264.0,2627.0,2944.0,2702.0,3204.0,1064.0,18.0,3322.0,2386.0,663983903.4205228,1394658753.7091992,2938931297.7099257,3746835443.0379744,9972527472.527449,7494089834.515367,-4840000000.000006,15736677115.98748,-26616915422.88557,-2441643323.9962645,13755203996.66945,-1589943944.2840157,1.4701707249269134e+16,2.291205554897221e+16,7709009020305813.0,1.576124564427715e+17,-6.808894609923286e+16,-2.915860480972901e+17,4.115335423197502e+17,-1.3276988256700032e+18,3.006874639165336e+17,3.7807766854961976e+16,-6.388487902145494e+16,2.2
685,38.0356,-4.0576,0.12745778394633356,1760.0,1756.0,1776.0,1886.0,1704.0,2164.0,2487.0,2437.0,2600.0,945.0,15.0,2267.0,1804.0,-80482897.38430579,296735905.0445105,1049618320.6106877,-4607594936.70886,12637362637.362606,7635933806.146572,-1000000000.0000011,5109717868.338564,-20584577114.42786,-2170868347.338935,9375520399.66695,-786478681.8413454,7589915541827285.0,1.1170362248756342e+16,-5.39810425316751e+16,4.365812044068725e+17,-1.3740189096747314e+17,-2.041591916346708e+17,1.2219435736677144e+17,-8.054637925632118e+17,2.2902622844637965e+17,2.6952354684887684e+16,-4.230640750003456e+16,1.1
686,38.0006,-3.7667,0.18044861064613324,1709.0,1720.0,1888.0,2448.0,2659.0,3240.0,3689.0,3526.0,3948.0,1304.0,20.0,4200.0,3160.0,221327967.80684093,2492581602.373888,5343511450.381682,5341772151.898734,15961538461.538424,10614657210.401892,-3260000000.000004,13228840125.391865,-32885572139.303482,-2997198879.55182,17402164862.6145,-1766604382.5377953,4.56992683011478e+16,4.229866243335008e+16,-16596359570117.408,2.6885484328201747e+17,-1.4689234206419008e+17,-3.280060806241583e+17,3.2977680250783776e+17,-1.4455928609622382e+18,3.7174593606656294e+17,4.761756242335741e+16,-7.980336904726189e+16,2.7
687,37.9662,-3.9167,0.1842555618938962,1871.0,1778.0,1922.0,2145.0,2310.0,2792.0,3037.0,3114.0,3291.0,1075.0,17.0,3500.0,2527.0,-1871227364.1851096,2136498516.3204753,2127862595.4198487,4177215189.8734174,13241758241.75821,5791962174.940898,1540000000.0000017,5548589341.692797,-27562189054.726368,-2469654528.4780574,14500416319.733566,-1652794292.508918,8.063834769628939e+16,-128129390217012.78,1.9554891168450096e+16,2.2948210257936182e+17,-2.0466472711036522e+17,-1.0051920035321267e+17,8.017178683385598e+16,-1.0379554356244265e+18,3.120962005752277e+17,3.961267704998044e+16,-6.724900338152579e+16,1.5
688,37.7506,-3.8167,0.19513122860403195,1710.0,1800.0,1854.0,2116.0,2205.0,2622.0,2966.0,3142.0,3375.0,1337.0,20.0,4262.0,2982.0,1810865191.1468801,801186943.6201782,2500000000.0000014,2253164556.962025,11456043956.043928,8132387706.855792,3520000000.000004,7304075235.109727,-25348258706.46766,-3074229691.87675,17660283097.41883,-2174282316.969594,-2.031545769671431e+16,2.5204941489314892e+16,-2355300028988324.5,2.3298428858435197e+17,-9.130923761505846e+16,-1.0903989850722904e+17,7.568150470219454e+16,-1.0235841360996058e+18,2.7704016187302122e+17,4.839988979760872e+16,-8.257520988504762e+16,4.0
689,37.6545,-3.0192,0.06093189964157706,1722.0,1697.0,1843.0,2227.0,2241.0,2355.0,2520.0,2516.0,2651.0,1032.0,17.0,3491.0,2841.0,-503018108.6519112,2166172106.8249264,3664122137.4045825,354430379.7468354,3131868131.8681245,3900709219.8581557,-80000000.00000009,4231974921.6300993,-20136815920.39801,-2369281045.7516336,14462947543.713581,-1104127739.086122,5.370604055285385e+16,2.222477790177532e+16,-3.158102822192509e+16,7.031487980053896e+16,2.1122007911813996e+16,-9.410660094227318e+16,8.623949843260208e+16,-7.639119386215718e+17,2.2098923973440768e+17,3.929091640864895e+16,-6.480880633971571e+16,1.8
690,43.1508,-5.0835,0.02135948414830736,7072.0,7185.0,6830.0,7285.0,7327.0,7490.0,7735.0,7603.0,7856.0,3461.0,65.0,5585.0,4082.0,2273641851.1066384,-5267062314.540061,4341603053.435118,1063291139.2405063,4478021978.021967,5791962174.940898,-2640000000.000003,7931034482.758631,-54664179104.47761,-7927170868.347337,22980849292.25647,-2553083064.3791404,-1.5172442989228765e+17,1.4256180071179794e+17,-3.1281602234681428e+16,8.644888199446736e+16,3.60972581571134e+16,-1.9933716725628605e+17,2.114206896551729e+17,-1.962232400853803e+18,5.813060725886849e+17,7.21475727371704e+16,-1.0630279915335398e+17,7.1
691,43.1341,-5.0501,0.020862082961279324,6440.0,6148.0,5733.0,6031.0,6058.0,6320.0,6595.0,6288.0,6729.0,2737.0,32.0,3043.0,1598.0,-5875251509.054322,-6157270029.673593,2843511450.3816814,683544303.7974683,7197802197.80218,6501182033.096927,-6140000000.000007,13824451410.658323,-49651741293.53233,-6314192343.604107,12535387177.352215,-2454560896.8914557,-5674416913868615.0,1.3354275192960352e+17,-2.061037353610892e+16,1.649179213672079e+17,-1.913791661278165e+16,-2.98845910947918e+17,3.9928902821316704e+17,-1.9898493010718098e+18,5.39024240670749e+17,4.399995219644332e+16,-6.240611188277969e+16,6.9
692,43.1008,-5.0334,0.015498601345732213,6535.0,6462.0,6096.0,6511.0,6504.0,6784.0,7057.0,6716.0,7226.0,2523.0,25.0,3715.0,1967.0,-1468812877.2635806,-5430267062.314542,3959923664.12214,-177215189.8734177,7692307692.307673,6453900709.219858,-6820000000.000008,15987460815.04704,-58495024875.62189,-5830999066.293182,15362198168.193182,-2969254289.111602,-7.970732766702131e+16,1.393203371874879e+17,-3.947651578240038e+16,1.9922842739698963e+17,-3.4022169865049788e+16,-3.138037992723372e+17,4.561492163009415e+17,-2.334874159582101e+18,6.550251966334415e+17,4.947058177984678e+16,-7.631745402708075e+16,36.2
693,42.7174,-5.1501,0.03636037972416264,5459.0,5078.0,4855.0,5380.0,5585.0,5936.0,6218.0,5786.0,6390.0,3748.0,167.0,5064.0,4078.0,-7665995975.855126,-3308605341.2462916,5009541984.732827,5189873417.7215185,9642857142.85712,6666666666.666666,-8640000000.00001,18934169278.996887,-32860696517.412933,-8359010270.774975,20387177352.20651,-1674876847.2906406,8.767385582713949e+16,1.2341464875339941e+17,1720719780426445.0,1.1273376519330637e+17,-8.176347462061669e+16,-3.6185973207249824e+17,5.514833855799385e+17,-1.6236635045896515e+18,3.04747341376094e+17,6.710127829827609e+16,-9.184868526018803e+16,5.7
694,42.6008,-5.2835,0.03648068669527897,6281.0,5775.0,5512.0,5837.0,5953.0,6234.0,6544.0,6279.0,6797.0,3885.0,144.0,4698.0,3738.0,-10181086519.114683,-3902077151.335313,3101145038.167941,2936708860.7594934,7719780219.780201,7328605200.945626,-5300000000.000006,16238244514.106604,-36218905472.63681,-8732492997.198877,18959200666.111588,-1630711737.7271955,1.2633821665552046e+17,1.0390537373150232e+17,-1569047494355418.5,1.2109041415242298e+17,-1.074656645149928e+16,-2.9854858631077146e+17,4.307648902821327e+17,-1.6444247644747172e+18,3.4187080193330765e+17,6.46398078041794e+16,-8.571986845894587e+16,3.1
695,42.3007,-5.6668,0.12077922077922078,1420.0,1294.0,1536.0,2031.0,2199.0,2488.0,2712.0,2589.0,2771.0,1121.0,19.0,3669.0,2912.0,-2535211267.6056323,3590504451.0385766,4723282442.748095,4253164556.962025,7939560439.56042,5295508274.231678,-2460000000.000003,5705329153.605022,-20522388059.701492,-2572362278.2446303,15195670274.771034,-1285884151.520299,1.2325383739726771e+17,1.680679512922134e+16,-4485857688798375.0,9.332647804046568e+16,-7.263879575078944e+16,-1.8334534927261658e+17,1.6330658307210067e+17,-8.221854925801425e+17,2.2325902713254803e+17,4.147533275680593e+16,-6.8615963473319496e+16,0.8
696,43.1424,-5.0668,0.02341389728096677,6397.0,6240.0,6003.0,6465.0,6456.0,6740.0,6993.0,6775.0,7206.0,2934.0,42.0,4893.0,3705.0,-3158953722.334002,-3516320474.777449,4408396946.564888,-227848101.26582277,7802197802.197783,5981087470.449172,-4360000000.000005,13510971786.833872,-53134328358.208954,-6750700280.112043,20195670274.771038,-2018005775.4374046,-7190477916367141.0,1.1757740981220088e+17,-4.423897946403353e+16,2.03292301353509e+17,-5.0030503619467224e+16,-2.4447015296570157e+17,3.5741943573667795e+17,-2.0891943619135706e+18,5.76910796991255e+17,6.290002463791567e+16,-9.247991694508101e+16,7.0
697,42.8008,-5.6168,0.17249283667621776,1151.0,971.0,831.0,722.0,824.0,1179.0,1234.0,1023.0,1385.0,535.0,9.0,862.0,554.0,-3621730382.2937603,-2077151335.3115733,-1040076335.8778633,2582278481.012658,9752747252.747229,1300236406.6193852,-4220000000.000005,11347962382.445154,-10572139303.482586,-1227824463.1185806,3551207327.227313,-523186682.5208086,3.107804923505405e+16,1.5386869427799856e+16,3.4564454359642404e+16,1.81530854980622e+17,-2.3221183643208307e+17,-1.3050204270967826e+17,3.1135924764890355e+17,-6.87150523069836e+17,1.1622282139756226e+17,1.1155536392030562e+16,-1.696250628537937e+16,3.6
698,42.3841,-5.4335,0.19398496240601504,1381.0,1244.0,1423.0,1876.0,2230.0,2547.0,2906.0,2779.0,3232.0,1389.0,16.0,3625.0,2520.0,-2756539235.412473,2655786350.148369,4322519083.969468,8962025316.455696,8708791208.791187,8486997635.933805,-2540000000.000003,14200626959.247665,-22922885572.1393,-3204948646.125116,15024979184.013332,-1877017156.4464073,1.0889991117828651e+17,2.472897231188575e+16,4.427009763822739e+16,-6410990067455919.0,-6093230023554431.0,-2.6068552330812784e+17,3.348125391849537e+17,-1.1637464743381507e+18,2.4524797171659434e+17,4.255351967819431e+16,-7.036634613014051e+16,0.6
699,42.1174,-5.4335,0.14695077149155036,1409.0,1283.0,1579.0,2322.0,2527.0,3040.0,3311.0,3122.0,3340.0,1290.0,21.0,4144.0,3328.0,-2535211267.6056323,4391691394.658755,7089694656.488554,5189873417.7215185,14093406593.406559,6406619385.34279,-3780000000.0000043,6833855799.373049,-25497512437.810944,-2962184873.9495792,17164862614.487938,-1386104977.0681162,1.3937429903952482e+17,4.0029721985605336e+16,-1.8128065255410656e+16,2.254059031818997e+17,-2.1117547274900413e+17,-2.4081842518540883e+17,2.1227711598746128e+17,-1.0135225152722267e+18,2.8029014382912144e+17,4.6981903567781304e+16,-7.723133884910934e+16,1.5
700,42.6674,0.9669,0.08416351769151495,5434.0,4125.0,3728.0,3999.0,5671.0,5526.0,5748.0,4734.0,5232.0,2015.0,10.0,273.0,175.0,-26338028169.01407,-5890207715.133533,2585877862.5954213,42329113924.05063,-3983516483.516474,5248226950.3546095,-20280000000.000023,15611285266.457699,-40012437810.945274,-4680205415.499532,1094920899.2506251,-166468489.89298454,4.1142495883059405e+17,1.2575794625710618e+17,3.792293517314431e+17,-1.1724716558877747e+18,2.536193251063478e+17,-6.035041832235137e+17,7.178257053291552e+17,-1.743690378601976e+18,4.3945562680902656e+17,1.3480687009220716e+16,-5251412943978396.0,7.0
701,42.4341,1.2169,0.10240963855421686,1182.0,788.0,477.0,298.0,272.0,390.0,429.0,366.0,413.0,290.0,11.0,65.0,30.0,-7927565392.35412,-4614243323.442138,-1708015267.1755736,-658227848.1012658,3241758241.758234,921985815.6028368,-1260000000.0000014,1473354231.9749234,-1529850746.2686567,-651260504.2016805,224812656.11990023,-59453032.10463734,6.666644001834971e+16,4.3119110627100376e+16,1.001705552551821e+16,9.873382505973418e+16,-6.373001170756571e+16,-5.15835890213437e+16,5.466708463949856e+16,-9.414435668475184e+16,1.0927739329191246e+16,2044988702898180.5,-1183454155805735.8,15.0
702,41.9446,1.4664,0.13137557959814528,1221.0,848.0,511.0,281.0,286.0,372.0,412.0,366.0,356.0,270.0,8.0,109.0,63.0,-7505030181.086514,-5000000000.000001,-2194656488.5496197,126582278.48101264,2362637362.6373568,945626477.5413711,-920000000.0000011,-313479623.8244518,-1069651741.2935323,-611577964.5191408,420482930.8909245,-78138270.76609479,5.0403021752243704e+16,4.1622307291548696e+16,2.2149224876246508e+16,5.6608989472312504e+16,-3.892887046966984e+16,-4.41046448591341e+16,1.2130407523510998e+16,-2.3704455093074652e+16,5697435034507356.0,2409105731582785.0,-2075858458189091.0,9.6
703,41.6052,1.2975,0.17558254020347885,1588.0,1325.0,1163.0,1256.0,1472.0,1690.0,1803.0,1791.0,1917.0,812.0,19.0,2407.0,1774.0,-5291750503.0181055,-2403560830.8605347,887404580.1526723,5468354430.379746,5989010989.010975,2671394799.0543733,-240000000.00000027,3949843260.1880927,-13743781094.527363,-1851073762.8384683,9941715237.302256,-1075250552.0638697,5.811246825266739e+16,4.882737998535917e+16,4.371135353270111e+16,1.318117869952477e+16,-9.114330192188445e+16,-6.8827300214051384e+16,8.379686520376195e+16,-5.5465907068073594e+17,1.479192454190161e+17,2.7527518674464804e+16,-4.586580262017541e+16,48.0
704,41.5591,0.6002,0.1501240694789082,1639.0,1621.0,1789.0,2055.0,2002.0,2361.0,2693.0,2781.0,2883.0,696.0,15.0,3214.0,2297.0,-362173038.2293761,2492581602.373888,2538167938.931299,-1341772151.898734,9862637362.637339,7848699763.59338,1760000000.000002,3197492163.0094085,-27201492537.31343,-1589635854.3417363,13318068276.436312,-1557669441.1414983,5.743973119926081e+16,676355141801353.2,-3.7022329110973624e+16,2.8365593707686256e+17,-5.532795601769104e+16,-1.4394089275634462e+17,2.8749843260188164e+16,-9.529462288502469e+17,3.185554313802449e+17,3.4798562396774144e+16,-6.1930631630215736e+16,1.4
705,43.3508,-7.7503,0.11395219566425792,4292.0,4259.0,3868.0,3985.0,4104.0,4628.0,4993.0,5010.0,5137.0,2164.0,82.0,4253.0,3553.0,-663983903.4205228,-5801186943.620179,1116412213.7404587,3012658227.848101,14395604395.60436,8628841607.565012,340000000.00000036,3981191222.5705376,-36977611940.29851,-4859943977.591035,17364696086.594517,-1189060642.0927467,-1.0336424628168317e+17,1.0263500233472758e+17,1.8093950516294308e+16,2.881758523482597e+17,-1.5842754912195974e+17,-1.9595370230650147e+17,7.282382445141082e+16,-1.2839750207795955e+18,3.9947348212322726e+17,5.187824478101201e+16,-7.72429505773825e+16,10.6
